country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,7.167,0.308,0.84
Albania,1,23.977,1.39,1.13
Algeria,1,7.662,0.16,1.59
Andorra,9,0,0,0.4
Angola,1,0.243,0.061,1.14
Antigua and Barbuda,0,0,0,0
Argentina,8,50.049,0.597,1.24
Armenia,4,140.05,3.375,1
Australia,7,3.373,0,1.94
Austria,5,4.774,0.222,1.47
Azerbaijan,8,54.837,0.69,1.13
Bahamas,0,0,0,0.16
Bahrain,4,305.01,1.763,1.05
Bangladesh,1,22.357,0.389,1.03
Barbados,1,0,0,0
Belarus,9,34.711,0.529,0.72
Belgium,6,5.695,1.294,1
Belize,1,0,0,0
Benin,9,0.99,0.165,0.96
Bhutan,1,0,0,0
Bolivia,8,93.72,4.455,1.16
Bosnia and Herzegovina,9,39.015,0.61,1.18
Botswana,9,22.112,0,0.87
Brazil,4,159.231,6.022,1.1
Brunei,9,0,0,0
Bulgaria,9,22.739,1.007,1.28
Burkina Faso,9,0.144,0,0.98
Burundi,0,0,0,0.64
Cambodia,9,0,0,0.19
Cameroon,1,0,0,1.01
Canada,5,7.074,0.583,0.9
Cape Verde,8,111.513,5.396,1.1
Central African Republic,1,27.331,0,0.84
Chad,1,0,0,0.77
Chile,4,177.546,5.911,0.86
China,1,0.003,0,0.91
Colombia,8,55.087,1.179,1.23
Comoros,0,35.649,0,0.71
Congo,1,0,0,0.72
Costa Rica,1,37.298,0.196,1.49
Cote d'Ivoire,1,10.804,0.076,1.07
Croatia,9,12.667,0,1.75
Cuba,7,0.088,0,0.89
Cyprus,7,2.283,0,1.09
Czechia,9,13.914,0.093,1.29
Democratic Republic of Congo,1,1.117,0.033,1.08
Denmark,7,2.935,0,0.98
Djibouti,9,26.316,1.012,0.89
Dominica,9,0,0,0
Dominican Republic,8,69.322,1.291,1.19
Ecuador,8,43.473,1.417,1.22
Egypt,1,15.215,0.792,0.95
El Salvador,8,40.856,1.542,1.15
Equatorial Guinea,0,0,0,0.25
Eritrea,1,3.384,0,0.41
Estonia,7,1.508,0,0.71
