country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,7,3.545,0.308,1.23
Albania,0,182.431,4.17,1.28
Algeria,9,14.64,0.319,1.47
Andorra,4,698.893,0,1.08
Angola,9,7.515,0.03,1.06
Antigua and Barbuda,7,0,0,0.32
Argentina,0,184.022,7.678,0.91
Armenia,4,351.643,7.087,0.98
Australia,5,0.157,0,0.86
Austria,2,621.003,4.774,1.28
Azerbaijan,6,62.628,1.184,1.2
Bahamas,7,43.23,5.086,0.77
Bahrain,6,103.433,0,0.88
Bangladesh,9,10.219,0.152,1.06
Barbados,9,3.48,0,0.85
Belarus,6,104.029,0.423,1.14
Belgium,2,206.478,13.892,0.72
Belize,0,135.808,2.515,1.15
Benin,9,2.97,0,0.95
Bhutan,9,6.48,0,0.93
Bolivia,9,7.367,0.6,0.87
Bosnia and Herzegovina,4,303.583,22.251,1.16
Botswana,9,0,0,0.73
Brazil,6,51.36,1.087,1.1
Brunei,9,0,0,0
Bulgaria,2,549.188,15.255,1.27
Burkina Faso,7,0.574,0,1
Burundi,7,0.168,0,0.8
Cambodia,9,0.179,0,0.92
Cameroon,9,0,0,0.93
Canada,0,129.06,1.192,1.19
Cape Verde,6,89.93,0,1.05
Central African Republic,7,0.207,0,0.64
Chad,9,0.244,0,0.95
Chile,6,69.104,2.354,0.99
China,9,0.019,0,1
Colombia,6,101.743,3.596,0.98
Comoros,7,0,0,0.64
Congo,9,0,0,0.56
Costa Rica,0,240.277,5.3,1.02
Cote d'Ivoire,1,0.114,0,0.95
Croatia,2,372.448,9.256,1.07
Cuba,1,4.591,0,0.92
Cyprus,0,126.727,0,1.16
Czechia,2,219.722,15.875,0.79
Democratic Republic of Congo,7,0.19,0,1.11
Denmark,6,133.11,0.691,1.13
Djibouti,9,19.231,0,1.04
Dominica,9,0,0,0
Dominican Republic,9,38.809,0.184,1.09
Ecuador,9,20.518,0.51,0.93
Egypt,9,2.16,0.117,1.16
El Salvador,9,0,0.617,1.13
Equatorial Guinea,7,0,0,0.48
Eritrea,9,0,0,0.41
Estonia,6,94.23,0.754,1.45
Eswatini,9,8.619,0,1.1
Ethiopia,9,2.67,0.061,0.88
Fiji,9,0,0,0
Finland,1,16.243,0.18,1.13
France,2,319.272,8.549,1.04
Gabon,9,3.145,0.899,1.1
Gambia,9,4.966,0.414,0.65
Georgia,4,733.736,6.016,1.3
Germany,6,77.843,0.43,1.16
Ghana,9,3.218,0,1.16
Greece,0,142.856,3.934,1.27
Grenada,7,0,0,0
