country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,3.956,0.719,0.8
Albania,8,40.656,0.695,1.17
Algeria,0,11.265,0.16,1.2
Andorra,8,38.827,0,0.66
Angola,0,0.578,0,1.16
Antigua and Barbuda,9,0,0,0
Argentina,3,68.568,1.283,1.2
Armenia,9,61.419,2.7,0.89
Australia,7,10.628,0,1.54
Austria,7,5.663,0,1.15
Azerbaijan,3,52.174,0.69,0.98
Bahamas,9,5.086,0,2.19
Bahrain,2,314.413,0.588,1.02
Bangladesh,0,18.817,0.237,0.94
Barbados,6,0,0,0.34
Belarus,9,19.261,0.423,0.73
Belgium,7,0,0,1.3
Belize,0,0,0,0
Benin,6,0,0,0.96
Bhutan,0,0,0,0
Bolivia,3,91.065,5.054,1.12
Bosnia and Herzegovina,8,31.699,1.524,1.18
Botswana,0,0,0,0.87
Brazil,3,95.437,3.448,1.04
Brunei,6,0,0,0
Bulgaria,8,22.883,1.151,1.18
Burkina Faso,6,0,0,0.98
Burundi,9,6.56,0,0.65
Cambodia,6,0.538,0,0.37
Cameroon,0,0,0,0.99
Canada,7,16.851,0.185,1.08
Cape Verde,4,134.895,0,1.09
Central African Republic,0,6.833,0,0.72
Chad,0,0,0,0.8
Chile,4,136.847,2.354,0.84
China,0,0,0,1.58
Colombia,3,75.31,2.909,1.24
Comoros,9,0,0,0.69
Congo,0,0,0,0.73
Costa Rica,3,86.374,0.785,1.35
Cote d'Ivoire,0,4.018,0,0.99
Croatia,8,12.91,0,1.12
Cuba,5,0.177,0,0.86
Cyprus,5,1.142,0,1.39
Czechia,6,5.976,0.093,0.98
Democratic Republic of Congo,0,0.469,0.011,1.06
Denmark,5,15.711,0.173,1.19
Djibouti,0,5.061,0,0.7
Dominica,6,0,0,0
Dominican Republic,3,89.787,0.553,1.17
Ecuador,8,33.384,0.907,1.11
Egypt,0,9.098,0.752,0.8
El Salvador,3,46.869,1.079,1.12
Equatorial Guinea,9,0,0,0.25
Eritrea,0,0,0,0.3
Estonia,7,0,0,0.88
Eswatini,8,32.754,0,1.25
Ethiopia,0,1.792,0.009,1.12
Fiji,7,0,0,0
Finland,5,0.18,0,1.05
France,7,24.895,0.383,1.18
Gabon,8,37.74,0,1.07
Gambia,0,0,0,0
Georgia,6,2.256,0,1.27
Germany,6,3.115,0.036,1.01
Ghana,8,15.126,0,1.11
Greece,7,2.207,0,1.2
Grenada,9,0,0,0
Guatemala,0,21.601,1.395,1.16
Guinea,0,0,0,1.09
Guinea-Bissau,9,0,0,0.73
Guyana,0,3.814,0,1.06
Haiti,0,0,0.175,0.92
Honduras,3,49.371,1.514,1.11
Hungary,7,1.346,0,1.27
Iceland,5,0,0,0.97
India,0,20.651,0.401,1.23
Indonesia,0,4.687,0.183,1.07
International,9,0,0,0
Iran,8,27.967,2.417,0.97
Iraq,3,55.417,2.486,1.03
Ireland,5,2.025,0,1.22
Israel,4,198.717,0.462,1.41
Italy,7,2.795,0.215,0.94
Jamaica,7,0.338,0,1.12
Japan,6,2.245,0.008,1.53
Jordan,6,0.392,0,0.97
Kazakhstan,4,186.508,0,0.91
Kenya,0,3.515,0.223,1.27
Kosovo,4,111.756,0.517,1.22
Kuwait,4,143.775,0.702,0.97
Kyrgyzstan,3,50.121,0.307,1.11
Laos,6,0,0,0
Latvia,7,0.53,0.53,1.21
Lebanon,0,12.453,0,1.34
Lesotho,6,5.602,0.467,1.03
Liberia,0,2.768,0,0.96
Libya,0,11.497,0.146,1.28
Liechtenstein,9,0,0,0
Lithuania,5,1.837,0,1.29
Luxembourg,7,49.523,0,1.46
Madagascar,0,7.692,0.072,1.36
Malawi,0,3.45,0.052,1.14
Malaysia,5,0.216,0,1.05
Maldives,9,57.35,0,1.21
Mali,6,0.049,0,1.02
Malta,1,0,0,0.28
Marshall Islands,9,0,0,0
Mauritania,6,19.571,0,0.82
Mauritius,9,0,0,0.05
Mexico,8,36.337,3.762,1.06
Moldova,0,14.13,1.735,1
Monaco,9,0,0,0.29
Mongolia,0,3.965,0,0.43
Montenegro,4,105.085,1.592,1
Morocco,7,5.175,0.135,1.05
Mozambique,0,1.984,0,1.12
Myanmar,5,0.092,0,0.92
Namibia,8,29.91,0,1.37
Nepal,0,4.942,0,0.71
Netherlands,6,4.144,0,1.17
New Zealand,5,0.207,0,0.94
Nicaragua,6,0,0,0.27
Niger,6,0,0,0.69
Nigeria,0,2.886,0.019,1
North Macedonia,9,41.279,1.44,1.01
Norway,5,0.553,0.184,0.94
Oman,2,423.763,0.392,1.06
Pakistan,0,8.959,0.244,0.78
Palestine,3,65.864,0.588,1.09
Panama,2,356.914,5.331,1.09
Papua New Guinea,6,0,0,0
Paraguay,0,4.486,0.421,1.27
Peru,4,115.159,5.581,1.08
Philippines,0,6.817,0.593,1.13
Poland,7,7.9,0.132,1.05
Portugal,8,30.01,0.196,0.95
Qatar,4,145.085,0.694,0.72
Romania,8,21.468,0.884,1.27
Russia,8,44.616,0.713,0.96
Rwanda,7,3.165,0,1.15
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,6,0,0,0.13
Sao Tome and Principe,9,13.689,0,0.58
Saudi Arabia,3,81.921,0.574,0.89
Senegal,6,3.763,0.119,0.97
Serbia,8,41.002,1.764,1.18
Seychelles,6,0,0,0.19
Sierra Leone,6,0.878,0,0.96
Singapore,7,55.04,0,1.22
Slovakia,7,0.183,0,1.26
Slovenia,8,3.848,0,1.16
Solomon Islands,6,0,0,0
Somalia,6,0.818,0,0.76
South Africa,4,194.811,1.568,1.2
South Korea,7,0.644,0,0.85
South Sudan,0,11.346,0.268,0.79
Spain,8,43.739,0.064,1.49
Sri Lanka,0,1.354,0,0.97
Sudan,0,1.505,0.16,1.03
Suriname,3,66.481,0,1.2
Sweden,8,16.833,0.792,0.97
Switzerland,7,7.279,0,1.21
Syria,0,1.314,0.171,1.32
Taiwan,5,0,0,0.35
Tajikistan,0,4.613,0,0.92
Tanzania,6,0,0,0
Thailand,5,0.043,0,1.02
Timor,6,0,0,0
Togo,7,0.121,0,1.05
Trinidad and Tobago,0,0,0,0.43
Tunisia,6,3.3,0,1.35
Turkey,8,11.952,0.225,0.91
Uganda,7,0.087,0,0.9
Ukraine,6,14.588,0.343,0.98
United Arab Emirates,7,34.781,0.101,0.84
United Kingdom,7,7.91,0.147,1.13
United States,4,177.621,1.112,1.16
Uruguay,7,0.576,0,1.13
Uzbekistan,0,17.748,0.12,1.27
Vanuatu,0,0,0,0
Vatican,9,0,0,0
Venezuela,0,8.51,0.141,1.2
Vietnam,6,0.01,0,0.62
Yemen,6,1.106,0.235,1
Zambia,6,0,0,0.89
Zimbabwe,0,3.297,0.067,1.36
