country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,7,2.774,0.128,0.84
Albania,7,44.131,2.085,1.15
Algeria,7,13.021,0.274,0.97
Andorra,1,64.712,0,1.21
Angola,7,2.678,0.061,1.13
Antigua and Barbuda,3,0,0,0
Argentina,9,166.232,3.208,1.14
Armenia,4,78.63,0.675,0.8
Australia,5,14.98,0.431,0.98
Austria,5,14.434,0,1.05
Azerbaijan,7,14.202,0.296,0.56
Bahamas,3,25.429,0,1.2
Bahrain,6,220.383,1.175,1
Bangladesh,7,18.076,0.237,1.04
Barbados,3,0,0,0.65
Belarus,5,13.44,0.317,0.89
Belgium,1,74.032,0.173,1.26
Belize,1,70.419,0,0
Benin,3,0,0,0.94
Bhutan,3,3.888,0,0.66
Bolivia,9,109.826,6.853,0.99
Bosnia and Herzegovina,1,78.639,1.524,1.16
Botswana,3,0,0,0.8
Brazil,6,249.996,5.82,1.02
Brunei,3,0,0,0
Bulgaria,0,42.743,1.583,0.95
Burkina Faso,3,0.239,0,0.99
Burundi,3,0.42,0,0.68
Cambodia,3,0,0,0.37
Cameroon,3,0,0,1.01
Canada,5,9.379,0.079,1
Cape Verde,1,80.937,0,1.08
Central African Republic,3,0.414,0,0.61
Chad,3,0.183,0.061,0.87
Chile,9,101.903,5.074,0.93
China,7,0.092,0.002,0.88
Colombia,6,235.757,6.191,1.12
Comoros,3,9.2,0,0.66
Congo,3,0,0,0.63
Costa Rica,9,128.187,1.767,1.15
Cote d'Ivoire,3,3.715,0,0.88
Croatia,3,6.821,0.244,0.96
Cuba,5,4.326,0,1.79
Cyprus,8,14.842,0,1.41
Czechia,5,18.863,0.187,1.11
Democratic Republic of Congo,3,0.625,0,1.05
Denmark,8,25.206,0.173,1.38
Djibouti,3,0,0,0.83
Dominica,3,0,0,0
Dominican Republic,1,80.753,2.212,0.92
Ecuador,9,94.711,1.7,1.1
Egypt,3,1.28,0.205,0.57
El Salvador,1,65.524,2.313,1.07
Equatorial Guinea,3,0,0,0.3
Eritrea,7,0,0,0.28
Estonia,5,8.292,0,1.51
Eswatini,7,50.855,1.724,1.05
Ethiopia,7,4.906,0.078,1.02
Fiji,3,0,0,0
Finland,8,3.61,0,1.3
France,0,41.885,0.169,1.35
Gabon,3,0,0,1.06
Gambia,7,56.276,0,1.47
Georgia,3,2.256,0,1.12
Germany,3,11.052,0.024,1.25
Ghana,3,18.247,0,1.02
Greece,5,14.295,0,1.45
Grenada,3,0,0,0
Guatemala,7,46.328,2.623,1.03
Guinea,7,6.777,0,1.09
Guinea-Bissau,3,0,0,0.67
Guyana,7,36.869,0,1.3
Haiti,3,3.333,0,0.93
Honduras,1,66.333,2.322,1.05
Hungary,5,3.416,0.104,1.4
Iceland,5,17.582,0,1.37
India,7,45.317,0.642,1.14
Indonesia,3,6.881,0.252,1.07
International,3,0,0,0
Iran,7,31.36,2.072,1
Iraq,1,75.754,1.666,1.11
Ireland,5,13.974,1.013,1.51
Israel,6,193.749,1.04,0.98
Italy,8,6.632,0.099,1.3
Jamaica,7,10.131,0,1.44
Japan,3,11.71,0.047,1.21
Jordan,3,0.098,0,1.18
Kazakhstan,9,137.937,0,0.73
Kenya,7,10.005,0.149,1.01
Kosovo,9,101.409,8.278,1
Kuwait,9,145.18,0.234,1.01
Kyrgyzstan,1,84.148,1.379,0.68
Laos,3,0,0,0
Latvia,8,9.543,0,1.18
Lebanon,7,37.36,0.293,1.28
Lesotho,7,7.469,0.934,1.01
Liberia,3,0.593,0,0.9
Libya,7,58.795,1.164,1.28
Liechtenstein,3,0,0,0
Lithuania,8,8.816,0,1.3
Luxembourg,0,105.435,1.598,0.86
Madagascar,7,10.978,0.253,0.85
Malawi,3,3.398,0.052,0.96
Malaysia,8,0.463,0,1.06
Maldives,4,159.1,0,1.19
Mali,3,0.296,0,1.06
Malta,5,45.296,0,1.45
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0.82
Mauritius,3,0,0,0.09
Mexico,7,51.112,6.352,0.99
Moldova,1,100.645,1.239,1.1
Monaco,3,0,0,1.47
Mongolia,3,0,0,0.22
Montenegro,4,109.862,4.777,0.84
Morocco,7,30.994,0.379,1.37
Mozambique,3,1.312,0,1.12
Myanmar,2,0,0,1.09
Namibia,7,44.079,1.181,1.24
Nepal,7,12.356,0.172,1.33
Netherlands,7,41.728,0,1.55
New Zealand,2,0,0,0.88
Nicaragua,3,0,0,0.33
Niger,3,0.041,0,0.71
Nigeria,7,1.717,0.015,0.9
North Macedonia,4,52.799,2.88,0.96
Norway,8,10.883,0,1.56
Oman,9,83.617,0.783,0.96
Pakistan,7,3.291,0.095,0.76
Palestine,1,65.276,0.588,1.08
Panama,6,275.102,4.867,0.99
Papua New Guinea,3,1.118,0.112,0.83
Paraguay,7,44.164,0.701,1.31
Peru,6,236.111,5.944,1.15
Philippines,7,31.757,0.246,1.25
Poland,0,19.183,0.476,1.21
Portugal,5,20.889,0.294,0.95
Qatar,9,99.616,0,0.97
Romania,1,69.915,2.339,1.1
Russia,5,35.9,0.781,0.95
Rwanda,8,0.54,0,0.96
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0.13
Sao Tome and Principe,3,0,0,0.51
Saudi Arabia,7,40.271,1.005,0.84
Senegal,3,10.571,0.299,1.12
Serbia,7,43.941,1.029,0.85
Seychelles,3,0,0,0.18
Sierra Leone,3,2.131,0,0.96
Singapore,5,51.45,0,0.93
Slovakia,5,11.539,0,1.3
Slovenia,5,7.215,0.481,1.04
Solomon Islands,3,0,0,0
Somalia,3,0,0,0.72
South Africa,9,140.064,5.159,0.8
South Korea,8,0.39,0.02,0.81
South Sudan,7,1.161,0,0.88
Spain,1,87.435,0.021,1.47
Sri Lanka,8,0,0,0.84
Sudan,3,0,0,1.02
Suriname,1,78.413,3.409,1.12
Sweden,7,37.428,0.297,1.06
