country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,1.284,0.077,0.95
Albania,5,42.393,2.085,0.94
Algeria,9,7.411,0.114,0.85
Andorra,6,194.137,0,1.45
Angola,9,1.46,0.091,1.13
Antigua and Barbuda,1,0,0,0
Argentina,6,241.903,4.403,1.12
Armenia,5,66.481,1.012,1
Australia,8,4.941,0.588,0.63
Austria,5,36.308,0,1.18
Azerbaijan,9,15.189,0.197,1
Bahamas,6,155.118,0,0.96
Bahrain,6,215.682,0,1.05
Bangladesh,9,15.678,0.213,0.92
Barbados,2,0,0,0.75
Belarus,2,18.943,0.529,1.1
Belgium,0,36.584,0.086,1.08
Belize,6,128.263,0,1.16
Benin,2,4.042,0,0.94
Bhutan,9,0,0,0.76
Bolivia,5,56.626,8.738,0.86
Bosnia and Herzegovina,5,86.259,2.134,1.16
Botswana,7,0,0,0.78
Brazil,6,220.804,5.57,0.96
Brunei,2,0,0,0
Bulgaria,7,23.458,0.864,1
Burkina Faso,7,0,0,1
Burundi,1,0.252,0,0.73
Cambodia,2,0,0,0.25
Cameroon,7,1.921,0.038,1.01
Canada,0,13.751,0.079,1.18
Cape Verde,6,140.291,1.799,1.08
Central African Republic,7,0.207,0,0.62
Chad,7,0,0,1.01
Chile,5,83.385,1.203,0.99
China,7,0.014,0.002,0.67
Colombia,6,182.674,5.798,0.93
Comoros,1,0,0,0.65
Congo,6,117.613,4.349,0.57
Costa Rica,6,220.058,1.963,1.13
Cote d'Ivoire,2,2.199,0,0.95
Croatia,5,75.756,0.974,1.11
Cuba,0,5.386,0.265,1.1
Cyprus,4,5.708,0,0.73
Czechia,5,61.257,0,1.47
Democratic Republic of Congo,2,0.112,0,1.06
Denmark,8,19.164,0.173,1.25
Djibouti,7,0,0,0.53
Dominica,2,0,0,0
Dominican Republic,5,59.735,2.489,0.99
Ecuador,5,65.068,2.721,1.04
Egypt,7,1.612,0.205,0.99
El Salvador,9,12.951,1.079,1.02
Equatorial Guinea,1,0,0,0.46
Eritrea,9,0,0,0.25
Estonia,0,15.077,0,1.32
Eswatini,5,43.097,0,0.87
Ethiopia,9,9.612,0.157,0.85
Fiji,8,0,0,0
Finland,8,3.429,0,1.23
France,5,108.651,0.398,1.28
Gabon,7,2.246,0,1.03
Gambia,9,15.724,0.414,0.85
Georgia,7,9.526,0,1.79
Germany,7,16.662,0.179,1.05
Ghana,2,6.372,0,0.98
Greece,0,22.354,0.192,1.11
Grenada,1,0,0,0
Guatemala,9,41.919,0.67,0.98
Guinea,7,0,0,1.08
Guinea-Bissau,1,0,0,0.54
Guyana,9,11.442,0,1.19
Haiti,2,2.456,0.263,0.94
Honduras,5,76.429,3.635,1.03
Hong Kong,7,0,0,0
Hungary,5,37.783,0.311,2.14
Iceland,0,14.652,0,0.97
India,5,60.785,0.756,1.09
Indonesia,7,11.242,0.406,1.17
International,1,0,0,0
Iran,7,22.121,1.488,0.92
Iraq,5,98.104,1.939,1.06
Ireland,0,18.024,0,1.21
Israel,3,368.897,1.617,1.33
Italy,0,21.931,0.099,1.21
Jamaica,5,75.646,1.013,1.38
Japan,2,4.712,0.111,0.79
Jordan,7,6.273,0,1.44
Kazakhstan,9,5.272,3.622,0.57
Kenya,7,3.31,0.074,0.73
Kosovo,5,57.948,3.104,0.86
Kuwait,6,156.185,0.234,1.13
Kyrgyzstan,9,11.956,0,0.73
Laos,2,0,0,0
Latvia,0,1.06,0,1.14
Lebanon,5,87.613,0.879,1.16
Lesotho,7,0,0,0.98
Liberia,7,0,0,0.91
Libya,5,77.424,1.164,1.19
Liechtenstein,1,0,0,0.13
Lithuania,0,10.653,0,1.13
Luxembourg,6,191.701,0,1.2
Madagascar,7,2.383,0.036,0.83
Malawi,7,0.157,0,0.81
Malaysia,8,0.185,0,1.39
Maldives,6,253.449,0,0.98
Mali,7,1.235,0,1.09
Malta,0,49.826,2.265,0.9
Marshall Islands,1,0,0,0
Mauritania,2,3.011,0.215,0.9
Mauritius,2,0,0,0.26
Mexico,9,38.167,4.46,0.98
Moldova,6,131.88,3.966,1.06
Monaco,1,-305.779,-76.445,0.56
Mongolia,7,0,0,0.36
Montenegro,6,162.404,3.184,1.47
Morocco,5,45.299,0.867,1.12
Mozambique,7,2.496,0.064,1.11
Myanmar,9,1.397,0,1.89
Namibia,5,59.821,0.394,1
Nepal,9,38.439,0.412,1.21
Netherlands,5,50.073,0.409,1.17
New Zealand,4,0.415,0,0.84
Nicaragua,2,0,0,0.4
Niger,2,0,0,0.76
Nigeria,7,1.048,0.019,0.8
North Macedonia,5,69.598,0.96,1
Norway,0,30.067,0,1.37
Oman,9,0,0,1.09
Pakistan,0,3.916,0.136,0.95
Palestine,6,116.438,0.588,1.23
Panama,6,123.297,2.781,0.93
Papua New Guinea,7,1.229,0,0.75
Paraguay,6,112.162,1.402,1.21
Peru,6,154.435,3.761,0.99
Philippines,9,19.857,0.237,0.88
Poland,2,15.721,0.528,0.9
Portugal,5,38.248,0.294,1.24
Qatar,5,73.584,0.347,0.92
Romania,5,67.472,2.079,1.02
Russia,0,33.529,0.788,1.02
Rwanda,0,5.868,0.077,0.88
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,3,589.31,0,0.27
Sao Tome and Principe,1,0,0,0.55
Saudi Arabia,0,23.439,0.776,0.83
Senegal,2,5.256,0.179,0.79
Serbia,0,14.549,0.147,0.74
Seychelles,2,0,0,0.2
