country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,0.848,0.026,0
Albania,1,7.992,0,1.21
Algeria,1,0.867,0.046,1.63
Andorra,4,310.619,0,0.99
Angola,6,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,1,0,0.044,1.73
Armenia,8,5.4,0,1.39
Australia,0,12.549,0,1.95
Austria,2,33.865,0.222,1.81
Azerbaijan,0,0.592,0.099,0
Bahamas,8,0,0,0
Bahrain,5,15.868,0.588,1.31
Bangladesh,1,0,0.006,0
Barbados,0,0,0,0
Belarus,7,0.529,0,0
Belgium,3,57.638,4.832,2.07
Belize,0,2.515,0,0
Benin,6,0,0,0
Bhutan,6,0,0,0
Bolivia,1,0.257,0,0
Bosnia and Herzegovina,1,3.048,0,1.17
Botswana,0,0,0,0
Brazil,0,1.444,0.061,2.18
Brunei,0,11.429,0,0.25
Bulgaria,0,3.454,0,1.16
Burkina Faso,1,1.531,0,0.96
Burundi,8,0,0,0
Cambodia,6,0.299,0,0
Cameroon,0,0.339,0.038,0
Canada,5,12.214,0.106,2.32
Cape Verde,0,1.799,0,0
Central African Republic,8,0,0,0
Chad,6,0,0,0
Chile,0,11.509,0.052,2.14
China,1,0.049,0.003,0.87
Colombia,1,1.808,0.02,1.82
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,0,4.711,0,1.08
Cote d'Ivoire,1,0.265,0,0
Croatia,1,14.615,0,1.85
Cuba,0,0.795,0,0
Cyprus,1,9.133,0,1.12
Czechia,2,24.279,0.28,1.86
Democratic Republic of Congo,1,0.033,0,0
Denmark,2,24.861,0.345,1.36
Djibouti,1,8.097,0,0
Dominica,9,69.453,0,0
Dominican Republic,1,7.375,0.369,2.1
Ecuador,1,5.158,0.057,2.25
Egypt,1,0.528,0.01,1.48
El Salvador,1,0.617,0,0
Equatorial Guinea,8,0,0,0
Eritrea,0,0.846,0,0
Estonia,2,26.384,0.754,1.45
Eswatini,0,0,0,0
Ethiopia,5,0,0,0
Fiji,5,1.116,0,0
Finland,0,15.882,0.361,1.44
France,3,45.623,3.539,1.92
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,1,1.253,0,0
Germany,2,51.764,0.585,1.89
Ghana,0,1.287,0.064,0
Greece,1,7.483,0.192,1.26
Grenada,8,0,0,0
Guatemala,5,0.167,0,0
Guinea,6,0,0,0
Guinea-Bissau,8,1.016,0,0
Guyana,6,0,0,0
Haiti,1,0.088,0,0
Honduras,1,0.606,0,0
Hungary,5,4.037,0.104,1.65
Iceland,4,260.806,0,1.45
India,5,0.088,0.001,2.03
Indonesia,6,0.38,0.011,1.78
International,8,0,0,0
Iran,2,26.264,1.703,1.78
Iraq,1,0.746,0.05,1.67
Ireland,2,47.592,0.405,2.03
Israel,2,129.05,0.116,1.93
Italy,3,86.17,11.296,1.31
Jamaica,1,1.689,0,0
Japan,6,0.767,0.024,1.74
Jordan,1,1.764,0,1.08
Kazakhstan,7,0.479,0,0
Kenya,0,0.056,0,0
Kosovo,1,1.035,0,0
Kuwait,1,0.937,0,0.95
Kyrgyzstan,1,0.307,0,0
Laos,6,0.137,0,0
Latvia,5,12.724,0,1.11
Lebanon,1,2.198,0.293,1.1
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,1,0,0,0
Liechtenstein,8,0,0,0
Lithuania,2,23.877,0.735,1.36
Luxembourg,4,373.816,0,1.81
Madagascar,1,0.072,0,0
Malawi,0,0,0,0
Malaysia,0,5.314,0.124,1.53
Maldives,8,0,0,0
Mali,0,0.099,0,0
Malta,9,43.031,0,0.76
Marshall Islands,8,0,0,0
Mauritania,0,0,0,0
Mauritius,0,4.718,0,0
Mexico,0,0.543,0.008,1.86
Moldova,1,5.949,0,1.6
Monaco,4,203.853,0,0
Mongolia,0,0,0,0
Montenegro,8,7.961,0,0
Morocco,1,1.49,0.027,1.82
Mozambique,6,0.064,0,0
Myanmar,6,0,0,0
Namibia,0,0,0,0
Nepal,5,0.034,0,0
Netherlands,2,50.073,4.669,1.89
New Zealand,5,10.369,0,2.1
Nicaragua,8,0,0,0
Niger,0,0.165,0.041,0
Nigeria,0,0.034,0,0
North Macedonia,8,13.92,0.48,1.28
Norway,2,40.766,0.369,1.44
Oman,1,2.937,0,0
Pakistan,1,0.625,0.005,1.8
Palestine,1,0,0,0
Panama,2,22.713,0.464,1.99
Papua New Guinea,0,0,0,0
Paraguay,1,1.402,0.14,0
Peru,1,1.941,0.061,1.89
Philippines,1,0.767,0.027,2.09
Poland,0,3.963,0.106,2.01
Portugal,2,62.079,0.981,2.34
Qatar,5,3.818,0,0.8
Romania,1,5.822,0.312,2.12
Russia,7,1.117,0.014,2.51
Rwanda,1,0.077,0,0
Saint Kitts and Nevis,9,37.6,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,4,618.775,0,0.98
Sao Tome and Principe,8,0,0,0
Saudi Arabia,5,3.82,0.029,1.89
Senegal,1,0.776,0,0
Serbia,1,11.904,0.147,2.04
Seychelles,6,0,0,0
Sierra Leone,6,0,0,0
Singapore,6,12.478,0,1.64
Slovakia,5,2.198,0,1.19
Slovenia,2,23.089,0.481,1.24
Solomon Islands,6,0,0,0
Somalia,0,0,0,0
South Africa,0,2.613,0,2.56
South Korea,5,1.95,0.117,0.74
South Sudan,0,0,0,0
Spain,4,205.968,17.945,1.84
Sri Lanka,1,0,0,0.81
Sudan,0,0,0,0
Suriname,0,1.705,0,0
Sweden,2,31.091,3.07,1.44
Switzerland,2,117.856,3.582,1.73
Syria,1,0.229,0,0
Taiwan,5,0.84,0,0.73
Tajikistan,6,0,0,0
Tanzania,6,0,0,0
Thailand,0,1.533,0,1.45
Timor,6,0,0,0
Togo,0,0.362,0,0
Trinidad and Tobago,0,2.144,0.715,0
Tunisia,1,4.992,0.085,1.22
Turkey,0,6.652,0.178,3.21
Uganda,0,0.109,0,0
Ukraine,1,1.098,0.046,0
United Arab Emirates,7,8.594,0,1.99
United Kingdom,2,40.023,2.814,2.2
United States,2,36.48,0.985,2.58
