country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,0.925,0.103,0.81
Albania,3,35.096,2.085,1.13
Algeria,2,11.562,0.182,0.93
Andorra,4,155.31,0,1.17
Angola,2,2.465,0.091,1.14
Antigua and Barbuda,6,10.212,0,0
Argentina,1,106.736,3.651,1.15
Armenia,6,17.548,2.7,0.78
Australia,7,16.157,0.431,1.09
Austria,0,8.994,0,0.97
Azerbaijan,3,23.769,0.592,0.68
Bahamas,1,78.831,0,1.29
Bahrain,4,175.719,1.763,0.99
Bangladesh,2,8.234,0.182,0.86
Barbados,2,0,0,0.61
Belarus,0,10.477,0.423,0.87
Belgium,8,40.122,0.431,1.31
Belize,2,0,0,0
Benin,6,0,0,0.95
Bhutan,2,1.296,0,0.65
Bolivia,4,145.035,6.425,1.01
Bosnia and Herzegovina,3,50.597,3.048,1.17
Botswana,2,0,0,0.81
Brazil,1,78.289,2.639,1.02
Brunei,6,0,0,0
Bulgaria,8,29.359,2.303,0.97
Burkina Faso,2,0.335,0,0.99
Burundi,6,0,0,0.68
Cambodia,6,0,0,0.37
Cameroon,2,0,0,1.01
Canada,7,5.432,0.132,0.99
Cape Verde,3,64.75,1.799,1.08
Central African Republic,2,0,0,0.6
Chad,2,0,0,0.85
Chile,1,92.173,5.179,0.92
China,2,0.079,0.002,1
Colombia,4,200.441,7.213,1.14
Comoros,6,0,0,0.67
Congo,3,62.703,0.725,0.64
Costa Rica,1,83.822,1.767,1.14
Cote d'Ivoire,6,1.441,0,0.88
Croatia,8,8.282,0.974,0.81
Cuba,7,2.119,0,1.65
Cyprus,7,5.708,0,1.6
Czechia,0,19.423,0.187,1.1
Democratic Republic of Congo,2,0.201,0,1.05
Denmark,5,35.738,0.173,1.39
Djibouti,1,79.959,0,1.04
Dominica,2,0,0,0
Dominican Republic,1,80.569,0.461,0.96
Ecuador,3,45.854,1.757,1.04
Egypt,2,1.534,0.225,0.56
El Salvador,3,60.899,1.542,1.07
Equatorial Guinea,6,0,0,0.29
Eritrea,2,0.846,0,0.28
Estonia,0,0.754,0,1.6
Eswatini,3,54.303,1.724,1.05
Ethiopia,2,5.071,0.226,1.04
Fiji,2,0,0,0
Finland,5,2.346,0,1.29
France,8,0,0,1.33
Gabon,3,51.668,0.449,1.06
Gambia,6,0,0,1.49
Georgia,2,0.501,0,0.82
Germany,2,10.634,0,1.23
Ghana,2,25.682,0.29,1.03
Greece,7,7.196,0.096,1.44
Grenada,6,0,0,0
Guatemala,2,13.173,1.005,1.04
Guinea,2,3.579,0,1.09
Guinea-Bissau,6,0,0,0.67
Guyana,2,0,0,1.32
Haiti,6,3.771,0.088,0.92
Honduras,3,60.275,0.707,1.05
Hungary,7,0.932,0,1.16
Iceland,0,23.443,0,1.57
India,3,37.717,0.582,1.15
Indonesia,2,6.138,0.241,1.04
International,6,0,0,0
Iran,3,30.931,2.56,1.03
Iraq,3,67.997,1.641,1.07
Ireland,0,9.316,0,1.51
Israel,4,207.959,1.733,0.95
Italy,7,2.63,0.198,1.1
Jamaica,0,3.715,0,1.4
Japan,6,7.772,0.04,1.26
Jordan,2,0.49,0,1.12
Kazakhstan,1,99.432,15.232,0.77
Kenya,2,10.117,0.242,1.06
Kosovo,1,129.348,3.622,1.04
Kuwait,1,90.855,0.937,0.88
Kyrgyzstan,3,62.843,1.686,0.68
Laos,6,0,0,0
Latvia,5,1.59,0,1.17
Lebanon,2,25.932,0.44,1.28
Lesotho,2,0,0,1.01
Liberia,2,1.384,0.198,0.91
Libya,3,32.89,1.455,1.28
Liechtenstein,6,0,0,0
Lithuania,7,3.673,0,1.29
Luxembourg,8,14.378,1.598,0.89
Madagascar,2,4.767,0.144,0.9
Malawi,2,2.143,0,0.98
Malaysia,5,0.062,0,1
Maldives,4,238.649,0,1.24
Mali,2,0.099,0,1.05
Malta,0,31.707,0,1.29
Marshall Islands,6,0,0,0
Mauritania,6,12.689,0,0.8
Mauritius,6,0,0,0.08
Mexico,3,36.973,2.063,1
Moldova,3,29.747,2.231,1.08
Monaco,6,25.482,0,1.34
Mongolia,2,0,0,0.25
Montenegro,1,68.465,1.592,0.8
Morocco,2,17.854,0.515,1.38
Mozambique,0,0.864,0.032,1.12
Myanmar,9,0.037,0,1.04
Namibia,3,44.079,0.394,1.23
Nepal,2,14.346,0,1.32
Netherlands,6,22.06,0,1.55
New Zealand,9,0,0,1.06
Nicaragua,6,0,0,0.33
Niger,6,0.207,0,0.71
Nigeria,2,1.397,0.039,0.89
North Macedonia,6,35.519,1.44,0.93
Norway,7,12.174,0.184,1.6
Oman,2,0,0,0.96
Pakistan,2,3.45,0.104,0.72
Palestine,3,47.83,0,0.93
Panama,4,232.457,6.026,0.99
Papua New Guinea,2,0.112,0,0.83
Paraguay,2,11.216,0.421,1.25
Peru,1,128.898,5.975,1.17
Philippines,3,28.7,0.411,1.37
Poland,8,15.193,0.026,1.23
Portugal,8,10.396,0,0.86
Qatar,1,74.625,0,0.73
Romania,3,42.781,0.988,1.11
Russia,0,36.756,0.541,0.94
Rwanda,7,2.316,0,0.94
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,6,0,0,0.12
Sao Tome and Principe,6,0,0,0.5
Saudi Arabia,3,36.135,0.919,0.82
Senegal,6,2.508,0.119,0.97
Serbia,0,37.916,1.176,0.88
Seychelles,6,0,0,0.18
Sierra Leone,6,0.627,0,0.96
Singapore,0,38.63,0,1
Slovakia,0,1.832,0,1.26
Slovenia,0,0.481,0.962,0.96
Solomon Islands,6,0,0,0
Somalia,6,0,0,0.72
South Africa,1,90.661,2.917,0.74
South Korea,7,0.663,0,0.85
South Sudan,2,0,0,0.88
