country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,1.695,0.257,1.24
Albania,0,184.863,2.432,1.22
Algeria,1,19.247,0.342,1.35
Andorra,9,0,0,1.06
Angola,9,4.442,0.152,1.05
Antigua and Barbuda,3,10.212,10.212,0.32
Argentina,0,187.363,5.797,0.91
Armenia,7,496.755,13.836,0.92
Australia,8,1.137,0,1.41
Austria,6,784.22,9.438,1.13
Azerbaijan,0,182.362,1.874,1.34
Bahamas,3,0,0,0.83
Bahrain,2,102.258,0.588,0.88
Bangladesh,1,9.296,0.085,1.11
Barbados,9,0,0,0.9
Belarus,2,132.073,0.635,1.16
Belgium,6,540.829,16.998,0.67
Belize,0,171.017,7.545,1.14
Benin,9,0,0,0.95
Bhutan,1,7.776,0,0.95
Bolivia,1,9.595,0.514,0.9
Bosnia and Herzegovina,0,388.623,14.935,1.16
Botswana,9,0,0,0.73
Brazil,0,180.218,4.333,1.13
Brunei,9,0,0,0
Bulgaria,6,359.505,5.181,1.18
Burkina Faso,4,1.244,0,1.01
Burundi,4,0.252,0,0.82
Cambodia,9,0,0,0.87
Cameroon,9,4.106,0,0.94
Canada,2,117.375,1.643,1.16
Cape Verde,2,70.145,0,1.05
Central African Republic,4,1.656,0.207,0.69
Chad,1,0.122,0,0.94
Chile,2,86.105,2.04,0.99
China,9,0.015,0,0.99
Colombia,0,175.639,3.144,0.98
Comoros,3,5.75,0,0.64
Congo,9,0,0,0.54
Costa Rica,0,215.935,1.767,1.05
Cote d'Ivoire,4,1.744,0,0.98
Croatia,6,698.127,9.256,1.12
Cuba,5,2.384,0,0.87
Cyprus,0,226.053,1.142,1.13
Czechia,6,392.101,12.326,0.71
Democratic Republic of Congo,4,0.759,0.011,1.11
Denmark,0,186.112,0.173,1.12
Djibouti,9,4.049,0,0.81
Dominica,4,0,0,0
Dominican Republic,2,61.855,0.184,1.16
Ecuador,2,54.016,1.134,0.96
Egypt,9,2.228,0.127,1.17
El Salvador,1,25.13,0.925,1.13
Equatorial Guinea,3,0,0,0.5
Eritrea,1,0,0,0.41
Estonia,0,199.014,0,1.4
Eswatini,9,14.653,0.862,1.16
Ethiopia,9,4.906,0.061,1.03
Fiji,5,0,0,0
Finland,2,44.038,0,1.17
France,6,491.7,5.423,0.95
Gabon,9,0,0,1.1
Gambia,9,1.655,0,0.62
Georgia,7,878.377,8.272,1.22
Germany,0,174.735,1.277,1.09
Ghana,9,0,0,1.15
Greece,0,271.993,3.646,1.2
Grenada,3,0,0,0
Guatemala,1,33.267,2.233,1.02
Guinea,9,3.655,0,1.09
Guinea-Bissau,3,0,0,0.38
Guyana,2,88.995,0,1.04
Haiti,9,0,0,0.9
Honduras,2,48.058,0.202,1.01
Hungary,6,500.603,11.076,1.15
Iceland,2,46.886,0,0.6
India,1,29.783,0.324,0.94
Indonesia,9,19.274,0.406,1.11
International,3,0,0,0
Iran,2,133.38,5.381,1.18
Iraq,2,60.14,1.069,0.87
Ireland,2,86.476,1.215,0.81
Israel,1,33.736,1.386,0.97
Italy,6,616.075,8.997,1.1
Jamaica,1,19.249,0.675,1
Japan,9,13.86,0.008,1.38
Jordan,7,465.543,8.429,1.12
Kazakhstan,2,48.091,0.053,1.28
Kenya,1,20.085,0,1.08
Kosovo,1,0,0,1.39
Kuwait,0,161.805,0.468,0.88
Kyrgyzstan,2,76.485,0.153,1.01
Laos,4,0,0,0
Latvia,0,209.416,2.651,1.29
Lebanon,0,243.208,1.465,1.08
Lesotho,9,0,0,0.81
Liberia,9,1.384,0,1.05
Libya,1,0,0,1.01
Liechtenstein,7,1101.293,0,0.98
Lithuania,7,554.313,4.775,1.31
Luxembourg,1,0,0,1.12
Madagascar,9,0,0,0.61
Malawi,5,0.105,0,0.85
Malaysia,1,34.419,0.062,1.1
Maldives,2,77.7,1.85,1.09
Mali,9,3.062,0,1.16
Malta,0,274.041,6.794,1.01
Marshall Islands,3,0,0,0
Mauritania,4,3.441,0,1.42
Mauritius,4,0,0,0.78
Mexico,2,45.45,4.925,1.02
Moldova,0,349.78,4.71,1.16
Monaco,2,127.408,0,0.8
Mongolia,1,3.66,0,1.43
Montenegro,7,918.699,12.738,1.1
Morocco,0,159.169,1.788,1.07
Mozambique,1,3.615,0,1.06
Myanmar,1,23.47,0.331,1.06
Namibia,1,30.304,0,1.08
Nepal,2,66.788,0.446,0.83
Netherlands,0,348.296,5.019,0.85
