country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,8.477,0.128,1.4
Albania,5,5.907,0,0.82
Algeria,5,4.333,0.114,1.21
Andorra,9,12.942,12.942,0.51
Angola,5,0.03,0,0
Antigua and Barbuda,7,0,0,0
Argentina,5,2.943,0.089,1.26
Armenia,1,37.797,0.337,1.36
Australia,0,1.098,0.039,0.77
Austria,3,3.22,0.666,0.64
Azerbaijan,5,7.496,0,1.39
Bahamas,7,15.258,0,0
Bahrain,4,109.898,0,1.29
Bangladesh,5,4.773,0.006,1.35
Barbados,5,0,0,0
Belarus,1,91.118,0.423,1.22
Belgium,2,20.881,7.938,0.7
Belize,9,0,0,0
Benin,9,0,0,0
Bhutan,5,0,0,0
Bolivia,5,10.366,0.343,1.45
Bosnia and Herzegovina,5,6.096,0.305,1.16
Botswana,5,0,0,0
Brazil,5,32.156,2.686,1.44
Brunei,9,0,0,0.03
Bulgaria,5,7.484,0.288,1.03
Burkina Faso,9,0.765,0.096,0.95
Burundi,7,0,0,0
Cambodia,9,0,0,0.04
Cameroon,9,0,0,1.24
Canada,5,33.331,4.955,0.97
Cape Verde,5,19.785,0,1.08
Central African Republic,9,0,0,0
Chad,5,3.227,0.426,0.97
Chile,4,71.824,0.262,1.47
China,9,0.001,0,0.4
Colombia,5,12.578,0.393,1.36
Comoros,7,0,0,0
Congo,5,0,0,0.81
Costa Rica,9,2.552,0,1.03
Cote d'Ivoire,5,1.213,0.038,1.18
Croatia,3,2.679,0.731,0.68
Cuba,5,1.501,0,0.68
Cyprus,6,4.567,0,0.63
Czechia,3,7.19,0.467,0.77
Democratic Republic of Congo,5,0.257,0,1.14
Denmark,3,26.07,1.726,0.88
Djibouti,5,4.049,0,0.88
Dominica,5,0,0,0
Dominican Republic,5,22.585,0.737,1.17
Ecuador,5,0,0,0.87
Egypt,5,3.791,0.156,1.32
El Salvador,5,4.934,0.154,1.2
Equatorial Guinea,7,0,0,0.54
Eritrea,5,0,0,0
Estonia,3,6.031,0,0.62
Eswatini,5,2.586,0,0.8
Ethiopia,6,0.043,0.009,1.99
