country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,19.497,0.206,1.14
Albania,3,7.297,0,1.19
Algeria,3,2.577,0.137,0.75
Andorra,2,1022.455,0,0.46
Angola,3,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,5,20.002,0.288,1.32
Armenia,2,174.472,6.412,1.27
Australia,6,0.314,0,0.92
Austria,7,2.887,0.111,0.84
Azerbaijan,5,26.925,0.296,1.42
Bahamas,0,0,0,0.05
Bahrain,2,258.583,0,1.18
Bangladesh,3,17.676,0.225,1.32
Barbados,3,0,0,0
Belarus,8,90.165,0.317,0.96
Belgium,1,8.456,1.639,0.71
Belize,3,0,0,0
Benin,0,0.082,0,0.97
Bhutan,3,5.184,0,0
Bolivia,5,39.407,2.827,1.3
Bosnia and Herzegovina,3,3.353,0.914,1.17
Botswana,3,0.85,0,0
Brazil,8,136.131,5.937,1.24
Brunei,3,0,0,0
Bulgaria,4,2.734,0.576,1.16
Burkina Faso,3,1.627,0,0.94
Burundi,0,0,0,0
Cambodia,0,0,0,0.05
Cameroon,3,7.082,0.038,1.17
Canada,5,17.805,1.961,0.79
Cape Verde,5,14.389,1.799,1.1
Central African Republic,3,0,0,1.01
Chad,3,0.791,0,0.8
Chile,2,184.555,3.923,1.21
China,3,0.005,0,1.26
Colombia,5,26.335,0.786,1.28
Comoros,0,29.899,0,0.71
Congo,3,0,0,0.79
Costa Rica,3,4.122,0,1.45
Cote d'Ivoire,3,2.767,0,1.23
Croatia,6,0,0,0.21
Cuba,4,0.795,0,1.12
Cyprus,9,3.425,0,0.99
Czechia,4,5.79,0.187,1.01
Democratic Republic of Congo,3,1.463,0,1.11
Denmark,7,6.043,0.691,0.86
Djibouti,2,212.55,1.012,1.12
Dominica,5,27.781,0,0
Dominican Republic,5,16.593,1.198,1.07
Ecuador,8,74.59,4.534,1.11
Egypt,5,11.257,0.459,1.29
El Salvador,5,10.946,0.463,1.16
Equatorial Guinea,0,0,0,0.41
Eritrea,5,0,0,0
Estonia,7,0,0,1
Eswatini,3,0.862,0,1.18
Ethiopia,4,0.757,0.017,1.55
Fiji,3,0,0,0
Finland,4,0.361,0.361,0.71
France,1,-11.735,1.639,1.12
Gabon,8,66.495,1.348,1.11
Gambia,3,0,0,0
Georgia,3,0.501,0.251,1.05
Germany,3,3.402,0.095,0.79
Ghana,3,7.305,0.064,1.23
Greece,9,1.823,0,1.13
Grenada,0,0,0,0
Guatemala,5,13.954,0.391,1.3
Guinea,3,3.198,0,1.11
Guinea-Bissau,0,0,0,0.8
Guyana,3,0,0,0.59
Haiti,3,0,0,1.3
Honduras,5,16.659,0.808,1.27
Hungary,7,3.002,0.518,0.74
Iceland,9,0,0,0.46
India,3,6.392,0.16,1.25
Indonesia,3,2.226,0.08,1.1
International,0,0,0,0
Iran,5,37.11,0.762,1.32
Iraq,5,12.903,0.497,1.84
Ireland,4,0.81,1.62,0.54
Israel,4,13.979,0.231,1.79
Italy,1,5.26,0.91,0.64
Jamaica,4,0.675,0,0.9
Japan,4,0.395,0.024,0.91
Jordan,3,0.882,0,1.09
Kazakhstan,4,14.007,0.16,1.12
Kenya,5,1.339,0.037,1.34
Kosovo,3,13.97,0,1.35
Kuwait,2,207.701,1.405,0.93
Kyrgyzstan,3,4.292,0.153,1.2
Laos,0,0,0,0
Latvia,9,2.651,0,0.82
Lebanon,3,1.319,0,1.14
Lesotho,3,0,0,0
Liberia,3,2.966,0.198,1.03
Libya,5,2.037,0,1.21
Liechtenstein,0,0,0,0
Lithuania,9,1.469,0.367,0.84
Luxembourg,7,1.598,0,0.8
Madagascar,3,0.686,0,1.3
Malawi,3,1.15,0,1.28
Malaysia,7,0.618,0,1.01
Maldives,0,22.2,1.85,1
Mali,3,1.778,0,1.06
Malta,9,2.265,0,0.58
Marshall Islands,0,0,0,0
Mauritania,5,17.206,1.721,1.49
Mauritius,3,0,0,0.05
Mexico,5,30.179,3.645,1.19
Moldova,8,46.604,0.496,1.16
Monaco,0,0,0,0
Mongolia,3,0,0,0.57
Montenegro,0,0,0,0.01
Morocco,7,0.894,0.027,0.93
Mozambique,3,1.696,0,1.13
Myanmar,7,0.074,0,0.74
Namibia,7,0,0,0
Nepal,5,9.884,0,1.76
Netherlands,3,6.011,0.292,0.88
New Zealand,0,0,0,0.12
Nicaragua,0,54.192,1.66,0.23
Niger,0,0.083,0,0.7
Nigeria,3,1.169,0.073,1.17
North Macedonia,0,36.479,0.48,1.69
Norway,7,1.66,0.184,0.9
Oman,8,112.795,1.762,1.24
Pakistan,5,18.403,0.303,1.33
Palestine,3,0.392,0,0.91
Panama,8,59.795,1.854,1.29
Papua New Guinea,3,0,0,0
Paraguay,4,2.524,0,1.24
Peru,2,246.453,4.034,1.13
Philippines,3,3.276,0.055,1.3
Poland,1,6.077,0.476,0.99
Portugal,1,19.124,1.177,1.09
Qatar,2,633.795,1.041,1.02
Romania,4,6.186,0.624,0.96
Russia,8,60.698,1.247,0.98
Rwanda,7,0.54,0.077,1.38
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,5,29.465,0,0.61
Sao Tome and Principe,0,0,0,0.43
Saudi Arabia,8,53.686,0.689,1.1
Senegal,3,5.793,0.06,1.08
Serbia,4,3.527,0.147,0.92
Seychelles,0,0,0,0
Sierra Leone,3,3.886,0,0.98
Singapore,8,92.986,0,0.93
Slovakia,6,0,0,0.82
Slovenia,9,0.962,0,1.23
Solomon Islands,0,0,0,0
Somalia,3,4.153,0,0.84
South Africa,5,24.533,0.843,1.36
South Korea,7,0.956,0.02,1.25
South Sudan,3,0,0,0.81
Spain,4,6.288,0,0.82
Sri Lanka,3,1.868,0,0.99
Sudan,5,3.124,0.205,1.16
Suriname,5,17.046,0,0
Sweden,8,89.214,2.574,1.11
Switzerland,7,0.347,0,0.79
Syria,3,0,0.057,0.39
Taiwan,9,0,0,0.19
Tajikistan,3,9.122,0,0.7
Tanzania,0,0,0,0.02
Thailand,6,0.014,0.014,0.85
Timor,0,0,0,0
Togo,4,0.242,0,1.03
Trinidad and Tobago,7,0,0,0
Tunisia,4,0.169,0,0.69
Turkey,3,9.32,0.261,0.78
Uganda,3,0.7,0,1.16
Ukraine,5,7.614,0.206,1.14
United Arab Emirates,4,60.26,0.303,0.89
United Kingdom,1,21.654,3.683,0.83
