country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,8.94,0.18,0.83
Albania,1,23.282,0.695,1.13
Algeria,1,9.806,0.205,1.48
Andorra,7,0,0,0.45
Angola,1,0.548,0.03,1.15
Antigua and Barbuda,7,0,0,0
Argentina,8,57.306,0.974,1.22
Armenia,2,195.732,2.7,0.97
Australia,9,7.177,0,1.92
Austria,5,12.769,0,1.45
Azerbaijan,8,52.667,0.592,1.06
Bahamas,7,0,0,0.43
Bahrain,2,262.697,0.588,1.04
Bangladesh,1,19.965,0.176,0.94
Barbados,1,0,0,0
Belarus,5,28.891,0.635,0.71
Belgium,5,9.578,0.518,1.08
Belize,1,0,0,0
Benin,4,0,0,0.96
Bhutan,1,1.296,0,0
Bolivia,6,107.341,4.969,1.15
Bosnia and Herzegovina,4,0,0,1.18
Botswana,1,0,0,0.87
Brazil,2,178.411,5.133,1.08
Brunei,4,0,0,0
Bulgaria,4,25.905,0.288,1.26
Burkina Faso,4,0.335,0,0.98
Burundi,7,0,0,0.63
Cambodia,4,0,0,0.22
Cameroon,1,0,0,1
Canada,5,5.909,0.265,0.92
Cape Verde,8,70.145,1.799,1.09
Central African Republic,1,10.56,0,0.8
Chad,1,0,0,0.78
Chile,2,196.587,7.376,0.85
China,1,0.013,0,1.04
Colombia,6,76.332,3.243,1.22
Comoros,7,0,0,0.7
Congo,1,0,0,0.73
Costa Rica,8,60.855,0,1.47
Cote d'Ivoire,1,8.264,0.076,1.05
Croatia,4,20.949,0.244,1.48
Cuba,9,0.706,0,1.1
Cyprus,3,3.425,0,1.22
Czechia,4,11.299,-0.187,1
Democratic Republic of Congo,1,0.759,0.033,1.07
Denmark,9,0,0,1
Djibouti,1,0,0,1.05
Dominica,4,0,0,0
Dominican Republic,6,95.502,1.014,1.21
Ecuador,8,49.765,3.911,1.14
Egypt,1,12.938,0.772,0.89
El Salvador,8,37.002,1.233,1.14
Equatorial Guinea,7,0,0,0.24
Eritrea,1,0,0,0.36
Estonia,9,1.508,0,0.83
Eswatini,8,38.788,0,1.32
Ethiopia,5,0,0,0.16
Fiji,1,0,0,0
Finland,0,1.083,0,0.89
France,5,0,0,1.1
Gabon,1,0,0,1.07
Gambia,1,0.828,0,0
Georgia,1,1.253,0,1.09
Germany,1,4.989,0.119,0.96
Ghana,4,0,0,1.15
Greece,0,2.399,0,1.23
Grenada,7,0,0,0
Guatemala,8,67.427,2.233,1.2
Guinea,1,3.731,0.076,1.1
Guinea-Bissau,7,0,0,0.75
Guyana,1,20.342,0,0.98
Haiti,1,5.613,0.263,0.94
Honduras,6,81.275,2.423,1.16
Hungary,0,0.207,0.104,1.04
Iceland,0,0,0,0.83
India,1,18.007,0.444,1.22
Indonesia,4,5.29,0.194,1.15
International,7,0,0,0
Iran,4,29.157,1.762,0.99
Iraq,8,58.027,2.635,1.13
Ireland,9,2.228,0.203,1.02
Israel,6,94.853,0.578,1.58
Italy,0,3.887,0.347,0.93
Jamaica,5,2.364,0,1.1
Japan,4,2.182,0,1.63
Jordan,4,0.294,0,0.74
Kazakhstan,6,77.33,0,0.92
Kenya,1,7.234,0.093,1.27
Kosovo,8,58.983,1.552,1.32
Kuwait,2,147.756,1.171,1.01
Kyrgyzstan,8,33.108,0.307,1.35
Laos,7,0,0,0
Latvia,3,0.53,0,1.23
Lebanon,1,3.663,0,1.26
Lesotho,4,0,0,0
Liberia,1,7.118,0,0.98
Libya,1,10.333,0,1.27
Liechtenstein,7,0,0,0
Lithuania,3,1.102,0,1.12
Luxembourg,0,46.328,0,1.63
Madagascar,1,7.8,0.108,1.49
Malawi,1,6.012,0.052,1.22
Malaysia,3,0.309,0,0.75
Maldives,5,46.25,0,1.13
Mali,4,0.889,0.049,1.02
Malta,3,0,0,0.46
Marshall Islands,7,0,0,0
Mauritania,1,26.238,0,0.87
Mauritius,7,0,0,0.06
Mexico,8,53.625,4.056,1.09
Moldova,8,56.272,1.983,0.94
Monaco,7,0,0,0.22
Mongolia,1,0,0,0.45
Montenegro,6,90.755,1.592,1.87
Morocco,5,14.467,0.054,1.21
Mozambique,1,0.96,0.032,1.12
Myanmar,9,0.129,0,0.95
Namibia,4,9.839,0,1.45
Nepal,1,7.962,0.069,0.85
Netherlands,4,3.677,0.35,0.82
New Zealand,3,0.622,0,1.12
Nicaragua,7,0,0,0.25
Niger,7,0,0,0.72
Nigeria,1,2.925,0.029,1.02
North Macedonia,7,69.598,2.88,1.01
Norway,0,0.922,0,0.85
Oman,2,230.485,1.958,1.1
Pakistan,1,15.333,0.308,0.87
Palestine,6,98.208,0.392,1.69
Panama,2,228.981,5.099,1.13
Papua New Guinea,4,0,0,0
Paraguay,1,5.047,0.14,1.18
Peru,6,105.575,5.641,1.04
Philippines,1,13.634,0.091,1.42
Poland,5,8.297,0.132,0.94
Portugal,8,40.503,0.686,1.02
Qatar,2,183.96,0.694,0.68
Romania,4,21.624,1.196,1.2
Russia,8,45.383,1.144,0.94
Rwanda,5,0.849,0,1.11
Saint Kitts and Nevis,7,18.8,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,4,0,0,0.19
Sao Tome and Principe,7,0,0,0.53
Saudi Arabia,6,118.573,1.609,0.97
Senegal,4,6.45,0.239,1
Serbia,4,47.762,1.176,1.4
Seychelles,7,0,0,0
Sierra Leone,4,1.128,0,0.96
Singapore,5,31.622,0,0.86
Slovakia,5,5.312,0,1.4
Slovenia,5,13.949,0,1.57
Solomon Islands,4,0,0,0
Somalia,7,1.07,0.126,0.77
South Africa,2,182.992,1.248,1.39
South Korea,0,1.19,0,1.14
South Sudan,1,0,0,0.77
Spain,5,0,0,1.25
Sri Lanka,0,0.234,0,0.97
Sudan,1,2.372,0.091,1.03
Suriname,1,6.819,1.705,1.17
Sweden,8,36.636,0.891,0.98
Switzerland,5,11.208,0,1.37
Syria,1,0.571,0,1.27
Taiwan,9,0,0,0.35
Tajikistan,1,10.59,0,1.09
Tanzania,7,0,0,0
Thailand,3,0.072,0,1.03
Timor,7,0,0,0
Togo,5,0.604,0.121,1.04
Trinidad and Tobago,5,0,0,0.13
Tunisia,0,0.423,0,1.23
Turkey,4,13.683,0.237,0.9
Uganda,1,0.35,0,0.97
Ukraine,4,21.105,0.366,1
United Arab Emirates,5,72.393,0.303,1.11
United Kingdom,0,9.207,0.471,1.06
United States,6,137.609,0.813,1.22
Uruguay,0,0.864,0,1.07
Uzbekistan,1,9.322,0.06,1.29
Vanuatu,1,0,0,0
Vatican,7,0,0,0
Venezuela,1,7.491,0.106,1.28
Vietnam,4,0,0,0.35
Yemen,1,0.268,0.067,0.96
Zambia,5,0,0,0.89
Zimbabwe,1,4.912,0.067,1.33
