country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,0.077,0,0
Albania,2,0.695,0.347,0
Algeria,7,0,0,0
Andorra,8,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,0,0.044,0,0
Armenia,8,0,0,0
Australia,0,0.824,0,2.12
Austria,9,7.106,0,2.89
Azerbaijan,0,0,0,0
Bahamas,8,0,0,0
Bahrain,3,49.953,0,1.31
Bangladesh,7,0,0,0
Barbados,7,0,0,0
Belarus,5,0,0,0
Belgium,0,4.055,0.259,2.45
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,0,0,0,0
Bolivia,2,0.171,0,0
Bosnia and Herzegovina,9,0.61,0,0
Botswana,7,0,0,0
Brazil,7,0.033,0,0
Brunei,3,22.858,0,0
Bulgaria,0,0.432,0.144,0
Burkina Faso,8,0.048,0,0
Burundi,7,0,0,0
Cambodia,0,0.06,0,0
Cameroon,8,0,0,0
Canada,7,0.768,0,0
Cape Verde,0,0,0,0
Central African Republic,8,0,0,0
Chad,7,0,0,0
Chile,8,0.523,0,0
China,2,0.024,0.015,0.22
Colombia,7,0.118,0,0
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,0,0.785,0,0
Cote d'Ivoire,8,0.038,0,0
Croatia,0,1.218,0,0
Cuba,7,0,0,0
Cyprus,0,3.425,0,0
Czechia,9,4.669,0,0
Democratic Republic of Congo,7,0.011,0,0
Denmark,3,31.076,0,1.59
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,7,0,0,0
Ecuador,7,0.113,0,0
Egypt,8,0.01,0,0
El Salvador,9,0,0,0
Equatorial Guinea,8,0,0,0
Eritrea,7,0,0,0
Estonia,8,3.015,0,0
Eswatini,7,0,0,0
Ethiopia,8,0,0,0
Fiji,0,0,0,0
Finland,0,3.429,0,0
France,9,7.645,0.23,2.45
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,9,2.256,0,0
Germany,0,5.383,0.012,2.92
Ghana,7,0,0,0
Greece,9,0.959,0.096,0
Grenada,8,0,0,0
Guatemala,0,0,0,0
Guinea,7,0,0,0
Guinea-Bissau,8,0,0,0
