Nation,Similarity Score
Afghanistan,54
Albania,45
Algeria,52
Andorra,77
Angola,32
Antigua and Barbuda,161
Armenia,121
Australia,6
Austria,58
Azerbaijan,49
Bahamas,186
Belarus,117
Belgium,26
Belize,53
Benin,55
Bosnia and Herzegovina,39
Brazil,65
Bulgaria,36
Burkina Faso,76
Burundi,120
Cambodia,79
Cameroon,61
Canada,74
Cape Verde,57
Central African Republic,79
Chad,62
Chile,105
Comoros,164
Congo,57
Costa Rica,46
Cote d'Ivoire,63
Croatia,18
Cuba,14
Cyprus,51
Czechia,20
Democratic Republic of Congo,64
Denmark,48
Djibouti,61
Dominica,78
Dominican Republic,72
Ecuador,40
Egypt,61
Equatorial Guinea,161
Eritrea,62
Estonia,61
Eswatini,34
Ethiopia,57
Finland,21
France,25
Gambia,27
Georgia,20
Germany,16
Ghana,58
Greece,50
Grenada,160
Guatemala,23
Guinea,22
Guinea-Bissau,162
Guyana,41
Haiti,45
Honduras,67
Hungary,56
India,28
International,162
Iran,53
Iraq,78
Ireland,38
Israel,65
Italy,16
Jamaica,34
Japan,28
Jordan,60
Kazakhstan,39
Kenya,42
Kosovo,69
Kyrgyzstan,25
Laos,92
Latvia,50
Lebanon,55
Lesotho,51
Liberia,19
Libya,62
Liechtenstein,140
Lithuania,43
Luxembourg,52
Madagascar,64
Malawi,33
Mali,70
Malta,86
Marshall Islands,162
Mauritania,45
Mauritius,99
Mexico,66
Moldova,41
Monaco,67
Montenegro,154
Morocco,81
Mozambique,35
Myanmar,52
Namibia,68
Netherlands,62
Nicaragua,138
Niger,109
North Macedonia,151
Norway,23
Pakistan,28
Palestine,81
Papua New Guinea,18
Peru,117
Philippines,11
Portugal,23
Qatar,57
Romania,43
Russia,50
Saint Kitts and Nevis,161
Saint Lucia,162
Saint Vincent and the Grenadines,163
Samoa,162
San Marino,56
Sao Tome and Principe,160
Saudi Arabia,26
Senegal,62
Serbia,51
Seychelles,55
Sierra Leone,73
Slovakia,54
Slovenia,55
Solomon Islands,55
Somalia,71
South Africa,54
South Korea,26
South Sudan,48
Spain,36
Sri Lanka,20
Sudan,28
Suriname,80
Sweden,55
Switzerland,50
Syria,48
Tanzania,99
Thailand,24
Timor,60
Togo,77
Trinidad and Tobago,32
Tunisia,64
Turkey,30
Uganda,15
Ukraine,73
United Arab Emirates,53
United States,55
Uruguay,65
Vanuatu,80
Vatican,156
Venezuela,48
Vietnam,18
Yemen,77
Zambia,53
Zimbabwe,20
Paraguay,48
Nigeria,11
Panama,63
Barbados,12
Nepal,37
Tajikistan,34
United Kingdom,11
Bahrain,63
Fiji,8
Singapore,19
Taiwan,28
Bangladesh,10
New Zealand,13
Rwanda,17
El Salvador,18
Kuwait,69
Gabon,15
Oman,34
Malaysia,12
Poland,15
Brunei,17
Iceland,22
Bolivia,27
Argentina,52
Colombia,74
Botswana,12
Uzbekistan,9
Bhutan,8
Mongolia,13
Hong Kong,1
China,6
Indonesia,7
