Nation,Similarity Score
Afghanistan,114
Albania,110
Algeria,141
Andorra,80
Angola,133
Antigua and Barbuda,17
Armenia,17
Australia,52
Austria,76
Azerbaijan,128
Bahamas,13
Belarus,76
Belgium,62
Belize,117
Benin,104
Bosnia and Herzegovina,95
Brazil,64
Bulgaria,114
Burkina Faso,93
Burundi,18
Cambodia,77
Cameroon,117
Canada,155
Cape Verde,107
Central African Republic,103
Chad,134
Chile,70
Comoros,17
Congo,130
Costa Rica,97
Cote d'Ivoire,136
Croatia,82
Cuba,99
Cyprus,49
Czechia,87
Democratic Republic of Congo,124
Denmark,51
Djibouti,117
Dominica,90
Dominican Republic,107
Ecuador,102
Egypt,140
Equatorial Guinea,18
Eritrea,143
Estonia,84
Eswatini,136
Ethiopia,107
Finland,115
France,61
Gambia,132
Georgia,124
Germany,134
Ghana,134
Greece,90
Grenada,17
Guatemala,129
Guinea,126
Guinea-Bissau,17
Guyana,158
Haiti,126
Honduras,103
Hungary,50
India,144
International,17
Iran,119
Iraq,87
Ireland,87
Israel,80
Italy,71
Jamaica,145
Japan,108
Jordan,101
Kazakhstan,119
Kenya,155
Kosovo,102
Kyrgyzstan,141
Laos,70
Latvia,43
Lebanon,108
Lesotho,125
Liberia,141
Libya,92
Liechtenstein,15
Lithuania,67
Luxembourg,50
Madagascar,125
Malawi,135
Maldives,30
Mali,104
Malta,41
Marshall Islands,17
Mauritania,97
Mauritius,71
Mexico,126
Moldova,79
Monaco,50
Montenegro,13
Morocco,92
Mozambique,123
Myanmar,77
Namibia,103
Netherlands,113
Nicaragua,21
Niger,35
North Macedonia,21
Norway,79
Pakistan,198
Palestine,91
Papua New Guinea,127
Peru,67
Philippines,165
Portugal,111
Qatar,77
Romania,111
Russia,114
Saint Kitts and Nevis,17
Saint Lucia,16
Saint Vincent and the Grenadines,17
Samoa,17
San Marino,63
Sao Tome and Principe,17
Saudi Arabia,112
Senegal,148
Serbia,132
Seychelles,86
Sierra Leone,86
Slovakia,81
Slovenia,76
Solomon Islands,64
Somalia,82
South Africa,100
South Korea,72
South Sudan,150
Spain,92
Sri Lanka,96
Sudan,126
Suriname,112
Sweden,112
Switzerland,106
Syria,142
Tanzania,44
Thailand,19
Timor,59
Togo,167
Trinidad and Tobago,156
Tunisia,74
Uganda,156
Ukraine,107
United Arab Emirates,68
United States,34
Uruguay,97
Vanuatu,95
Vatican,17
Venezuela,139
Vietnam,93
Yemen,79
Zambia,137
Zimbabwe,144
Colombia,85
Gabon,137
Kuwait,50
Panama,72
Paraguay,98
Poland,108
Argentina,83
Bahrain,50
Barbados,126
Nigeria,151
Tajikistan,93
United Kingdom,59
Uzbekistan,134
Bangladesh,155
Bhutan,157
Botswana,141
Brunei,114
El Salvador,147
Fiji,125
Iceland,92
Indonesia,144
Malaysia,99
Nepal,118
New Zealand,35
Oman,94
Rwanda,103
Singapore,83
Taiwan,46
Bolivia,90
China,117
Mongolia,116
Hong Kong,22
