Nation,Similarity Score
Argentina,6
Barbados,22
Bhutan,30
Brunei,32
El Salvador,34
Fiji,53
Iceland,66
Malaysia,98
Mongolia,31
New Zealand,72
Rwanda,112
Singapore,43
Uzbekistan,18
Bolivia,33
Botswana,22
China,26
France,13
Philippines,39
Australia,78
Bahrain,29
Bangladesh,36
Colombia,4
Czechia,17
Ecuador,19
Gabon,22
Germany,12
India,29
Indonesia,34
Kuwait,6
Moldova,2
Monaco,13
Nepal,31
Nigeria,28
Oman,18
Panama,1
Paraguay,14
Poland,11
Portugal,14
Tajikistan,16
United Kingdom,28
South Korea,130
Cuba,93
Georgia,10
Guinea,16
Kyrgyzstan,19
Papua New Guinea,18
Seychelles,31
Uganda,38
Vietnam,51
Hong Kong,2
Italy,29
Israel,21
Thailand,104
United Arab Emirates,84
Croatia,14
Finland,94
Guyana,22
Jamaica,30
Japan,40
Qatar,22
Turkey,46
Switzerland,19
Mexico,32
Denmark,72
Afghanistan,8
Azerbaijan,5
Cape Verde,10
Greece,34
Iran,9
Lebanon,3
Pakistan,34
San Marino,14
Austria,26
Estonia,77
South Africa,34
Saudi Arabia,69
Belarus,36
Russia,21
Latvia,78
Malta,42
Tunisia,36
Canada,42
Kazakhstan,47
Hungary,27
Norway,81
Slovenia,36
Ethiopia,39
Belize,6
Cambodia,27
Cameroon,18
Eritrea,20
Eswatini,16
Gambia,15
Ghana,39
Malawi,37
Mozambique,28
Myanmar,58
Namibia,30
Niger,26
Solomon Islands,31
Somalia,22
South Sudan,41
Suriname,17
Sweden,28
Trinidad and Tobago,31
Uruguay,90
Yemen,14
Zimbabwe,31
Angola,17
Benin,23
Chad,24
Congo,16
Laos,23
Sierra Leone,18
Tanzania,22
Timor,18
Zambia,46
Guatemala,26
Kenya,31
Lithuania,79
Slovakia,39
Sri Lanka,84
Togo,58
Dominica,15
Antigua and Barbuda,23
Armenia,6
Bahamas,19
Burundi,23
Comoros,22
Equatorial Guinea,20
Grenada,23
Guinea-Bissau,21
International,23
Liechtenstein,20
Maldives,28
Marshall Islands,23
Montenegro,16
Nicaragua,25
North Macedonia,13
Saint Kitts and Nevis,23
Saint Lucia,22
Saint Vincent and the Grenadines,23
Samoa,23
Sao Tome and Principe,20
Vatican,23
Central African Republic,7
Chile,16
Ireland,34
Netherlands,6
United States,1
Mauritania,21
Cyprus,90
Iraq,15
Libya,12
Luxembourg,35
Andorra,7
Burkina Faso,10
Serbia,26
Bulgaria,9
Jordan,5
Mauritius,11
Morocco,9
Belgium,5
Spain,6
Romania,2
Senegal,34
Ukraine,3
Djibouti,15
Egypt,19
Haiti,17
Mali,14
Cote d'Ivoire,18
Democratic Republic of Congo,5
Liberia,18
Sudan,6
Syria,15
Vanuatu,8
Albania,2
Brazil,6
Dominican Republic,16
Honduras,18
Peru,15
Venezuela,24
Madagascar,21
Kosovo,5
Algeria,20
Palestine,2
Costa Rica,4
Lesotho,14
