Nation,Similarity Score
Afghanistan,64
Albania,67
Algeria,59
Andorra,48
Angola,34
Antigua and Barbuda,37
Argentina,67
Armenia,77
Australia,56
Austria,89
Azerbaijan,62
Bahamas,42
Bahrain,61
Bangladesh,76
Barbados,40
Belarus,80
Belgium,115
Belize,51
Benin,41
Bhutan,38
Bolivia,45
Bosnia and Herzegovina,69
Botswana,41
Brazil,51
Brunei,39
Bulgaria,71
Burkina Faso,34
Burundi,35
Cambodia,34
Cameroon,46
Canada,112
Cape Verde,59
Central African Republic,46
Chad,34
Chile,48
China,12
Colombia,57
Comoros,43
Congo,38
Costa Rica,64
Cote d'Ivoire,58
Croatia,70
Cuba,35
Cyprus,73
Czechia,73
Democratic Republic of Congo,34
Denmark,109
Djibouti,53
Dominica,39
Dominican Republic,60
Ecuador,62
Egypt,64
El Salvador,52
Equatorial Guinea,39
Eritrea,37
Estonia,67
Eswatini,46
Ethiopia,48
Fiji,34
Finland,37
France,94
Gabon,46
Gambia,42
Georgia,69
Germany,102
Ghana,53
Greece,84
Grenada,35
Guatemala,59
Guinea,47
Guinea-Bissau,51
Guyana,50
Haiti,53
Honduras,52
Hungary,65
Iceland,72
India,52
Indonesia,51
International,34
Iran,72
Iraq,43
Ireland,117
Israel,69
Italy,76
Jamaica,48
Japan,46
Jordan,56
Kazakhstan,52
Kenya,63
Kosovo,59
Kuwait,49
Kyrgyzstan,45
Laos,34
Latvia,46
Lebanon,76
Lesotho,42
Liberia,38
Libya,56
Liechtenstein,50
Lithuania,61
Luxembourg,63
Madagascar,49
Malawi,41
Malaysia,32
Maldives,50
Mali,33
Malta,87
Marshall Islands,34
Mauritania,55
Mauritius,34
Mexico,54
Moldova,68
Monaco,58
Mongolia,35
Montenegro,50
Morocco,63
Mozambique,34
Myanmar,34
Namibia,48
Nepal,82
Netherlands,116
New Zealand,35
Nicaragua,35
Niger,34
Nigeria,33
North Macedonia,72
Norway,56
Oman,46
Pakistan,51
Palestine,48
Panama,74
Papua New Guinea,34
Paraguay,52
Peru,46
Philippines,52
Poland,106
Portugal,131
Qatar,51
Romania,84
Russia,67
Rwanda,38
Saint Kitts and Nevis,37
Saint Lucia,38
Saint Vincent and the Grenadines,39
Samoa,34
San Marino,45
Sao Tome and Principe,53
Saudi Arabia,50
Senegal,57
Serbia,72
Seychelles,37
Sierra Leone,32
Slovakia,88
Slovenia,102
Solomon Islands,34
Somalia,34
South Africa,45
South Korea,23
South Sudan,36
Spain,82
Sri Lanka,34
Sudan,36
Suriname,44
Sweden,103
Switzerland,81
Syria,34
Taiwan,25
Tajikistan,49
Tanzania,34
Thailand,32
Timor,34
Togo,34
Trinidad and Tobago,44
Tunisia,57
Turkey,102
Uganda,34
Ukraine,77
United Arab Emirates,63
United States,94
Uruguay,37
Uzbekistan,60
Vanuatu,34
Vatican,34
Venezuela,57
Vietnam,35
Yemen,34
Zambia,49
Zimbabwe,43
Singapore,36
Hong Kong,2
