country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,17.468
Albania,6,0,0,5.212
Algeria,4,0,0,2.896
Andorra,5,0,0,0
Angola,5,0,0,0.061
Antigua and Barbuda,1,0,0,10.212
Argentina,1,0,0,14.094
Armenia,9,0,0,119.802
Australia,5,0,0,0.392
Austria,3,7.772,2.998,5.107
Azerbaijan,8,0,0,24.46
Bahamas,5,0,0,0
Bahrain,0,0,0,355.551
Bangladesh,1,0,0,15.453
Barbados,5,0,0,0
Belarus,9,0,0,95.033
Belgium,2,70.58,14.151,16.825
Belize,5,0,0,0
Benin,5,0,0,0.66
Bhutan,1,0,0,12.96
Bolivia,8,0,0,33.41
Bosnia and Herzegovina,6,0,0,4.877
Botswana,5,0,0,0
Brazil,9,0,0,77.197
Brunei,5,0,0,0
Bulgaria,3,23.171,2.447,2.015
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,1,0,0,21.143
Cape Verde,8,0,0,25.18
Central African Republic,1,0,0,10.145
Chad,4,0,0,1.157
Chile,0,0,0,252.665
China,5,0,0,0.013
Colombia,8,0,0,22.542
Comoros,5,0,0,0
Congo,6,0,0,7.249
Costa Rica,4,0,0,1.767
Cote d'Ivoire,4,0,0,1.289
Croatia,5,5.603,0,0
Cuba,4,0,0,1.766
Cyprus,5,0,0,0
Czechia,3,6.443,1.121,3.548
Democratic Republic of Congo,4,0,0,1.161
Denmark,3,16.919,3.453,6.215
Djibouti,9,0,0,161.943
Dominica,5,0,0,0
Dominican Republic,8,0,0,34.753
Ecuador,8,0,0,29.87
Egypt,1,0,0,15.01
El Salvador,1,0,0,18.809
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,3,20.354,1.508,3.015
Eswatini,4,0,0,1.724
Ethiopia,4,0,0,0.948
Fiji,5,0,0,0
Finland,3,12.273,1.805,5.956
France,7,218.634,19.717,3.937
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,6,0,0,6.518
Germany,4,0,0,2.638
Ghana,1,0,0,9.719
Greece,5,0,0,0.192
Grenada,5,0,0,0
Guatemala,1,0,0,19.424
Guinea,5,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,1.271
Haiti,8,0,0,22.714
Honduras,1,0,0,10.904
Hong Kong,5,0,0,0
Hungary,2,43.373,0,0.932
Iceland,5,0,0,0
India,6,0,0,6.364
Indonesia,4,0,0,2.559
International,5,0,0,0
Iran,8,0,0,29.955
Iraq,6,0,0,6.464
Ireland,2,37.264,7.291,12.354
Israel,1,0,0,10.051
Italy,7,112.832,7.195,5.508
Jamaica,4,0,0,1.689
Japan,5,0,0,0.277
Jordan,5,0,0,0.49
Kazakhstan,8,0,0,25.351
Kenya,4,0,0,1.376
Kosovo,4,0,0,3.104
Kuwait,0,0,0,199.271
