country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,8,0,0,1.593
Albania,1,0,0,56.293
Algeria,8,0,0,2.759
Andorra,2,0,0,2562.609
Angola,8,0,0,0
Antigua and Barbuda,8,0,0,10.212
Argentina,6,0,0,363.906
Armenia,5,0,0,226.779
Australia,8,0,0,0.98
Austria,9,47.189,11.103,114.252
Azerbaijan,3,0,0,17.95
Bahamas,6,0,0,391.61
Bahrain,6,0,0,267.986
Bangladesh,8,0,0,9.229
Barbados,8,0,0,10.439
Belarus,1,0,0,43.918
Belgium,6,90.598,17.343,308.638
Belize,5,0,0,168.502
Benin,8,0,0,4.454
Bhutan,8,0,0,5.184
Bolivia,3,0,0,20.389
Bosnia and Herzegovina,4,0,0,111.253
Botswana,8,0,0,0
Brazil,5,0,0,148.443
Brunei,8,0,0,0
Bulgaria,9,148.666,7.628,62.892
Burkina Faso,8,0,0,1.196
Burundi,8,0,0,0.084
Cambodia,8,0,0,0.06
Cameroon,8,0,0,0
Canada,1,0,0,43.029
Cape Verde,5,0,0,190.652
Central African Republic,8,0,0,0
Chad,8,0,0,0.791
Chile,1,0,0,59.321
China,8,0,0,0.014
Colombia,5,0,0,154.787
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,6,0,0,265.993
Cote d'Ivoire,8,0,0,1.213
Croatia,9,83.795,0,88.423
Cuba,8,0,0,1.324
Cyprus,3,0,0,23.975
Czechia,6,162.574,34.177,498.46
Democratic Republic of Congo,8,0,0,0.167
Denmark,0,20.027,2.59,57.491
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,7,0,0,71.627
Ecuador,7,0,0,83.602
Egypt,8,0,0,1.3
El Salvador,3,0,0,15.88
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,0,33.923,3.769,42.215
Eswatini,3,0,0,16.377
Ethiopia,8,0,0,7.759
Fiji,8,0,0,0
Finland,3,5.595,0.902,21.658
France,6,115.116,21.54,273.725
Gabon,8,0,0,3.145
Gambia,8,0,0,0
Georgia,4,0,0,127.345
Germany,1,0,0,47.861
Ghana,8,0,0,0
Greece,1,0,0,38.952
Grenada,8,0,0,0
Guatemala,1,0,0,46.552
Guinea,8,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,4,0,0,132.221
Haiti,8,0,0,0
Honduras,1,0,0,35.741
Hong Kong,8,0,0,0
Hungary,9,67.906,0,84.469
Iceland,6,0,0,266.667
India,1,0,0,56.901
Indonesia,3,0,0,16.591
International,8,0,0,0
Iran,1,0,0,47.849
Iraq,4,0,0,97.532
Ireland,4,31.593,5.468,123.739
Israel,6,0,0,481.195
Italy,9,68.126,5.574,60.815
Jamaica,3,0,0,27.692
Japan,8,0,0,3.945
Jordan,4,0,0,117.513
Kazakhstan,3,0,0,17.841
Kenya,8,0,0,5.97
Kosovo,3,0,0,25.352
Kuwait,4,0,0,111.227
Kyrgyzstan,1,0,0,45.676
Laos,8,0,0,0
Latvia,0,18.026,0,35.521
Lebanon,5,0,0,213.759
Lesotho,1,0,0,39.211
Liberia,8,0,0,0.198
Libya,5,0,0,152.082
Liechtenstein,3,0,0,26.221
Lithuania,1,0,0,42.979
Luxembourg,5,35.145,3.195,223.651
Madagascar,8,0,0,1.192
Malawi,8,0,0,0.366
Malaysia,3,0,0,15.108
Maldives,7,0,0,64.75
Mali,8,0,0,0.741
Malta,5,0,0,154.007
Marshall Islands,8,0,0,0
Mauritania,8,0,0,1.29
Mauritius,8,0,0,0
Mexico,1,0,0,35.522
Moldova,6,0,0,263.265
Monaco,7,0,0,76.445
Mongolia,8,0,0,0
Montenegro,6,0,0,334.362
Morocco,7,0,0,75.209
Mozambique,8,0,0,3.071
Myanmar,3,0,0,25.731
Namibia,3,0,0,16.136
Nepal,4,0,0,118.029
Netherlands,6,0,14.824,294.837
New Zealand,8,0,0,0.622
Nicaragua,8,0,0,0
Niger,8,0,0,0
Nigeria,8,0,0,0.752
North Macedonia,5,0,0,152.157
Norway,1,4.611,0,42.241
Oman,5,0,0,159.988
Pakistan,8,0,0,2.639
Palestine,7,0,0,79.978
Panama,5,0,0,161.77
Papua New Guinea,8,0,0,0
Paraguay,4,0,0,110.48
Peru,7,0,0,88.864
Philippines,3,0,0,25.588
Poland,9,105.69,0,79.347
Portugal,9,74.926,10.199,92.579
Qatar,7,0,0,82.608
Romania,5,0,31.813,153.761
Russia,7,0,0,75.246
Rwanda,8,0,0,0.772
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,8,0,0,0
Saudi Arabia,3,0,0,13.443
Senegal,8,0,0,1.971
Serbia,3,0,0,17.782
Seychelles,8,0,0,0
Sierra Leone,8,0,0,1.254
Singapore,8,0,0,1.709
Slovakia,5,50.553,0,160.633
Slovenia,5,58.684,10.582,171.242
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,3,0,0,32.255
South Korea,8,0,0,1.346
South Sudan,8,0,0,1.251
Spain,9,228.041,33.537,224.383
Sri Lanka,8,0,0,9.667
Sudan,8,0,0,0.342
Suriname,3,0,0,23.865
Sweden,1,0,0,52.677
Switzerland,4,0,0,124.442
Syria,8,0,0,2.686
Taiwan,8,0,0,0.084
Tajikistan,8,0,0,4.299
Tanzania,8,0,0,0
Thailand,8,0,0,0.1
Timor,8,0,0,0
Togo,8,0,0,2.053
Trinidad and Tobago,3,0,0,29.296
Tunisia,5,0,0,195.624
