country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,1.798
Albania,2,0,0,6.602
Algeria,4,0,0,2.052
Andorra,5,0,0,181.195
Angola,9,0,0,0
Antigua and Barbuda,9,0,0,0
Argentina,4,0,0,3.673
Armenia,0,0,0,14.849
Australia,9,0,0,0.98
Austria,1,85.384,25.759,12.214
Azerbaijan,4,0,0,5.523
Bahamas,9,0,0,0
Bahrain,5,0,0,84.039
Bangladesh,9,0,0,1.33
Barbados,4,0,0,3.48
Belarus,6,0,0,47.305
Belgium,7,459.981,101.988,211.741
Belize,9,0,0,0
Benin,9,0,0,0
Bhutan,9,0,0,0
Bolivia,4,0,0,3.684
Bosnia and Herzegovina,2,0,0,8.23
Botswana,9,0,0,0
Brazil,0,0,0,14.387
Brunei,9,0,0,0
Bulgaria,8,31.374,4.461,4.893
Burkina Faso,9,0,0,0.67
Burundi,9,0,0,0
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,3,0,0,31.106
Cape Verde,5,0,0,80.937
Central African Republic,9,0,0,0.207
Chad,9,0,0,0
Chile,0,0,0,18.623
China,9,0,0,0.035
Colombia,4,0,0,2.476
Comoros,9,0,0,0
Congo,2,0,0,10.33
Costa Rica,9,0,0,1.57
Cote d'Ivoire,9,0,0,0
Croatia,1,83.064,0,9.013
Cuba,4,0,0,4.238
Cyprus,0,0,0,22.834
Czechia,8,34.644,7.19,9.805
Democratic Republic of Congo,9,0,0,0.145
Denmark,8,62.498,15.365,29.35
Djibouti,5,0,0,72.874
Dominica,9,0,0,0
Dominican Republic,3,0,0,30.236
Ecuador,0,0,0,14.453
Egypt,9,0,0,1.515
El Salvador,9,0,0,1.542
Equatorial Guinea,2,0,0,7.128
Eritrea,9,0,0,0.282
Estonia,1,99.507,7.538,20.354
Eswatini,9,0,0,0
Ethiopia,9,0,0,0.026
Fiji,9,0,0,0
Finland,8,40.789,13.536,13.717
France,7,484.469,96.992,49.331
Gabon,2,0,0,10.334
Gambia,9,0,0,0
Georgia,9,0,0,1.504
Germany,6,0,0,40.509
Ghana,9,0,0,0
Greece,4,0,0,2.111
Grenada,9,0,0,0
Guatemala,9,0,0,0.726
Guinea,4,0,0,3.122
Guinea-Bissau,4,0,0,2.541
Guyana,2,0,0,10.171
Haiti,9,0,0,0.088
Honduras,9,0,0,1.212
Hungary,1,129.705,0,6.936
Iceland,1,96.703,17.582,20.513
India,9,0,0,0.605
Indonesia,9,0,0,1.086
International,9,0,0,0
Iran,0,0,0,18.002
Iraq,9,0,0,0.373
Ireland,7,178.42,28.353,216.291
Israel,3,0,0,35.931
Italy,7,508.122,50.925,44.11
Jamaica,0,0,0,17.561
Japan,4,0,0,4.412
Jordan,9,0,0,0.392
Kazakhstan,4,0,0,3.355
Kenya,9,0,0,0.167
Kosovo,4,0,0,5.174
Kuwait,2,0,0,11.708
Kyrgyzstan,4,0,0,2.912
Laos,9,0,0,0
Latvia,8,24.388,0,4.771
Lebanon,4,0,0,2.491
Lesotho,9,0,0,0
Liberia,9,0,0,0
Libya,4,0,0,1.892
Liechtenstein,9,0,0,0
Lithuania,2,0,0,7.714
Luxembourg,7,254.003,55.913,105.435
Madagascar,9,0,0,0.072
Malawi,9,0,0,0
Malaysia,4,0,0,2.626
Maldives,4,0,0,3.7
Mali,9,0,0,0.198
Malta,8,18.118,4.53,13.589
Marshall Islands,9,0,0,0
Mauritania,9,0,0,0
Mauritius,9,0,0,0
Mexico,4,0,0,3.475
Moldova,3,0,0,28.508
Monaco,9,0,0,0
Mongolia,9,0,0,0
Montenegro,2,0,0,7.961
Morocco,4,0,0,3.685
Mozambique,9,0,0,0.032
Myanmar,9,0,0,0.202
Namibia,9,0,0,0
Nepal,9,0,0,0
Netherlands,6,0,68.34,42.953
New Zealand,4,0,0,4.147
Nicaragua,9,0,0,0
Niger,9,0,0,0.578
Nigeria,9,0,0,0.165
North Macedonia,3,0,0,31.679
Norway,8,35.047,0,21.582
Oman,0,0,0,18.995
Pakistan,4,0,0,2.427
Palestine,9,0,0,1.372
Panama,0,0,0,23.64
Papua New Guinea,9,0,0,0
Paraguay,9,0,0,0.28
Peru,3,0,0,35.545
Philippines,4,0,0,2.099
Poland,8,66.03,0,10.041
Portugal,1,117.685,20.399,63.06
Qatar,5,0,0,98.228
Romania,0,0,12.735,17.518
Russia,0,0,0,23.216
Rwanda,9,0,0,0.154
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,3,0,0,29.465
Sao Tome and Principe,9,0,0,0
Saudi Arabia,0,0,0,14.161
Senegal,9,0,0,0.896
Serbia,6,0,0,59.959
Seychelles,9,0,0,0
Sierra Leone,9,0,0,0.251
Singapore,5,0,0,76.406
Slovakia,4,0,0,5.129
Slovenia,8,46.178,16.355,13.468
Solomon Islands,9,0,0,0
Somalia,9,0,0,1.258
South Africa,9,0,0,1.534
South Korea,9,0,0,0.527
South Sudan,9,0,0,0
Spain,5,0,0,109.144
Sri Lanka,9,0,0,0.234
Sudan,9,0,0,0
Suriname,9,0,0,0
Sweden,6,0,0,59.806
Switzerland,6,0,0,46.218
Syria,9,0,0,0.229
Taiwan,9,0,0,0.084
Tajikistan,9,0,0,0
Tanzania,9,0,0,0.586
Thailand,9,0,0,0.43
Timor,9,0,0,1.517
Togo,9,0,0,0.483
Trinidad and Tobago,9,0,0,0.715
Tunisia,4,0,0,2.792
Turkey,6,0,0,50.759
Uganda,9,0,0,0
Ukraine,2,0,0,8.963
United Arab Emirates,6,0,0,43.679
United Kingdom,7,273.4,47.55,75.126
United States,7,181.038,44.247,91.132
Uruguay,9,0,0,0.288
Uzbekistan,4,0,0,4.093
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,9,0,0,0.281
Vietnam,9,0,0,0.01
Yemen,9,0,0,0
Zambia,9,0,0,0.163
Zimbabwe,9,0,0,0.404
