country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,3.237
Albania,1,0,0,4.865
Algeria,1,0,0,3.01
Andorra,4,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,1,0,0,2.744
Armenia,0,0,0,19.911
Australia,4,0,0,0.902
Austria,9,47.189,15.1,9.216
Azerbaijan,1,0,0,3.846
Bahamas,4,0,0,0
Bahrain,7,0,0,51.717
Bangladesh,1,0,0,3.334
Barbados,4,0,0,0
Belarus,2,0,0,97.256
Belgium,6,322.099,68.768,55.826
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,1,0,0,3.341
Bosnia and Herzegovina,1,0,0,6.096
Botswana,4,0,0,0.425
Brazil,7,0,0,27.235
Brunei,4,0,0,0
Bulgaria,9,43.319,5.613,5.181
Burkina Faso,4,0,0,0.144
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,7,0,0,40.644
Cape Verde,0,0,0,8.993
Central African Republic,1,0,0,6.419
Chad,4,0,0,0.365
Chile,7,0,0,28.876
China,4,0,0,0.015
Colombia,1,0,0,6.918
Comoros,4,0,0,0
Congo,4,0,0,1.269
Costa Rica,4,0,0,1.57
Cote d'Ivoire,4,0,0,0.72
Croatia,9,69.91,0,1.949
Cuba,1,0,0,4.238
Cyprus,0,0,0,17.125
Czechia,1,28.574,6.35,5.509
Democratic Republic of Congo,4,0,0,0.134
Denmark,9,49.031,11.395,26.415
Djibouti,7,0,0,37.449
Dominica,4,0,0,0
Dominican Republic,0,0,0,11.339
Ecuador,7,0,0,57.7
Egypt,1,0,0,2.541
El Salvador,1,0,0,3.392
Equatorial Guinea,7,0,0,40.628
Eritrea,4,0,0,0
Estonia,9,65.584,9.8,9.8
Eswatini,1,0,0,5.172
Ethiopia,4,0,0,0.017
Fiji,4,0,0,0
Finland,9,36.096,10.107,8.122
France,6,422.943,67.286,47.339
Gabon,0,0,0,12.131
Gambia,4,0,0,0
Georgia,1,0,0,3.509
Germany,0,0,0,13.774
Ghana,1,0,0,3.894
Greece,1,0,0,3.07
Grenada,0,0,0,8.887
Guatemala,4,0,0,0
Guinea,1,0,0,5.863
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,1,0,0,4.139
Hungary,9,101.032,0,6.832
Iceland,0,23.443,0,8.791
India,4,0,0,1.357
Indonesia,4,0,0,1.517
International,4,0,0,0
Iran,0,0,0,13.239
Iraq,1,0,0,2.014
Ireland,6,152.497,22.885,46.377
Israel,0,0,0,18.37
Italy,6,357.019,30.813,34.584
Jamaica,4,0,0,0
Japan,1,0,0,2.245
Jordan,4,0,0,0
Kazakhstan,0,0,0,10.225
Kenya,4,0,0,0.205
Kosovo,0,0,0,8.796
Kuwait,7,0,0,35.592
Kyrgyzstan,1,0,0,1.993
Laos,4,0,0,0
Latvia,0,23.857,0,9.543
Lebanon,4,0,0,1.026
Lesotho,4,0,0,0
Liberia,1,0,0,3.361
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,4,0,0,-38.57
Luxembourg,6,182.116,35.145,19.17
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,4,0,0,0.958
Maldives,7,0,0,44.4
Mali,4,0,0,0.79
Malta,0,11.324,2.265,18.118
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,0,0,0,9.486
Moldova,7,0,0,38.92
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,4,0,0,0
Morocco,1,0,0,3.576
Mozambique,4,0,0,0
Myanmar,4,0,0,0.074
Namibia,4,0,0,0
Nepal,4,0,0,0.069
Netherlands,0,0,44.529,10.038
New Zealand,4,0,0,0.415
Nicaragua,4,0,0,0
Niger,4,0,0,0.33
Nigeria,4,0,0,0.946
North Macedonia,0,0,0,10.56
Norway,0,21.951,0,11.252
Oman,0,0,0,16.058
Pakistan,1,0,0,4.133
Palestine,4,0,0,0.196
Panama,4,0,0,0
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,1.542
Peru,2,0,0,75.549
Philippines,4,0,0,1.652
Poland,9,77.523,0,8.349
Portugal,9,91.794,16.868,28.931
Qatar,2,0,0,234.983
Romania,0,0,12.631,14.399
Russia,7,0,0,43.931
Rwanda,4,0,0,0.386
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,3,0,0,441.982
Sao Tome and Principe,0,0,0,18.251
Saudi Arabia,7,0,0,36.365
Senegal,1,0,0,5.196
Serbia,7,0,0,32.625
Seychelles,4,0,0,0
Sierra Leone,4,0,0,1.379
Singapore,2,0,0,90.251
Slovakia,4,0,0,0.549
Slovenia,9,37.038,11.063,2.886
Solomon Islands,4,0,0,0
Somalia,1,0,0,3.02
South Africa,1,0,0,3.423
South Korea,4,0,0,0.176
South Sudan,1,0,0,2.501
Spain,7,0,0,27.976
Sri Lanka,4,0,0,1.448
Sudan,4,0,0,0.981
Suriname,4,0,0,0
Sweden,2,0,0,73.471
Switzerland,0,0,0,11.555
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,4,0,0,0
Tanzania,4,0,0,0
Thailand,4,0,0,0.1
Timor,4,0,0,0
Togo,4,0,0,0.121
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0.677
Turkey,7,0,0,28.362
Uganda,4,0,0,0
Ukraine,0,0,0,9.169
United Arab Emirates,7,0,0,54.7
United Kingdom,6,208.069,34.573,69.631
United States,6,169.286,40.972,74.504
Uruguay,4,0,0,1.439
Uzbekistan,4,0,0,1.046
Vanuatu,4,0,0,0
Vatican,3,0,0,1236.094
Venezuela,4,0,0,0
Vietnam,4,0,0,0
Yemen,4,0,0,0
Zambia,4,0,0,0.381
Zimbabwe,4,0,0,0
