country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,3.622
Albania,4,0,0,103.204
Algeria,7,0,0,5.747
Andorra,9,0,0,2433.184
Angola,7,0,0,8.793
Antigua and Barbuda,2,0,0,30.635
Argentina,3,0,0,405.48
Armenia,8,0,0,619.593
Australia,6,0,0,0.588
Austria,1,90.269,16.322,217.401
Azerbaijan,4,0,0,70.42
Bahamas,3,0,0,325.494
Bahrain,1,0,0,219.795
Bangladesh,7,0,0,9.381
Barbados,6,0,0,0
Belarus,4,0,0,77.572
Belgium,9,282.581,45.299,1141.28
Belize,5,0,0,128.263
Benin,7,0,0,5.032
Bhutan,6,0,0,1.296
Bolivia,0,0,0,16.363
Bosnia and Herzegovina,3,0,0,282.247
Botswana,6,0,0,0
Brazil,5,0,0,116.758
Brunei,6,0,0,0
Bulgaria,8,249.264,15.399,211.846
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,4,0,0,71.194
Cape Verde,1,0,0,237.415
Central African Republic,6,0,0,0
Chad,6,0,0,0.304
Chile,2,0,0,60.629
China,6,0,0,0.015
Colombia,5,0,0,148.596
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,3,0,0,295.046
Cote d'Ivoire,6,0,0,0.796
Croatia,8,151.513,0,346.871
Cuba,7,0,0,5.562
Cyprus,5,0,0,144.994
Czechia,9,446.074,68.634,1397.799
Democratic Republic of Congo,6,0,0,0
Denmark,5,21.063,2.762,108.767
Djibouti,0,0,0,13.158
Dominica,6,0,0,0
Dominican Republic,2,0,0,39.178
Ecuador,4,0,0,85.586
Egypt,6,0,0,1.739
El Salvador,0,0,0,22.355
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,2,24.877,2.262,33.169
Eswatini,7,0,0,4.31
Ethiopia,7,0,0,5.463
Fiji,6,0,0,1.116
Finland,2,11.731,1.263,40.067
