country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,1.67
Albania,9,0,0,103.899
Algeria,0,0,0,5.998
Andorra,7,0,0,0
Angola,0,0,0,10.801
Antigua and Barbuda,7,0,0,0
Argentina,8,0,0,204.732
Armenia,4,0,0,780.904
Australia,7,0,0,0.471
Austria,6,116.695,19.32,308.891
Azerbaijan,9,0,0,93.301
Bahamas,6,0,0,361.095
Bahrain,8,0,0,164.553
Bangladesh,0,0,0,7.942
Barbados,7,0,0,0
Belarus,9,0,0,89.424
Belgium,4,416.321,65.231,1347.931
Belize,9,0,0,98.083
Benin,7,0,0,0
Bhutan,2,0,0,2.592
Bolivia,0,0,0,6.339
Bosnia and Herzegovina,6,0,0,345.951
Botswana,7,0,0,0
Brazil,5,0,0,63.479
Brunei,7,0,0,0
Bulgaria,3,293.015,21.012,47.061
Burkina Faso,7,0,0,0.335
Burundi,7,0,0,0.168
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,9,0,0,74.797
Cape Verde,9,0,0,133.096
Central African Republic,7,0,0,0
Chad,7,0,0,0.183
Chile,9,0,0,79.566
China,7,0,0,0.016
Colombia,8,0,0,160.643
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,7,0,0,0
Cote d'Ivoire,2,0,0,1.554
Croatia,4,200.961,0,589.73
Cuba,2,0,0,2.825
Cyprus,9,0,0,115.31
Czechia,4,524.139,77.318,681.671
Democratic Republic of Congo,7,0,0,0
Denmark,8,21.926,3.108,163.15
Djibouti,0,0,0,6.073
Dominica,7,0,0,0
Dominican Republic,5,0,0,46.922
Ecuador,9,0,0,114.549
Egypt,7,0,0,1.397
El Salvador,7,0,0,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,5,22.615,3.015,45.23
Eswatini,0,0,0,6.034
Ethiopia,2,0,0,4.219
Fiji,7,0,0,0
Finland,5,0,0,35.374
France,3,252.078,39.449,0.95
Gabon,7,0,0,0
Gambia,7,0,0,0.414
Georgia,6,0,0,483.308
Germany,9,0,0,118.042
Ghana,7,0,0,0
Greece,9,0,0,75.794
Grenada,7,0,0,0
Guatemala,0,0,0,8.652
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,5,0,0,36.869
Haiti,7,0,0,0.965
Honduras,5,0,0,49.472
Hong Kong,7,0,0,0
Hungary,6,253.51,0,325.972
Iceland,6,155.311,0,158.242
India,5,0,0,32.716
Indonesia,1,0,0,13.644
International,7,0,0,0
Iran,9,0,0,73.709
Iraq,5,0,0,63.497
Ireland,8,64.604,7.898,206.57
Israel,9,0,0,70.128
Italy,6,218.551,19.98,351.842
Jamaica,1,0,0,14.859
Japan,2,0,0,3.922
Jordan,8,0,0,229.047
Kazakhstan,1,0,0,16.776
Kenya,1,0,0,17.314
Kosovo,9,0,0,96.235
Kuwait,8,0,0,165.786
Kyrgyzstan,9,0,0,92.885
Laos,7,0,0,0
Latvia,9,77.404,0,111.865
Lebanon,8,0,0,217.422
Lesotho,7,0,0,0
Liberia,7,0,0,0
Libya,8,0,0,238.529
Liechtenstein,4,0,0,655.531
Lithuania,8,0,0,222.607
Luxembourg,3,182.116,19.17,0
Madagascar,7,0,0,0
Malawi,7,0,0,0.157
Malaysia,1,0,0,25.428
Maldives,8,0,0,155.4
Mali,7,0,0,0.889
Malta,8,0,0,283.101
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0.215
Mauritius,7,0,0,0
Mexico,5,0,0,33.816
Moldova,9,0,0,102.629
Monaco,8,0,0,254.816
Mongolia,7,0,0,0.305
Montenegro,8,0,0,267.49
Morocco,9,0,0,81.819
Mozambique,2,0,0,2.911
