country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,10.609
Albania,0,0,0,6.255
Algeria,1,0,0,4.31
Andorra,9,0,0,12.942
Angola,5,0,0,0.091
Antigua and Barbuda,5,0,0,0
Argentina,0,0,0,5.642
Armenia,3,0,0,47.921
Australia,5,0,0,1.176
Austria,8,19.986,5.996,6.773
Azerbaijan,9,0,0,11.934
Bahamas,0,0,0,5.086
Bahrain,2,0,0,224.497
Bangladesh,0,0,0,6.321
Barbados,5,0,0,0
Belarus,7,0,0,100.219
Belgium,4,160.661,32.788,26.489
Belize,5,0,0,0
Benin,5,0,0,0.99
Bhutan,0,0,0,6.48
Bolivia,9,0,0,19.19
Bosnia and Herzegovina,9,0,0,11.278
Botswana,5,0,0,0
Brazil,3,0,0,61.291
Brunei,5,0,0,0
Bulgaria,6,52.53,7.34,4.461
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,0,0,0,5.801
Canada,3,0,0,32.139
Cape Verde,3,0,0,46.764
Central African Republic,5,0,0,0
Chad,1,0,0,1.644
Chile,7,0,0,139.097
China,5,0,0,0.003
Colombia,9,0,0,13.364
Comoros,5,0,0,0
Congo,9,0,0,10.511
Costa Rica,1,0,0,2.945
Cote d'Ivoire,1,0,0,2.237
Croatia,8,35.564,0,1.949
Cuba,1,0,0,1.766
Cyprus,1,0,0,2.283
Czechia,8,11.953,3.268,7.657
Democratic Republic of Congo,5,0,0,0.815
Denmark,8,25.379,6.043,7.942
Djibouti,9,0,0,16.194
Dominica,5,0,0,0
Dominican Republic,9,0,0,11.431
Ecuador,5,0,0,0.907
Egypt,1,0,0,3.889
El Salvador,9,0,0,11.563
Equatorial Guinea,3,0,0,43.479
Eritrea,5,0,0,0
Estonia,8,30.907,4.523,5.277
Eswatini,5,0,0,0
Ethiopia,5,0,0,0.078
Fiji,5,0,0,0
Finland,8,25.809,5.956,16.424
France,4,312.546,34.562,12.409
Gabon,3,0,0,44.929
Gambia,5,0,0,0
Georgia,0,0,0,5.014
Germany,1,0,0,4.535
Ghana,1,0,0,3.926
Greece,5,0,0,0.959
Grenada,5,0,0,0
Guatemala,0,0,0,9.824
Guinea,0,0,0,7.538
Guinea-Bissau,3,0,0,39.126
Guyana,5,0,0,0
Haiti,1,0,0,3.42
Honduras,0,0,0,6.361
Hungary,6,68.113,0,4.037
Iceland,5,0,0,0
India,1,0,0,2.857
Indonesia,1,0,0,2.077
International,5,0,0,0
Iran,9,0,0,21.526
Iraq,1,0,0,2.76
Ireland,6,92.956,11.949,86.273
Israel,1,0,0,2.542
Italy,4,203.566,14.141,16.407
Jamaica,5,0,0,0
Japan,5,0,0,0.775
Jordan,5,0,0,0.392
Kazakhstan,0,0,0,8.202
Kenya,5,0,0,0.391
Kosovo,1,0,0,4.139
Kuwait,2,0,0,221.751
Kyrgyzstan,0,0,0,5.824
Laos,5,0,0,0
Latvia,8,14.314,0,5.832
Lebanon,5,0,0,1.172
Lesotho,5,0,0,0
Liberia,5,0,0,0.395
Libya,5,0,0,0
Liechtenstein,5,0,0,0
Lithuania,1,0,0,2.204
Luxembourg,4,118.215,17.573,17.573
Madagascar,5,0,0,0.65
Malawi,5,0,0,0
Malaysia,5,0,0,1.236
Maldives,3,0,0,49.95
Mali,5,0,0,1.037
Malta,9,2.265,0,31.707
Marshall Islands,5,0,0,0
Mauritania,5,0,0,1.075
Mauritius,5,0,0,0
Mexico,9,0,0,18.684
Moldova,3,0,0,36.441
Monaco,5,0,0,0
Mongolia,9,0,0,17.082
Montenegro,5,0,0,0
Morocco,1,0,0,2.574
Mozambique,5,0,0,0.352
Myanmar,5,0,0,0
Namibia,5,0,0,0
Nepal,5,0,0,-0.034
Netherlands,9,0,21.068,15.757
New Zealand,5,0,0,0.207
Nicaragua,5,0,0,0
Niger,5,0,0,0.661
Nigeria,5,0,0,0.927
North Macedonia,9,0,0,13.92
Norway,8,11.252,0,3.874
Oman,3,0,0,63.055
Pakistan,9,0,0,13.631
Palestine,5,0,0,0
Panama,3,0,0,40.327
Papua New Guinea,5,0,0,0
Paraguay,1,0,0,1.963
Peru,7,0,0,130.354
Philippines,1,0,0,2.354
Poland,6,67.06,0,10.86
Portugal,6,66.688,10.592,18.339
Qatar,2,0,0,601.515
Romania,9,0,11.696,12.735
Russia,3,0,0,68.346
Rwanda,5,0,0,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,7,0,0,147.327
Sao Tome and Principe,3,0,0,68.443
Saudi Arabia,3,0,0,58.569
Senegal,0,0,0,5.017
Serbia,9,0,0,11.61
Seychelles,5,0,0,0
Sierra Leone,1,0,0,2.633
Singapore,7,0,0,128.539
Slovakia,5,3.846,0,1.465
Slovenia,8,15.393,3.367,0.481
Solomon Islands,5,0,0,0
Somalia,1,0,0,4.09
South Africa,9,0,0,11.213
South Korea,5,0,0,0.527
South Sudan,5,0,0,0
Spain,9,0,0,18.159
Sri Lanka,5,0,0,0.467
Sudan,5,0,0,0
Suriname,5,0,0,0
Sweden,3,0,0,65.351
Switzerland,0,0,0,5.777
Syria,5,0,0,0
Taiwan,5,0,0,0
Tajikistan,9,0,0,11.114
Tanzania,5,0,0,0
Thailand,5,0,0,0.014
Timor,5,0,0,0
Togo,1,0,0,2.295
Trinidad and Tobago,5,0,0,0
Tunisia,5,0,0,0
Turkey,9,0,0,19.386
Uganda,5,0,0,0.459
Ukraine,0,0,0,9.649
United Arab Emirates,3,0,0,70.573
United Kingdom,4,143.078,19.356,38.565
United States,4,138.742,32.19,82.048
Uruguay,5,0,0,1.439
Uzbekistan,5,0,0,0.986
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,5,0,0,1.125
Vietnam,5,0,0,0.247
Yemen,5,0,0,0.503
Zambia,9,0,0,11.314
Zimbabwe,5,0,0,0
