country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,7.758
Albania,9,0,0,31.274
Algeria,4,0,0,9.418
Andorra,2,0,0,0
Angola,2,0,0,0.396
Antigua and Barbuda,2,0,0,-10.212
Argentina,0,0,0,62.948
Armenia,8,0,0,223.405
Australia,4,0,0,7.608
Austria,4,7.217,0.777,12.103
Azerbaijan,0,0,0,57.5
Bahamas,2,0,0,0
Bahrain,8,0,0,336.745
Bangladesh,6,0,0,18.908
Barbados,2,0,0,0
Belarus,9,0,0,31.642
Belgium,1,14.496,2.761,11.131
Belize,4,0,0,5.03
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,5,0,0,110.511
Bosnia and Herzegovina,0,0,0,53.036
Botswana,6,0,0,21.262
Brazil,8,0,0,198.641
Brunei,2,0,0,0
Bulgaria,7,64.763,4.174,26.193
Burkina Faso,2,0,0,0.622
Burundi,2,0,0,1.766
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,4,0,0,8.452
Cape Verde,5,0,0,145.687
Central African Republic,9,0,0,26.916
Chad,2,0,0,0.183
Chile,8,0,0,185.602
China,2,0,0,0.006
Colombia,0,0,0,66.722
Comoros,4,0,0,6.9
Congo,9,0,0,31.714
Costa Rica,0,0,0,56.536
Cote d'Ivoire,4,0,0,9.553
Croatia,1,21.436,0,23.385
Cuba,2,0,0,0.706
Cyprus,2,0,0,0
Czechia,6,6.63,1.027,13.167
Democratic Republic of Congo,2,0,0,1.362
Denmark,3,4.661,1.036,2.935
Djibouti,6,0,0,21.255
Dominica,2,0,0,0
Dominican Republic,0,0,0,87.667
Ecuador,0,0,0,67.392
Egypt,6,0,0,13.798
El Salvador,9,0,0,41.164
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,2.262,0.754,0.754
Eswatini,9,0,0,31.03
Ethiopia,2,0,0,0
Fiji,2,0,0,0
Finland,3,3.61,0,0.18
France,7,121.734,8.166,8.916
Gabon,0,0,0,48.074
Gambia,2,0,0,0
Georgia,2,0,0,1.003
Germany,4,0,0,4.894
Ghana,9,0,0,40.357
Greece,2,0,0,2.686
Grenada,2,0,0,0
Guatemala,0,0,0,68.153
Guinea,4,0,0,5.406
Guinea-Bissau,0,0,0,56.402
Guyana,4,0,0,7.628
Haiti,4,0,0,11.313
Honduras,5,0,0,100.559
Hungary,1,15.527,0,0.621
Iceland,2,0,0,0
India,6,0,0,16.501
Indonesia,4,0,0,4.756
International,2,0,0,0
Iran,9,0,0,30.55
Iraq,0,0,0,57.48
Ireland,3,4.05,2.025,1.823
Israel,5,0,0,108.485
Italy,1,17.118,1.307,3.688
Jamaica,2,0,0,2.026
Japan,2,0,0,1.028
Jordan,2,0,0,1.078
Kazakhstan,5,0,0,167.495
Kenya,4,0,0,4.594
Kosovo,9,0,0,37.77
Kuwait,8,0,0,190.373
Kyrgyzstan,6,0,0,17.014
Laos,2,0,0,0
Latvia,2,2.121,0,0
Lebanon,4,0,0,4.981
Lesotho,2,0,0,0
Liberia,2,0,0,2.768
Libya,4,0,0,3.929
Liechtenstein,2,0,0,0
Lithuania,2,0,0,1.102
Luxembourg,0,27.158,4.793,83.07
Madagascar,4,0,0,3.936
Malawi,4,0,0,8.155
Malaysia,2,0,0,0.154
Maldives,6,0,0,18.5
Mali,2,0,0,1.235
Malta,2,0,0,2.265
Marshall Islands,2,0,0,0
Mauritania,6,0,0,21.292
Mauritius,2,0,0,0
Mexico,0,0,0,52.275
Moldova,0,0,0,73.129
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,0,0,0,74.833
Morocco,4,0,0,8.643
Mozambique,2,0,0,0.672
Myanmar,2,0,0,0.037
Namibia,6,0,0,22.433
Nepal,9,0,0,25.397
Netherlands,4,0,2.159,4.377
New Zealand,2,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0.041
Nigeria,2,0,0,2.202
North Macedonia,0,0,0,77.758
Norway,3,2.767,0,3.505
Oman,8,0,0,269.062
Pakistan,2,0,0,0
Palestine,0,0,0,49.79
Panama,8,0,0,175.676
Papua New Guinea,2,0,0,0
Paraguay,4,0,0,6.449
Peru,5,0,0,109.032
Philippines,6,0,0,13.971
Poland,7,46.054,0,6.843
Portugal,7,48.545,7.061,36.679
Qatar,8,0,0,262.403
Romania,6,0,11.644,21.832
Russia,9,0,0,45.98
Rwanda,2,0,0,1.39
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,6,0,0,16.337
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,4,0,0,9.126
Saudi Arabia,5,0,0,120.441
Senegal,4,0,0,6.57
Serbia,9,0,0,45.41
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0.752
Singapore,9,0,0,28.887
Slovakia,4,0.733,0,3.663
Slovenia,3,4.81,0,7.696
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,5,0,0,152.811
South Korea,2,0,0,1.229
South Sudan,2,0,0,0
Spain,4,0,0,9.454
Sri Lanka,2,0,0,0.14
Sudan,2,0,0,2.052
Suriname,6,0,0,23.865
Sweden,0,0,0,69.213
Switzerland,6,0,0,15.483
Syria,2,0,0,0.914
Taiwan,2,0,0,0.042
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0,0,0.014
Timor,2,0,0,0
Togo,2,0,0,0.483
Trinidad and Tobago,2,0,0,0
Tunisia,2,0,0,0.254
Turkey,6,0,0,13.896
Uganda,2,0,0,0.197
Ukraine,6,0,0,20.213
United Arab Emirates,0,0,0,67.945
United Kingdom,1,40.2,3.403,7.395
United States,5,114.582,16.909,156.618
Uruguay,2,0,0,1.439
Uzbekistan,4,0,0,9.501
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,4,0,0,9.284
Vietnam,2,0,0,0
Yemen,2,0,0,0.637
Zambia,2,0,0,0
Zimbabwe,2,0,0,0.538
