country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.051,1.567
Albania,1,0,1.39,106.331
Algeria,1,0,0.205,6.226
Andorra,2,0,77.655,2937.941
Angola,1,0,0.152,7.515
Antigua and Barbuda,1,0,0,0
Argentina,0,0.701,8.43,347.776
Armenia,0,0,4.725,834.899
Australia,1,0,0,0.745
Austria,0,3.112,1.443,285.464
Azerbaijan,1,0,0.789,79.198
Bahamas,0,0,0,338.209
Bahrain,1,6.438,1.763,213.331
Bangladesh,1,0.086,0.085,9.63
Barbados,1,0,0,6.96
Belarus,1,0,0,83.286
Belgium,2,5.967,6.04,1515.84
Belize,1,0,0,138.323
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,2.056,14.306
Bosnia and Herzegovina,0,0,4.267,359.362
Botswana,1,0,0,0
Brazil,1,0,2.686,141.259
Brunei,1,0,0,0
Bulgaria,1,1.301,1.871,228.684
Burkina Faso,1,0,0,0.909
Burundi,1,0,0,0.168
Cambodia,1,0,0,0.06
Cameroon,1,0,0,0
Canada,1,1.934,0.636,76.89
Cape Verde,1,1.394,5.396,136.694
Central African Republic,1,0,0,0
Chad,1,0,0,0.791
Chile,1,1.954,2.72,92.853
China,1,0,0,0.024
Colombia,1,0.706,3.243,168.406
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0,2.748,237.529
Cote d'Ivoire,1,0.053,0,0.569
Croatia,0,1.781,1.705,454.782
Cuba,1,0.627,0,5.121
Cyprus,1,4.94,0,182.669
Czechia,2,4.226,11.766,1424.785
Democratic Republic of Congo,1,0.002,0,0.279
Denmark,1,8.704,0.518,148.303
Djibouti,1,0,0,6.073
Dominica,1,0,0,55.563
Dominican Republic,1,0,0,0
Ecuador,1,0.534,1.587,103.1
Egypt,1,0,0.098,1.661
El Salvador,1,0.374,0.617,24.514
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,1.128
Estonia,1,1.594,1.508,39.954
Eswatini,1,0,0,14.653
Ethiopia,1,0.057,0.035,4.662
Fiji,1,0.03,0,0
Finland,1,2.955,-0.361,39.526
France,0,5.796,4.581,653.68
Gabon,1,0,0,8.087
Gambia,1,0,0,0
Georgia,0,0,1.253,440.943
Germany,1,0,0.215,160.842
Ghana,1,0.047,0.064,2.027
Greece,1,1.962,0.959,80.687
Grenada,1,0,0,0
Guatemala,1,0.264,0.781,40.747
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,105.523
Haiti,1,0,0,0.702
Honduras,1,0,0,0
Hong Kong,1,0,0,0
Hungary,1,1.411,4.865,213.864
Iceland,1,4.612,0,117.216
India,1,1.045,0.471,38.674
Indonesia,1,0.119,0.431,15.973
International,1,0,0,0
Iran,1,0.356,3.988,73.03
Iraq,1,0.457,1.193,94.102
Ireland,1,3.594,1.418,158.978
Israel,1,3.525,3.004,98.087
Italy,0,3.011,1.505,316.613
Jamaica,1,0.186,1.013,12.833
Japan,1,0.181,0.071,5.803
Jordan,0,0,2.646,243.945
Kazakhstan,1,1.396,0.053,19.439
Kenya,1,0.114,0.26,11.735
Kosovo,1,0,1.035,87.439
Kuwait,1,1.839,2.342,190.139
Kyrgyzstan,1,0,0.613,89.206
Laos,1,0,0,0
Latvia,1,3.036,0.53,132.541
Lebanon,1,0,1.026,212.733
Lesotho,1,0,0,5.135
Liberia,1,0,0,1.582
Libya,1,0,0.873,111.187
