country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.077,1.284
Albania,0,0,2.085,42.393
Algeria,0,0,0.114,7.411
Andorra,2,0,0,194.137
Angola,0,0,0.091,1.46
Antigua and Barbuda,0,0,0,0
Argentina,2,0.494,4.403,241.903
Armenia,1,0,1.012,66.481
Australia,0,2.51,0.588,4.941
Austria,0,1.937,0,36.308
Azerbaijan,0,0,0.197,15.189
Bahamas,1,0,0,155.118
Bahrain,2,6.317,0,215.682
Bangladesh,0,0.092,0.213,15.678
Barbados,0,0,0,0
Belarus,0,0,0.529,18.943
Belgium,0,2.594,0.086,36.584
Belize,1,0,0,128.263
Benin,0,0,0,4.042
Bhutan,0,0,0,0
Bolivia,1,0.186,8.738,56.626
Bosnia and Herzegovina,1,0,2.134,86.259
Botswana,0,0,0,0
Brazil,2,0,5.57,220.804
Brunei,0,0,0,0
Bulgaria,0,0.976,0.864,23.458
Burkina Faso,0,0,0,0
Burundi,0,0,0,0.252
Cambodia,0,0,0,0
Cameroon,0,0,0.038,1.921
Canada,0,1.18,0.079,13.751
Cape Verde,1,0.716,1.799,140.291
Central African Republic,0,0,0,0.207
Chad,0,0,0,0
Chile,1,1.19,1.203,83.385
China,0,0,0.002,0.014
Colombia,2,0.559,5.798,182.674
Comoros,0,0,0,0
Congo,1,0,4.349,117.613
Costa Rica,2,0.416,1.963,220.058
Cote d'Ivoire,0,0.036,0,2.199
Croatia,1,1.004,0.974,75.756
Cuba,0,0.502,0.265,5.386
Cyprus,0,3.017,0,5.708
Czechia,1,1.103,0,61.257
Democratic Republic of Congo,0,0.003,0,0.112
Denmark,0,6.91,0.173,19.164
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,1,0.351,2.489,59.735
Ecuador,1,0.16,2.721,65.068
Egypt,0,0,0.205,1.612
El Salvador,0,0.385,1.079,12.951
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,2.008,0,15.077
Eswatini,0,0,0,43.097
Ethiopia,0,0.186,0.157,9.612
Fiji,0,0.137,0,0
Finland,0,3.23,0,3.429
France,1,2.991,0.398,108.651
Gabon,0,0,0,2.246
Gambia,0,0,0.414,15.724
Georgia,0,0,0,9.526
Germany,0,0,0.179,16.662
Ghana,0,0.021,0,6.372
Greece,0,1.358,0.192,22.354
Grenada,0,0,0,0
Guatemala,0,0.179,0.67,41.919
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,11.442
Haiti,0,0,0.263,2.456
Honduras,1,0,3.635,76.429
Hong Kong,0,0,0,0
Hungary,0,0.786,0.311,37.783
Iceland,0,1.785,0,14.652
India,1,0.734,0.756,60.785
Indonesia,0,0.056,0.406,11.242
International,0,0,0,0
Iran,0,0.308,1.488,22.121
Iraq,1,0.575,1.939,98.104
Ireland,0,1.479,0,18.024
Israel,2,4.157,1.617,368.897
Italy,0,1.703,0.099,21.931
Jamaica,1,0.311,1.013,75.646
Japan,0,0.191,0.111,4.712
Jordan,0,0,0,6.273
Kazakhstan,0,0.481,3.622,5.272
