country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,1.927
Albania,2,0,1.39,58.378
Algeria,0,0,0.16,5.633
Andorra,0,0,0,0
Angola,0,0,0.061,1.613
Antigua and Barbuda,0,0,0,0
Argentina,1,0.329,1.969,200.373
Armenia,2,0,1.687,63.107
Australia,0,0,0.235,1.608
Austria,2,1.174,0.222,51.408
Azerbaijan,0,0,0.296,15.287
Bahamas,0,0,0,0
Bahrain,1,0,0.588,423.723
Bangladesh,0,0.079,0.188,8.962
Barbados,0,0,0,3.48
Belarus,0,0,0.635,20.954
Belgium,2,1.653,0.173,84.3
Belize,2,0,0,55.329
Benin,0,0,0,2.062
Bhutan,0,0,0,1.296
Bolivia,2,0.162,4.026,69.305
Bosnia and Herzegovina,2,0,1.829,99.67
Botswana,0,0,0,0
Brazil,2,0,1.952,69.477
Brunei,0,0,0,0
Bulgaria,0,0,0.432,3.886
Burkina Faso,0,0,0,9.233
Burundi,0,0,0,0.084
Cambodia,0,0,0,0
Cameroon,0,0,0,5.952
Canada,0,2.258,0,12.612
Cape Verde,1,0.403,0,183.457
Central African Republic,0,0,0,0
Chad,0,0,0,0.061
Chile,2,1.899,2.825,108.913
China,0,0,0,0.02
Colombia,2,0.521,3.734,144.548
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0.179,0,0
Cote d'Ivoire,0,0.03,0.038,3.677
Croatia,2,1.301,1.462,40.192
Cuba,0,0.652,0,2.737
Cyprus,0,3.208,0,3.425
Czechia,2,0.662,0.28,73.49
Democratic Republic of Congo,0,0,0.022,0.056
Denmark,2,7.233,0.173,58.354
Djibouti,0,0,0,1.012
Dominica,0,0,0,0
Dominican Republic,2,0.253,1.383,52.36
Ecuador,2,0.195,2.211,121.464
Egypt,0,0,0.205,1.495
El Salvador,0,0.383,0.463,11.871
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,1.366,0,15.831
Eswatini,0,0,0,21.549
Ethiopia,0,0.062,0.148,3.592
Fiji,0,0.019,0,0
Finland,0,1.516,0,4.151
France,0,0.446,0.015,1.256
Gabon,0,0,0,0
Gambia,0,0,0.414,12
Georgia,0,0,0,38.103
Germany,0,0,0.024,10.981
Ghana,0,0.034,0,0
Greece,0,0,0.288,19.572
Grenada,0,0,0,0
Guatemala,0,0.046,0.447,14.01
Guinea,0,0,0,1.904
Guinea-Bissau,0,0,0,0
Guyana,2,0,2.543,52.126
Haiti,0,0,0,1.315
Honduras,2,0,1.413,65.929
Hong Kong,0,0,0,0
Hungary,2,0.914,0.414,50.102
Iceland,0,0.434,0,8.791
India,2,0.777,0.823,66.718
Indonesia,0,0.091,0.267,13.293
International,0,0,0,0
Iran,0,0.318,1.524,24.871
Iraq,2,0.481,1.815,87.787
Ireland,2,1.988,0.203,51.642
Israel,1,4.041,1.964,366.817
Italy,0,1.193,0.116,24.081
Jamaica,2,0.211,0.675,49.98
Japan,0,0.004,0.055,3.479
Jordan,0,0,0.196,24.698
Kazakhstan,0,0.85,0.053,22.368
Kenya,0,0.058,0.056,3.496
Kosovo,0,0,3.622,36.735
Kuwait,2,0.641,0.468,129.491
Kyrgyzstan,0,0,0,8.124
Laos,0,0,0,0
Latvia,0,0.839,0,5.302
Lebanon,2,0,0.293,93.913
Lesotho,0,0,0,0
Liberia,0,0,0,0.593
Libya,2,0.508,1.164,63.016
Liechtenstein,0,0,0,0
Lithuania,0,0.576,0.367,14.326
Luxembourg,0,2.23,0,0
Madagascar,0,0.016,0.036,0.722
Malawi,0,0.023,0,0.627
Malaysia,0,0.294,0,1.452
Maldives,1,2.407,1.85,223.849
Mali,0,0,0,0.395
Malta,1,3.932,0,176.655
Marshall Islands,0,0,0,0
Mauritania,0,0.031,0,0.43
Mauritius,0,0,0,0
Mexico,0,0.03,1.683,34.188
Moldova,2,0,1.487,65.444
Monaco,2,0,0,50.963
Mongolia,0,0,0,0
Montenegro,1,0,3.184,289.78
Morocco,2,0.614,0.677,60.985
Mozambique,0,0.067,0,7.327
Myanmar,0,0.056,0.147,4.025
Namibia,2,0.484,1.181,45.259
Nepal,0,0.315,0.309,35.659
Netherlands,2,0,0.058,68.107
New Zealand,0,0.801,0,0.207
Nicaragua,0,0,0,0
Niger,0,0,0,0.083
Nigeria,0,0.01,0.019,0.383
North Macedonia,2,0.223,0.96,46.559
Norway,0,1.249,0,13.834
Oman,1,0,3.525,275.916
Pakistan,0,0.142,0.018,2.44
Palestine,2,1.294,2.156,130.944
Panama,2,1.036,2.549,163.161
Papua New Guinea,0,0,0.112,0.224
Paraguay,2,0.418,1.542,69.12
Peru,1,0.048,1.698,186.887
Philippines,0,0.275,0.721,30.598
Poland,0,0.374,0.159,13.264
Portugal,2,1.186,0.686,66.002
Qatar,2,1.802,0,75.32
Romania,2,0.768,1.871,57.647
Russia,0,1.915,0.624,36.736
Rwanda,0,0.21,0,2.007
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,0,1.355,0.804,17.263
Senegal,0,0.072,0.119,2.568
Serbia,0,0.453,0.294,15.872
Seychelles,0,0,0,0
Sierra Leone,0,0,0,1.63
Singapore,0,0,0,8.376
Slovakia,0,0.261,0,14.47
Slovenia,2,0.534,0,47.621
Solomon Islands,0,0,0,0
Somalia,0,0,0,0.818
South Africa,0,0.265,0.337,26.623
South Korea,0,0.155,0.098,2.126
South Sudan,0,0,0,0
Spain,0,0,0,0
Sri Lanka,0,0.103,0,1.821
Sudan,0,0,0.023,1.049
Suriname,0,0,0,5.114
Sweden,0,2.018,0,0
Switzerland,2,0.481,0.116,54.884
Syria,0,0,0.171,1.943
Taiwan,0,0.009,0,0
Tajikistan,0,0,0,3.67
Tanzania,0,0,0,0
Thailand,0,0.043,0,0.029
Timor,0,0,0,0
Togo,0,0.07,0,2.053
Trinidad and Tobago,0,0.124,1.429,35.013
Tunisia,0,0,0,0
Turkey,0,1.139,0.676,18.105
Uganda,0,0.076,0.066,2.099
Ukraine,2,0.51,0.755,58.627
United Arab Emirates,2,8.558,0,64.709
United Kingdom,2,3.14,0.074,49.171
United States,2,1.86,1.166,103.64
Uruguay,0,0.331,0,8.061
Uzbekistan,0,0,0.179,16.911
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0.281,32.002
Vietnam,0,0,0,0.031
Yemen,0,0,0.034,0.067
Zambia,0,0.053,0,3.971
Zimbabwe,0,0.025,0,1.211
