country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.745,4.778
Albania,1,0,1.39,28.494
Algeria,1,0,0.182,8.78
Andorra,1,0,0,0
Angola,1,0,0.061,0.73
Antigua and Barbuda,1,0,0,0
Argentina,0,0.184,0.752,60.714
Armenia,2,0,2.025,200.119
Australia,1,2.269,0,2.549
Austria,1,0.87,0,7.55
Azerbaijan,0,0,0.789,56.415
Bahamas,1,0,0,0
Bahrain,2,5.951,1.175,248.592
Bangladesh,1,0.111,0.231,24.404
Barbados,1,0,0,0
Belarus,1,0,0.741,28.997
Belgium,1,1.174,0.604,7.679
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,0,0.185,5.997,111.454
Bosnia and Herzegovina,0,0,0.305,55.474
Botswana,1,0,0,0
Brazil,2,0,5.89,226.313
Brunei,1,0,0,0
Bulgaria,1,0.417,0,23.171
Burkina Faso,1,0,0,0.239
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0.583,9.406
Cape Verde,0,0.572,0,61.152
Central African Republic,1,0,0,8.903
Chad,1,0,0,0.122
Chile,0,0.567,8.736,130.674
China,1,0,0,0.01
Colombia,0,0.38,3.361,80.597
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0.247,0.196,53.002
Cote d'Ivoire,1,0.061,0,10.994
Croatia,1,0.239,0.487,19.731
Cuba,1,0.237,0,0.441
Cyprus,1,1.163,0,0
Czechia,1,0.436,0.374,12.326
Democratic Republic of Congo,1,0.008,0.011,0.748
Denmark,1,2.652,0,3.626
Djibouti,1,0,0,11.134
Dominica,1,0,0,0
Dominican Republic,0,0.322,1.014,74.669
Ecuador,0,0.155,3.571,68.639
Egypt,1,0,0.84,14.511
El Salvador,1,0.375,1.388,40.702
Equatorial Guinea,2,0,13.543,762.66
Eritrea,1,0,0,3.384
Estonia,1,0.388,0,0.754
Eswatini,1,0,0,28.444
Ethiopia,1,0.012,0,0
Fiji,1,0.057,0,0
Finland,1,0.68,0,0.902
France,1,0.842,0.214,10.096
Gabon,1,0,0,0
Gambia,1,0,0,2.483
Georgia,1,0,0,2.005
Germany,1,0,0.131,5.693
Ghana,1,0.097,0,0
Greece,1,0.426,0,2.494
Grenada,1,0,0,0
Guatemala,0,0.185,1.451,59.222
Guinea,1,0,0,3.503
Guinea-Bissau,1,0,0,0
Guyana,1,0,1.271,2.543
Haiti,1,0,0.263,5.35
Honduras,0,0,4.947,86.626
Hungary,1,0.201,0.104,0.932
Iceland,1,0.472,0,14.652
India,1,0.166,0.275,15.147
Indonesia,1,0,0.194,5.937
International,1,0,0,0
Iran,1,0,1.762,31.574
Iraq,0,0.292,2.735,54.298
Ireland,1,0.768,0,2.43
Israel,0,2.893,0.116,132.401
Italy,1,0.881,0.496,3.324
Jamaica,1,0.096,0,2.702
Japan,1,0.043,0.008,1.716
Jordan,1,0,0,0.294
Kazakhstan,0,1.025,0,80.366
Kenya,1,0.05,0.056,4.984
Kosovo,0,0,1.552,58.465
Kuwait,2,1.01,0.234,215.194
Kyrgyzstan,0,0,1.533,77.558
Laos,1,0,0,0
Latvia,1,0.91,0,0.53
Lebanon,1,0,0.147,1.172
Lesotho,1,0,0,0
Liberia,1,0,0,2.966
Libya,1,0.115,0.146,2.474
Liechtenstein,1,0,0,26.221
Lithuania,1,1.481,0,2.571
Luxembourg,0,17.734,0,79.875
Madagascar,1,0,0.072,3.611
Malawi,1,0.029,0,4.025
Malaysia,1,0.27,0,0.093
Maldives,1,2.564,1.85,33.3
Mali,1,0,0.049,2.864
Malta,1,2.222,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0,28.819
Mauritius,1,0,0,0
Mexico,0,0.106,5.266,52.283
Moldova,0,0,2.727,62.47
Monaco,0,0,0,76.445
Mongolia,1,0,0,0
Montenegro,0,0,0,63.688
Morocco,1,0.48,0.027,9.022
Mozambique,1,0.019,0,0.48
Myanmar,1,0.028,0,0.018
Namibia,1,0.039,0,3.148
Nepal,1,0.156,0.034,16.234
Netherlands,1,0,0.175,4.552
New Zealand,1,0.773,0,0
Nicaragua,1,0,0,0
Niger,1,0,0.041,0.248
Nigeria,1,0.015,0.063,3.037
North Macedonia,0,0.793,7.2,82.078
Norway,1,0.875,0,1.107
Oman,2,0.793,0.587,266.517
Pakistan,1,0.1,0.353,18.502
Palestine,0,0,0.196,63.12
Panama,0,0.544,5.099,179.384
Papua New Guinea,1,0,0,0
Paraguay,1,0.228,0,6.029
Peru,0,0.168,5.611,106.97
Philippines,1,0.161,0.037,2.683
Poland,1,0.497,0.396,9.803
Portugal,1,1.524,0.785,32.167
Qatar,2,1.941,1.041,310.302
Romania,1,0.651,1.04,23.392
Russia,0,1.934,1.007,46.267
Rwanda,1,0.289,0,1.621
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,9.126
Saudi Arabia,0,1.262,1.551,97.174
Senegal,1,0.069,0.299,7.704
Serbia,0,1.325,0.882,52.758
Seychelles,1,0,0,0
Sierra Leone,1,0,0,2.507
Singapore,1,0,0,32.135
Slovakia,1,0.33,0,2.381
Slovenia,1,0.613,0,10.101
Solomon Islands,1,0,0,0
Somalia,1,0,0,1.258
South Africa,0,0.661,1.602,147.162
South Korea,1,0.204,0,1.229
South Sudan,1,0,0,0
Spain,1,0,0.086,9.496
Sri Lanka,1,0.065,0,0.56
Sudan,1,0,0,0
Suriname,1,0,0,20.456
Sweden,0,0,0.792,68.223
Switzerland,1,1.259,0,13.403
Syria,1,0,0,1.086
Taiwan,1,0.005,0,0.042
Tajikistan,1,0,0,5.557
Tanzania,1,0,0,0
Thailand,1,0.067,0,0.086
Timor,1,0,0,0
Togo,1,0.086,0,0.725
Trinidad and Tobago,1,0.042,0,0
Tunisia,1,0.103,0,0.254
Turkey,1,0.589,0.202,14.062
Uganda,1,0.073,0,0.197
Ukraine,1,0.254,0.274,20.51
United Arab Emirates,1,7.249,0.101,40.443
United Kingdom,1,1.652,0.604,0.088
United States,0,2.563,2.175,167.938
Uruguay,1,0,0,1.152
Uzbekistan,1,0,0.03,8.874
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0.106,7.42
Vietnam,1,0,0,0
Yemen,1,0,0.235,1.039
Zambia,1,0.018,0,0
Zimbabwe,1,0.035,0,0.807
