country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,0.617
Albania,0,0,0,5.907
Algeria,0,0,0.433,1.459
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,20.423
Argentina,0,0.03,0.022,0
Armenia,0,0,0.337,10.124
Australia,0,0.373,0.118,3.451
Austria,1,0.692,1.999,27.869
Azerbaijan,0,0,0.099,6.608
Bahamas,0,0,0,10.172
Bahrain,1,1.778,0,67.584
Bangladesh,0,0.008,0.018,0.352
Barbados,0,0,0,3.48
Belarus,0,0,0.423,25.928
Belgium,2,0.703,28.215,116.57
Belize,0,0,0,7.545
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0.015,0.086,0.6
Bosnia and Herzegovina,0,0,0.305,13.716
Botswana,0,0,0,0
Brazil,0,0,0.315,5.123
Brunei,0,0,0,0
Bulgaria,0,0,0.432,3.742
Burkina Faso,0,0,0.144,1.961
Burundi,0,0,0,0.168
Cambodia,0,0,0,0.06
Cameroon,0,0,0,0
Canada,1,0.352,2.57,33.305
Cape Verde,0,0,0,1.799
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,1,0.187,0.418,35.101
China,0,0,0.002,0.051
Colombia,0,0.054,0.393,4.638
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0.031,0,3.73
Cote d'Ivoire,0,0,0.038,3.374
Croatia,0,0.263,0,9.5
Cuba,0,0.167,0.088,4.944
Cyprus,0,0.926,0,23.975
Czechia,0,0.457,0.934,9.245
Democratic Republic of Congo,0,0.001,0,0.089
Denmark,1,0.385,2.244,30.558
Djibouti,1,0,1.012,37.449
Dominica,0,0,0,0
Dominican Republic,0,0.074,0.83,12.814
Ecuador,0,0.031,1.02,5.441
Egypt,0,0,0.107,1.417
El Salvador,0,0.079,0,0.154
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,1,0.713,0,34.677
Eswatini,0,0,0,0
Ethiopia,0,0.003,0,0.035
Fiji,0,0.01,0,0
Finland,0,0.238,0.18,24.546
France,1,0,9.744,47.875
Gabon,0,0,0,0.899
Gambia,0,0,0,2.069
Georgia,0,0,0,2.005
Germany,1,0,-0.37,32.667
Ghana,0,0.341,0.064,0.965
Greece,0,0.183,0.096,6.716
Grenada,0,0,0,0
Guatemala,0,0.015,0,0.614
Guinea,0,0,0,2.894
Guinea-Bissau,0,0,0,1.016
Guyana,0,0,0,10.171
Haiti,0,0,0,0.175
Honduras,0,0,0.101,1.01
Hungary,0,0.208,0.828,12.422
Iceland,1,1.811,2.93,41.026
India,0,0.013,0.03,0.614
Indonesia,0,0.001,0.077,1.206
International,0,0,0,0
Iran,0,0.109,1.488,21.871
Iraq,0,0.043,0.05,0.97
Ireland,2,1.416,6.683,169.914
Israel,1,0.774,0.693,39.859
Italy,1,0.936,10.238,77.636
Jamaica,0,0,0,0.675
Japan,0,0.013,0.103,5.543
Jordan,0,0,0,0.882
Kazakhstan,0,0.208,0,2.823
Kenya,0,0.009,0,0.037
Kosovo,0,0,0,11.9
Kuwait,1,0,0,37.7
Kyrgyzstan,0,0,0,6.284
Laos,0,0,0,0.275
Latvia,0,0.604,0,9.543
Lebanon,0,0,0,1.465
Lesotho,0,0,0,0
Liberia,0,0,0,2.175
Libya,0,0.002,0,0
Liechtenstein,0,0,0,0
Lithuania,0,1.011,0.367,9.918
Luxembourg,1,0.494,12.78,75.083
Madagascar,0,0,0,0.325
Malawi,0,0.001,0.052,0.157
Malaysia,0,0.122,0.093,5.685
Maldives,0,0,0,0
Mali,0,0,0,0
Malta,1,2.319,2.265,45.296
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
