country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.026,1.747
Albania,2,0,1.39,58.725
Algeria,2,0,0.274,3.147
Andorra,2,0,12.942,0
Angola,2,0,-0.091,7.089
Antigua and Barbuda,2,0,0,30.635
Argentina,1,0.685,10.709,341.935
Armenia,1,0,3.037,242.303
Australia,2,1.68,0,0.784
Austria,0,2.416,0.888,134.238
Azerbaijan,2,0,0.099,18.838
Bahamas,2,0,0,0
Bahrain,1,0,1.175,287.967
Bangladesh,2,0.077,0.121,8.75
Barbados,2,0,0,0
Belarus,2,0,0.635,50.48
Belgium,1,4.328,1.553,494.236
Belize,0,0,0,158.442
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0.098,3.084,22.531
Bosnia and Herzegovina,0,0,1.524,138.075
Botswana,2,0,0,19.986
Brazil,0,0,3.43,130.552
Brunei,2,0,0,0
Bulgaria,0,0.654,1.007,74.261
Burkina Faso,2,0,0.048,0.909
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0.113,10.51
Canada,2,2.261,0.424,62.265
Cape Verde,0,0.953,0,167.27
Central African Republic,2,0,0,0.207
Chad,2,0,0,0.67
Chile,0,1.724,4.028,82.443
China,2,0,0,0.028
Colombia,0,0.457,0,166.952
Comoros,2,0,0,4.6
Congo,2,0,0,0
Costa Rica,1,0.582,3.141,261.282
Cote d'Ivoire,2,0.042,0,1.782
Croatia,0,1.447,0.244,132.025
Cuba,2,0.636,0,1.677
Cyprus,2,3.577,0,23.975
Czechia,1,2.341,3.735,503.969
Democratic Republic of Congo,2,0.002,0,0.201
Denmark,0,8.247,0.345,77.173
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0.369,66.741
Ecuador,0,0.271,22.558,85.813
Egypt,2,0,0.068,1.182
El Salvador,2,0.376,0.617,16.188
Equatorial Guinea,2,0,0,7.128
Eritrea,2,0,0,1.974
Estonia,2,1.879,0,33.923
Eswatini,2,0,0,12.929
Ethiopia,2,0.058,0.061,7.846
Fiji,2,0,0,0
Finland,2,3.109,0,53.423
France,1,3.467,1.164,277.31
Gabon,2,0,0,0
Gambia,2,0,0,1.655
Georgia,0,0,0.752,118.32
Germany,2,0,0.143,57.338
Ghana,2,0.036,0.097,3.798
Greece,2,1.078,0.576,41.638
Grenada,2,0,0,0
Guatemala,2,0.17,0.67,43.314
Guinea,2,0,0,2.894
Guinea-Bissau,2,0,0,0
Guyana,2,0,3.814,47.04
Haiti,2,0,0.088,1.403
Honduras,2,0,1.111,66.232
Hong Kong,2,0,0,0
Hungary,0,1.186,2.174,96.477
Iceland,1,10.195,0,278.388
India,2,0.865,0.699,51.084
Indonesia,2,0.12,0.395,17.732
International,2,0,0,0
Iran,2,0,2.738,52.29
Iraq,0,0.512,1.964,87.563
Ireland,0,3.216,0.203,101.665
Israel,1,5.756,5.43,433.826
Italy,0,2.119,0.364,73.732
Jamaica,2,0.187,0.675,27.692
Japan,2,0.169,0.024,5.06
Jordan,0,0,1.274,129.078
Kazakhstan,2,1.205,0.053,19.066
Kenya,2,0.094,0.056,5.04
Kosovo,2,0,0,17.074
Kuwait,0,0.965,0.702,163.444
Kyrgyzstan,2,0,0.613,37.553
Laos,2,0,0,0
Latvia,2,2.341,0,57.788
Lebanon,0,0,0.879,200.28
Lesotho,2,0,0.467,8.869
Liberia,2,0,0,0.989
Libya,0,0,1.164,113.37
Liechtenstein,0,0,0,104.885
Lithuania,2,2.996,0.367,52.162
Luxembourg,0,12.47,1.598,159.751
Madagascar,2,0,0,0.758
Malawi,2,0.04,0,0.314
Malaysia,2,0.557,0.154,11.586
Maldives,0,2.509,0,159.1
Mali,2,0,0,1.235
Malta,0,6.187,0,144.948
Marshall Islands,2,0,0,0
Mauritania,2,0,0,1.075
Mauritius,2,0,0,0
Mexico,2,0.105,2.87,41.107
Moldova,1,0,4.462,277.891
Monaco,2,0,0,50.963
Mongolia,2,0,0,0
Montenegro,1,0,1.592,334.362
Morocco,0,0.681,1.273,79.354
Mozambique,2,0.047,0,4.639
Myanmar,2,0,0.459,18.6
Namibia,2,0.516,0.394,26.368
Nepal,0,0.634,0.412,149.776
Netherlands,1,0,0.759,342.401
New Zealand,2,1.161,0,0.415
Nicaragua,2,0,0,0
Niger,2,0,0,0.041
Nigeria,2,0.009,0,0.5
North Macedonia,0,1.088,1.44,174.716
Norway,2,2.422,0,38.368
Oman,0,0,1.762,130.027
Pakistan,2,0.141,0.036,2.992
Palestine,0,0.684,0.784,81.546
Panama,0,1.353,3.476,174.749
Papua New Guinea,2,0,0,0.894
Paraguay,0,0.424,3.225,123.519
Peru,0,0.211,2.881,82.889
Philippines,2,0.331,1.314,20.368
Poland,0,1.13,1.982,113.088
Portugal,0,2.721,0.981,125.335
Qatar,0,1.733,0,73.931
Romania,0,1.569,2.287,162.702
Russia,0,3.48,1.261,77.74
Rwanda,2,0.149,0,0.154
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,5.446
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,0,0,265.189
Sao Tome and Principe,2,0,0,31.94
Saudi Arabia,2,1.548,0.718,12.093
Senegal,2,0.059,0,0.956
Serbia,2,0.902,0.294,22.191
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0.752
Singapore,2,0,0,1.538
Slovakia,0,1.857,0.366,189.939
Slovenia,0,1.771,0.481,186.153
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0.357,2.698,29.271
South Korea,2,0.233,0.02,1.053
South Sudan,2,0,0.268,0.089
Spain,1,0,2.695,265.705
Sri Lanka,2,0.225,0,1.354
Sudan,2,0,0,0.046
Suriname,2,0,0,42.616
Sweden,0,1.972,0,84.66
Switzerland,0,1.828,0.578,135.419
Syria,2,0,0.171,3.543
Taiwan,2,0.025,0,0.042
Tajikistan,2,0,0,4.404
Tanzania,2,0,0,0
Thailand,2,0.066,0,0.086
Timor,2,0,0,0
Togo,2,0.091,0,1.087
Trinidad and Tobago,2,0.263,1.429,54.305
Tunisia,0,0,3.808,199.431
Turkey,2,1.388,0.688,19.149
