country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0,0
Albania,2,0,0,0
Algeria,2,0,0,0
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,0,0,0
Armenia,1,0,0,0.337
Australia,2,0,0.039,0.078
Austria,1,0,0,0.555
Azerbaijan,1,0,0,0.296
Bahamas,2,0,0,0
Bahrain,0,0,0,3.526
Bangladesh,2,0,0,0
Barbados,2,0,0,0
Belarus,2,0,0,0
Belgium,2,0.007,0,0.086
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0,0,0
Bosnia and Herzegovina,2,0,0,0
Botswana,2,0,0,0
Brazil,2,0,0,0
Brunei,2,0,0,0
Bulgaria,2,0,0,0
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,0.106
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,1,0,0,0.366
China,1,0,0.024,0.4
Colombia,2,0,0,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0
Cote d'Ivoire,2,0,0,0
Croatia,2,0,0,0.244
Cuba,2,0,0,0
Cyprus,2,0,0,0
Czechia,1,0.001,0,0.28
Democratic Republic of Congo,2,0,0,0
Denmark,2,0.008,0,0.173
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0.092
Ecuador,1,0,0,0.34
Egypt,2,0,0,0.01
El Salvador,2,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.014,0,0
Eswatini,2,0,0,0
Ethiopia,2,0,0,0
Fiji,2,0,0,0
Finland,1,0.003,0,0.541
France,1,0,0,0.46
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,1,0,0,0.501
Germany,1,0,0,0.609
Ghana,2,0,0,0
Greece,1,0,0,0.288
Grenada,2,0,0,0
Guatemala,2,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,0
Honduras,2,0,0,0
Hungary,2,0,0,0
Iceland,0,0.064,0,5.861
India,2,0,0,0
Indonesia,2,0,0,0
International,2,0,0,0
Iran,0,0,0.131,4.584
Iraq,2,0,0,0.149
Ireland,2,0,0,0
Israel,2,0.022,0,0.116
Italy,0,0.041,0.083,9.361
Jamaica,2,0,0,0
Japan,2,0.001,0,0.111
Jordan,2,0,0,0
Kazakhstan,2,0,0,0
Kenya,2,0,0,0
Kosovo,2,0,0,0
Kuwait,2,0,0,0
Kyrgyzstan,2,0,0,0
Laos,2,0,0,0
Latvia,2,0.005,0,0
Lebanon,1,0,0,0.879
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0
Luxembourg,2,0,0,0
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,2,0,0,0.124
Maldives,2,0,0,0
Mali,2,0,0,0
Malta,2,0.018,0,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,2,0.001,0,0.008
Moldova,2,0,0,0
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,2,0,0,0
Mozambique,2,0,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,0
Netherlands,2,0,0,0.233
New Zealand,2,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0,0
North Macedonia,2,0,0,0
Norway,1,0.043,0,0.738
Oman,2,0,0,0
Pakistan,2,0,0,0
Palestine,2,0,0,0
Panama,2,0,0,0
Papua New Guinea,2,0,0,0
Paraguay,2,0,0,0
Peru,2,0,0,0
Philippines,2,0,0,0
Poland,2,0,0,0
Portugal,2,0.002,0,0
Qatar,1,0,0,0.694
Romania,2,0,0,0
Russia,2,0,0,0
Rwanda,2,0,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,2,0,0,0
Senegal,2,0,0,0
Serbia,2,0,0,0
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0
Singapore,1,0,0,0.684
Slovakia,2,0,0,0
Slovenia,2,0,0,0
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0,0,0
South Korea,0,0.22,0.02,11.43
South Sudan,2,0,0,0
Spain,1,0,0,0.834
Sri Lanka,2,0,0,0
Sudan,2,0,0,0
Suriname,2,0,0,0
Sweden,2,0,0,0
Switzerland,1,0.043,0,1.04
Syria,2,0,0,0
Taiwan,2,0.018,0,0.042
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0.009,0.014,0
Timor,2,0,0,0
Togo,2,0,0,0
Trinidad and Tobago,2,0,0,0
Tunisia,2,0,0,0
Turkey,2,0,0,0
Uganda,2,0,0,0
Ukraine,2,0,0,0
United Arab Emirates,2,0,0,0
United Kingdom,1,0,0,0.486
United States,2,0.001,0,0.021
Uruguay,2,0,0,0
Uzbekistan,2,0,0,0
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0
Vietnam,2,0.001,0,0
Yemen,2,0,0,0
Zambia,2,0,0,0
Zimbabwe,2,0,0,0
