country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0,1.156
Albania,2,0,1.737,40.309
Algeria,2,0,0.137,7.092
Andorra,2,0,0,0
Angola,2,0,0.03,0.852
Antigua and Barbuda,2,0,0,10.212
Argentina,0,0.514,5.377,266.087
Armenia,1,0,1.012,66.144
Australia,2,2.784,2.314,3.412
Austria,2,1.631,0.111,44.746
Azerbaijan,2,0,0.296,16.471
Bahamas,1,0,0,124.603
Bahrain,0,5.872,0,367.893
Bangladesh,2,0.088,0.194,13.103
Barbados,2,0,0,3.48
Belarus,2,0,0.529,17.038
Belgium,1,2.072,0.086,54.618
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,1,0.208,7.282,73.074
Bosnia and Herzegovina,1,0,2.743,87.478
Botswana,2,0,0,0
Brazil,0,0,3.924,205.933
Brunei,2,0,0,2.286
Bulgaria,2,0.783,1.439,22.739
Burkina Faso,2,0,0,0.239
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,5.425
Canada,2,1.289,0.185,15.526
Cape Verde,1,0.937,0,138.492
Central African Republic,2,0,0,3.52
Chad,2,0,0,0.061
Chile,1,1.425,4.08,92.173
China,2,0,0.001,0.023
Colombia,0,0.466,5.365,162.196
Comoros,2,0,0,24.149
Congo,2,0,0,0
Costa Rica,0,0.489,1.374,226.34
Cote d'Ivoire,2,0.035,0.076,1.782
Croatia,1,1.094,0.731,89.885
Cuba,2,0.517,0.177,7.769
Cyprus,2,2.453,0,3.425
Czechia,1,1.078,0.093,63.405
Democratic Republic of Congo,2,0.002,0,0.123
Denmark,2,6.7,0,31.076
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,1,0.571,3.319,92.368
Ecuador,1,0.136,1.644,51.182
Egypt,2,0,0.176,1.417
El Salvador,2,0.381,1.233,14.801
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,3.102
Estonia,2,1.984,0,19.6
Eswatini,2,0,0,44.821
Ethiopia,2,0.181,0.087,6.994
Fiji,2,0,0,0
Finland,2,3.045,0,7.039
France,1,3.112,0.306,109.692
Gabon,2,0,0,0
Gambia,2,0,0.828,14.069
Georgia,2,0,0,5.014
Germany,2,0,0,17.056
Ghana,2,0.033,0.129,1.77
Greece,2,1.158,0.48,23.122
Grenada,2,0,0,0
Guatemala,2,0.163,0.781,39.854
Guinea,2,0,0.152,7.615
Guinea-Bissau,2,0,0,0
Guyana,2,0,3.814,24.156
Haiti,2,0,0.351,3.771
Honduras,1,0,3.029,63.809
Hong Kong,2,0,0,0
Hungary,2,0.778,0.104,31.158
Iceland,2,1.632,0,20.513
India,1,0.849,0.794,60.392
Indonesia,2,0.149,0.49,13.242
International,2,0,0,0
Iran,2,0.303,1.536,23.74
Iraq,1,0.573,1.84,118.217
Ireland,2,2.532,0,18.632
Israel,0,4.07,1.849,307.433
Italy,2,1.535,0.165,23.105
Jamaica,1,0.156,1.689,71.931
Japan,2,0.182,0.055,5.21
Jordan,2,0,0,7.057
