country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.026,0.026
Albania,1,0,1.737,42.741
Algeria,1,0,0.182,11.744
Andorra,1,0,0,0
Angola,1,0,0.03,1.065
Antigua and Barbuda,1,0,0,0
Argentina,0,0.238,1.151,118.949
Armenia,0,0,1.687,70.531
Australia,1,1.536,0.51,16.588
Austria,1,0.569,0,10.215
Azerbaijan,1,0,0.789,28.207
Bahamas,0,0,0,124.603
Bahrain,0,4.364,0,203.34
Bangladesh,1,0.022,0.134,5.38
Barbados,1,0,0,34.798
Belarus,1,0,0.423,12.805
Belgium,1,1.009,0,38.569
Belize,1,0,0,2.515
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,0,0.254,7.624,116.508
Bosnia and Herzegovina,0,0,3.962,128.017
Botswana,1,0,0,0
Brazil,0,0,2.545,121.378
Brunei,1,0,0,0
Bulgaria,1,0.215,0.432,17.126
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,1.185,0.106,6.491
Cape Verde,0,0.396,0,120.506
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,0,1.303,3.923,108.442
China,1,0,0.001,0.11
Colombia,0,0.74,6.289,225.42
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0.396,1.57,154.688
Cote d'Ivoire,1,0.042,0,2.767
Croatia,1,0.24,0.974,8.769
Cuba,1,0.308,0,1.148
Cyprus,1,3.338,0,29.684
Czechia,1,0.247,0.093,9.431
Democratic Republic of Congo,1,0.003,0,0.346
Denmark,1,2.713,0,0
Djibouti,0,0,1.012,77.935
Dominica,1,0,0,0
Dominican Republic,0,0.155,0.737,76.328
Ecuador,1,0.05,0,0
Egypt,1,0,0.303,1.632
El Salvador,0,0.379,1.233,61.361
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,0.237,-4.523,5.277
Eswatini,0,0,0,59.474
Ethiopia,1,0.066,0.226,6.15
Fiji,1,0,0,0
Finland,1,0.824,0,1.805
France,1,0.253,0,0
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,1,0,0,1.504
Germany,1,0,0,2.566
Ghana,1,0.105,0,0
Greece,1,0.57,0.192,7.196
Grenada,1,0,0,0
Guatemala,1,0.032,2.009,18.252
Guinea,1,0,0,0.685
Guinea-Bissau,1,0,0,0
Guyana,1,0,1.271,55.94
Haiti,1,0,0,0
Honduras,1,0,0.909,51.693
Hungary,1,0.218,0,0.932
Iceland,1,3.531,0,41.026
India,1,0.336,0.559,38.385
Indonesia,1,0.024,0.157,5.553
International,1,0,0,0
Iran,1,0.308,2.476,31.967
Iraq,0,0.358,1.566,60.837
Ireland,1,0.634,0,10.734
Israel,0,1.165,1.271,81.797
Italy,1,0.716,0.132,3.936
Jamaica,1,0.237,0.675,3.715
Japan,1,0.084,0.008,10.373
Jordan,1,0,0,0.49
Kazakhstan,2,0.674,1.598,341.221
Kenya,1,0.1,0.093,12.832
Kosovo,0,0,6.726,126.761
Kuwait,0,0.478,0.937,108.417
Kyrgyzstan,0,0,1.839,64.376
Laos,1,0,0,0
Latvia,1,0.718,0,2.651
Lebanon,1,0,0.147,22.709
Lesotho,1,0,2.334,7.469
Liberia,1,0,0.395,3.559
Libya,1,0.132,0.437,21.248
Liechtenstein,1,0,0,26.221
Lithuania,1,0.5,0,6.245
Luxembourg,0,1.374,1.598,99.045
Madagascar,1,0,0.253,9.209
Malawi,1,0.019,0.157,2.352
Malaysia,1,0.139,0,0.433
Maldives,2,2.187,1.85,397.749
Mali,1,0,0,0.296
Malta,1,3.255,0,33.972
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0.86
Mauritius,1,0,0,0
Mexico,1,0.035,2.125,37.64
Moldova,0,0,0.744,61.726
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,0,0,1.592,95.532
Morocco,1,0.576,0.406,14.142
Mozambique,1,0.023,0.032,1.248
Myanmar,1,0.019,0,0
Namibia,1,0.541,0,27.549
Nepal,1,0.304,0.034,8.443
Netherlands,1,0,0.117,22.586
New Zealand,1,0.35,0,0.415
Nicaragua,1,0,0,0
Niger,1,0,0,0.454
Nigeria,1,0.007,0.024,1.475
North Macedonia,0,0.681,1.92,78.238
Norway,1,0.35,0,2.767
Oman,1,0,0,0
Pakistan,1,0.05,0.113,6.311
Palestine,1,0,0.196,26.855
Panama,0,0.746,5.099,247.986
Papua New Guinea,1,0,0,2.124
Paraguay,1,0.142,0,22.292
Peru,2,0.099,17.985,647.765
Philippines,1,0.216,0.183,45.199
Poland,1,0.442,0.264,14.48
Portugal,1,0.698,0.098,15.005
Qatar,0,0.649,1.041,68.031
Romania,1,0.418,1.767,55.88
Russia,1,1.622,0.48,36.914
Rwanda,1,0.203,0,1.544
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,9.013
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,1,1.279,0.862,38.979
Senegal,1,0.055,0,3.583
Serbia,1,1.234,1.176,45.704
Seychelles,1,0,0,0
Sierra Leone,1,0,0,2.507
Singapore,1,0,0,53.501
Slovakia,1,0.14,0,1.282
Slovenia,1,0.131,0.481,4.329
Solomon Islands,1,0,0,0
Somalia,1,0,0,0.503
South Africa,0,0.587,3.591,138.175
South Korea,1,0.096,0,0.449
South Sudan,1,0,0,6.879
Spain,1,0,0,0
Sri Lanka,1,0.072,0,0.374
Sudan,1,0,0,0
Suriname,0,0,1.705,151.713
Sweden,1,0.749,0.495,3.763
Switzerland,1,0.246,0,15.945
Syria,1,0,0.057,1.657
Taiwan,1,0.006,0,0.042
Tajikistan,1,0,0.105,4.613
Tanzania,1,0,0,0
Thailand,1,0.046,0,0.072
Timor,1,0,0,0
Togo,1,0.05,0,0.362
Trinidad and Tobago,1,0.237,0,6.431
Tunisia,1,0.134,0,0.762
Turkey,1,0.477,0.213,11.703
Uganda,1,0.054,0,0.131
Ukraine,1,0.281,0.366,26.341
United Arab Emirates,1,4.29,0,24.165
United Kingdom,1,1.828,0.074,11.004
United States,0,1.873,1.242,139.784
Uruguay,1,0.533,0.288,2.303
Uzbekistan,1,0,0.12,16.523
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0.176,26.832
Vietnam,1,0.113,0.031,0.318
Yemen,1,0,0.101,0.134
Zambia,1,0.03,0.272,6.473
Zimbabwe,1,0.108,0.067,17.628
