country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.822,4.084
Albania,1,0,1.042,19.112
Algeria,1,0,0.114,13.523
Andorra,1,0,0,38.827
Angola,1,0,0.03,0.943
Antigua and Barbuda,1,0,0,20.423
Argentina,2,0.275,1.46,99.965
Armenia,2,0,4.387,149.161
Australia,1,2.46,0.078,8.157
Austria,1,0.896,0,18.764
Azerbaijan,1,0,0.69,46.453
Bahamas,1,0,0,12.715
Bahrain,0,5.561,1.763,228.611
Bangladesh,1,0.082,0.31,18.423
Barbados,1,0,0,0
Belarus,1,0,0.635,16.827
Belgium,1,1.207,0.431,22.52
Belize,1,0,0,0
Benin,1,0,0.247,11.466
Bhutan,1,0,0,1.296
Bolivia,2,0.263,5.568,166.709
Bosnia and Herzegovina,2,0,1.524,69.19
Botswana,1,0,0,0
Brazil,2,0,5.471,160.788
Brunei,1,0,0,0
Bulgaria,1,0.939,0.576,42.887
Burkina Faso,1,0,0,0.335
Burundi,1,0,0,0.589
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,1.332,0.238,10.996
Cape Verde,2,1.257,0,80.937
Central African Republic,1,0,0,3.313
Chad,1,0,0,0.061
Chile,2,0.978,55.293,143.386
China,1,0,0.001,0.052
Colombia,2,0.512,5.09,175.58
Comoros,1,0,0,0
Congo,1,0,0.181,49.836
Costa Rica,2,0.308,0.982,83.037
Cote d'Ivoire,1,0.028,0,5.383
Croatia,1,0.35,0,23.872
Cuba,1,0.261,0,0.353
Cyprus,1,1.517,0,2.283
Czechia,1,0.441,0.28,12.139
Democratic Republic of Congo,1,0.009,0,0.558
Denmark,1,2.464,0.173,8.46
Djibouti,1,0,0,10.121
Dominica,1,0,0,0
Dominican Republic,2,0.352,0.092,126.292
Ecuador,2,0.134,2.437,61.157
Egypt,1,0,0.664,6.87
El Salvador,1,0.372,1.696,38.543
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,0.266,0,3.015
Eswatini,2,0,0,57.75
Ethiopia,1,0.064,0.017,2.853
Fiji,1,0.042,0,0
Finland,1,0.922,0,1.444
France,1,1.444,0.214,12.884
Gabon,2,0,0,87.162
Gambia,1,0,0,0
Georgia,1,0,0,1.003
Germany,1,0,0.012,7.102
Ghana,1,0.089,0.161,14.386
Greece,1,0.415,0.096,2.399
Grenada,1,0,0,0
Guatemala,1,0.194,2.177,48.561
Guinea,1,0,0,5.406
Guinea-Bissau,1,0,0,12.703
Guyana,1,0,0,6.357
Haiti,1,0,0.088,2.368
Honduras,2,0,2.221,88.646
Hungary,1,0.219,0,1.449
Iceland,1,0.554,0,0
India,1,0.241,0.486,25.545
Indonesia,1,0.051,0.307,5.345
International,1,0,0,0
Iran,1,0.3,2.179,28.324
Iraq,1,0,2.337,50.295
Ireland,1,1.926,0.608,6.481
Israel,2,2.973,1.386,185.43
Italy,1,0.84,0.182,3.821
Jamaica,1,0.07,0,1.013
Japan,1,0.103,0,4.697
Jordan,1,0,0,0.294
Kazakhstan,2,0,0,96.29
Kenya,1,0.066,0.093,7.234
Kosovo,1,0,3.104,53.291
Kuwait,2,0.807,0.468,129.491
Kyrgyzstan,2,0,0.92,92.425
Laos,1,0,0,0
Latvia,1,1.161,0,3.181
Lebanon,1,0,0,14.798
Lesotho,1,0,1.4,25.674
Liberia,1,0,0.198,2.966
Libya,1,0.172,0.146,7.568
Liechtenstein,1,0,0,26.221
Lithuania,1,1.133,0,2.204
Luxembourg,2,22.929,0,198.091
Madagascar,1,0,0.036,13.651
Malawi,1,0,0.209,4.861
Malaysia,1,0.242,0,0.556
Maldives,1,1.153,0,25.9
Mali,1,0,0,1.333
Malta,1,1.921,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0.215,10.969
Mauritius,1,0,0,0
Mexico,2,0.125,5.708,56.285
Moldova,2,0,2.231,57.016
Monaco,1,0,0,0
Mongolia,1,0,0,7.626
Montenegro,0,0,3.184,1079.511
Morocco,1,0.533,0.027,4.904
Mozambique,1,0.017,0,0.608
Myanmar,1,0.03,0,0
Namibia,1,0.18,0,18.104
Nepal,1,0.161,0.034,3.466
Netherlands,1,0,0.058,6.42
New Zealand,1,0.534,0,0.207
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0.021,0.015,2.911
North Macedonia,2,0.774,2.4,78.238
Norway,1,0.763,0.184,1.845
Oman,0,0.924,1.567,317.039
Pakistan,1,0.108,0.435,18.122
Palestine,2,0,0.392,69
Panama,0,0.682,8.807,239.874
Papua New Guinea,1,0,0,0.447
Paraguay,1,0.312,0.14,16.123
Peru,2,0.18,5.581,119.83
Philippines,1,0.246,0.155,15.833
Poland,1,0.543,0.185,9.327
Portugal,1,1.576,0.294,30.598
Qatar,2,1.709,0.347,146.127
Romania,1,0.987,0.884,41.533
Russia,1,2.14,1.275,43.78
Rwanda,1,0.265,0,0.926
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,4.563
