country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0,0.925
Albania,2,0,1.39,45.173
Algeria,1,0,0.205,12.132
Andorra,1,0,0,25.885
Angola,1,0,0.03,1.947
Antigua and Barbuda,1,0,0,0
Argentina,0,0.375,3.673,150.28
Armenia,2,0,2.025,66.144
Australia,1,3.714,0.588,28.039
Austria,1,0.791,0.111,10.659
Azerbaijan,1,0,0.493,22.29
Bahamas,2,0,0,91.545
Bahrain,0,4.467,0.588,174.543
Bangladesh,1,0.047,0.304,11.646
Barbados,1,0,0,0
Belarus,1,0,0.317,8.89
Belgium,1,2.196,0.173,28.819
Belize,1,0,0,0
Benin,1,0,0.165,8.991
Bhutan,1,0,0,2.592
Bolivia,0,0.243,7.881,129.786
Bosnia and Herzegovina,0,0,3.353,120.092
Botswana,1,0,0,0
Brazil,0,0,5.429,242.77
Brunei,1,0,0,0
Bulgaria,2,0.766,1.583,36.699
Burkina Faso,1,0,0.048,0.144
Burundi,1,0,0,0
Cambodia,1,0,0,0.179
Cameroon,1,0,0,17.442
Canada,1,1.545,0.265,18.176
Cape Verde,2,0.536,1.799,86.333
Central African Republic,1,0,0,0.828
Chad,1,0,0,0.122
Chile,2,0.986,1.988,76.846
China,1,0,0.003,0.074
Colombia,0,0.746,5.857,140.106
Comoros,1,0,0,2.3
Congo,1,0,0,0
Costa Rica,2,0.311,1.963,85.393
Cote d'Ivoire,1,0.019,0.038,2.767
Croatia,1,0.272,0.244,5.846
Cuba,1,0.329,0.088,2.737
Cyprus,1,4.553,0,28.542
Czechia,1,0.786,-0.28,25.96
Democratic Republic of Congo,1,0.004,0,0.502
Denmark,1,4.306,0,13.639
Djibouti,1,0,0,8.097
Dominica,1,0,0,0
Dominican Republic,2,0.436,2.766,108.592
Ecuador,2,0.119,2.324,52.259
Egypt,1,0,0.235,1.094
El Salvador,2,0.382,1.388,64.599
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,0.865,0,8.292
Eswatini,1,0,3.448,15.515
Ethiopia,1,0.071,0.061,5.115
Fiji,1,0.071,0,0
Finland,1,1.231,0.361,3.068
France,2,1.635,0.444,51.751
Gabon,1,0,0,0
Gambia,2,0,2.069,71.586
Georgia,1,0,0,0.752
Germany,1,0,0.107,8.558
Ghana,1,0.057,0,0
Greece,1,3.344,0,11.321
Grenada,1,0,0,0
Guatemala,2,0.217,1.34,45.938
Guinea,1,0,0.152,9.518
Guinea-Bissau,1,0,0,0
Guyana,1,0,1.271,29.241
Haiti,1,0,0,0
Honduras,2,0,1.615,50.986
Hungary,1,0.121,0.104,0.932
Iceland,1,1.802,0,8.791
India,2,0.48,0.621,38.05
Indonesia,1,0.049,0.314,7.027
International,1,0,0,0
Iran,1,0.306,2.524,32.753
Iraq,2,0.418,2.064,70.508
Ireland,1,0.403,0,9.113
Israel,0,3.015,1.271,199.756
Italy,1,0.724,0.083,3.142
Jamaica,1,0.21,0,5.066
Japan,1,0.148,0.04,9.867
Jordan,1,0,0,0.588
Kazakhstan,2,0.669,0,76.371
Kenya,1,0.085,0.112,11.251
Kosovo,2,0,6.726,116.413
Kuwait,2,0.574,0.937,111.227
Kyrgyzstan,2,0,1.073,63.15
Laos,1,0,0,0
Latvia,1,0.992,0,1.59
Lebanon,1,0,0,0
Lesotho,1,0,0.934,3.734
Liberia,1,0,0,0.395
Libya,1,0.159,0.437,23.431
Liechtenstein,1,0,0,0
Lithuania,1,1.293,0,6.245
Luxembourg,2,12.411,0,84.668
Madagascar,1,0,0.181,8.487
Malawi,1,0.026,0.261,4.652
Malaysia,1,0.248,0,0.031
Maldives,0,1.678,1.85,283.049
Mali,1,0,0,0
Malta,1,4.165,0,36.237
Marshall Islands,1,0,0,0
Mauritania,1,0,0,7.743
Mauritius,1,0,0,0
Mexico,2,0.119,6.647,47.684
Moldova,2,0,2.479,82.301
Monaco,2,0,0,50.963
Mongolia,1,0,0,0
Montenegro,2,0,1.592,95.532
Morocco,1,0.6,0.433,27.661
Mozambique,1,0.061,0.032,1.792
Myanmar,1,0.01,0,0.018
Namibia,1,0.283,0,25.188
Nepal,1,0.264,0.034,8.889
Netherlands,1,0,0.058,28.772
New Zealand,1,0.853,0,0.415
Nicaragua,1,0,1.057,34.719
Niger,1,0,0,0
Nigeria,1,0.073,0.068,1.475
North Macedonia,1,0.398,2.4,35.519
Norway,1,1.557,0,5.165
Oman,1,0,0,0
Pakistan,1,0.054,0,0
Palestine,2,0,0.392,44.889
Panama,0,0.593,5.794,224.346
Papua New Guinea,1,0,0,0.335
Paraguay,1,0.186,0.561,17.946
Peru,0,0.195,5.944,205.933
Philippines,2,0.241,0.1,57.154
Poland,1,0.499,0.159,17.967
Portugal,1,1.696,0.098,10.984
Qatar,2,0.818,0,74.972
Romania,2,0,2.495,64.041
Russia,1,1.59,0.987,35.091
Rwanda,1,0.237,0,0.54
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,4.563
Saudi Arabia,2,1.587,1.005,39.151
Senegal,1,0.064,0.179,2.747
Serbia,2,1.409,1.029,42.177
Seychelles,1,0,0,0
Sierra Leone,1,0,0,0.878
Singapore,2,0,0,50.424
Slovakia,1,0.465,0,2.564
Slovenia,1,0.469,0.481,4.329
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,2,0.329,5.817,75.132
South Korea,1,0.17,0.02,0.644
South Sudan,1,0,0.089,0.715
Spain,0,0,0.556,123.196
Sri Lanka,1,0.065,0,0.28
Sudan,1,0,0.251,0.958
Suriname,0,0,0,150.008
Sweden,1,0.76,0.099,33.072
Switzerland,1,0.846,0,15.021
Syria,1,0,0,2.571
Taiwan,1,0.008,0,0.084
Tajikistan,1,0,0,4.718
Tanzania,1,0,0,0
Thailand,1,0.057,0,0.014
Timor,1,0,0,0.758
Togo,1,0.1,0,1.449
Trinidad and Tobago,1,0.14,0,8.575
Tunisia,1,0.147,0,1.608
Turkey,1,0.548,0.213,12.841
Uganda,1,0.05,0,0.175
Ukraine,1,0,0.595,25.129
United Arab Emirates,1,2.972,0,19.109
United Kingdom,1,2.073,0.265,9.943
United States,0,2.572,4.151,173.059
Uruguay,1,0,0.288,2.591
Uzbekistan,1,0,0.239,29.311
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0.246,24.054
Vietnam,1,0.135,0.01,0.205
Yemen,1,0,0.235,0.872
Zambia,1,0.059,0.109,11.586
Zimbabwe,1,0.073,0.067,9.823
