country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.051,1.49
Albania,2,0,2.78,172.006
Algeria,0,0,0.274,13.249
Andorra,1,0,0,2381.415
Angola,0,0,0.091,3.408
Antigua and Barbuda,0,0,0,10.212
Argentina,2,0.419,4.691,177.826
Armenia,1,0,9.112,835.574
Australia,0,0,0,0.235
Austria,1,3.31,4.108,915.016
Azerbaijan,2,0,1.282,139.065
Bahamas,2,0,5.086,165.29
Bahrain,2,6.406,0.588,141.633
Bangladesh,0,0.069,0.079,7.827
Barbados,0,0,0,0
Belarus,0,0,0.317,105.51
Belgium,1,2.792,17.171,528.404
Belize,2,0,2.515,150.897
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,0,0.079,0.771,7.196
Bosnia and Herzegovina,1,0,10.058,544.072
Botswana,0,0,0,0
Brazil,0,0,1.195,105.288
Brunei,0,0,0,0
Bulgaria,2,1.993,8.059,331.153
Burkina Faso,0,0,0,0.144
Burundi,0,0,0,0.505
Cambodia,0,0,0,0.06
Cameroon,0,0,0,9.003
Canada,0,1.526,1.431,115.15
Cape Verde,0,0.917,0,120.506
Central African Republic,0,0,0,2.692
Chad,0,0,0,0.304
Chile,0,2.055,2.563,83.019
China,0,0,0,0.022
Colombia,2,0.541,3.734,171.256
Comoros,0,0,0,6.9
Congo,0,0,0,0
Costa Rica,2,0,2.159,185.705
Cote d'Ivoire,0,0.036,0,0.455
Croatia,1,2.101,8.526,584.371
Cuba,0,0.714,0,3.443
Cyprus,2,4.816,9.133,358.489
Czechia,1,2.45,18.396,721.17
Democratic Republic of Congo,0,0.003,0.011,0.368
Denmark,2,10.182,0.345,181.278
Djibouti,0,0,0,1.012
Dominica,0,0,0,83.344
Dominican Republic,0,0,0.184,31.803
Ecuador,0,0.233,3.061,55.433
Egypt,0,0,0.117,2.033
El Salvador,0,0,0.617,27.597
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,1.974
Estonia,2,2.644,0,171.876
Eswatini,0,0,0,11.205
Ethiopia,0,0.052,0.052,3.958
Fiji,0,0,0,0
Finland,0,1.775,0,0
France,0,2.25,4.657,0.873
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,1,0,4.512,716.69
Germany,2,0,0.788,168.553
Ghana,0,0.064,0,3.733
Greece,2,2.311,3.262,245.13
Grenada,0,0,0,0
Guatemala,0,0.059,0.949,30.588
Guinea,0,0,0,2.817
Guinea-Bissau,0,0,0,0
Guyana,0,0,1.271,34.327
Haiti,0,0,0,0
Honduras,0,0,0.404,46.948
Hungary,1,2.311,11.076,550.498
Iceland,0,1.79,0,70.33
India,0,0.807,0.405,33.097
Indonesia,0,0.106,0.358,15.582
International,0,0,0,0
Iran,0,0,5.036,112.509
Iraq,0,0.393,0.97,71.602
Ireland,0,2.465,1.013,64.199
Israel,0,0.964,0.924,24.493
Italy,1,3.832,7.029,658.415
Jamaica,0,0.15,0,15.534
Japan,0,0.106,0.04,10.302
Jordan,2,1.337,4.41,348.324
Kazakhstan,0,1.643,0.107,41.221
Kenya,0,0,0.186,19.806
Kosovo,0,0,0,0
Kuwait,2,1.236,0.937,173.748
Kyrgyzstan,0,0,0.307,85.221
Laos,0,0,0,0
Latvia,2,3.526,0.53,214.187
Lebanon,2,0,1.905,259.177
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0.551,0.728,86.592
Liechtenstein,1,0,0,629.31
Lithuania,1,3.886,4.041,724.39
Luxembourg,0,17.111,0,0
Madagascar,0,0,0,0
Malawi,0,0.029,0,0.314
Malaysia,0,0.605,0.093,36.087
Maldives,0,2.37,0,55.5
Mali,0,0,0,0.938
Malta,2,6.665,2.265,330.662
Marshall Islands,0,0,0,0
Mauritania,0,0,0,2.151
Mauritius,0,0,0,0
Mexico,0,0.051,3.762,52.818
Moldova,2,0,2.231,291.029
Monaco,1,0,0,738.966
Mongolia,0,0,0,0
Montenegro,2,0,7.961,477.66
Morocco,2,0.542,1.896,158.112
Mozambique,0,0.066,0,2.943
Myanmar,0,0,0.368,19.684
Namibia,0,0.693,0.394,10.626
Nepal,0,0.358,0.583,94.485
Netherlands,2,0,4.319,391.891
New Zealand,0,1.21,0,1.244
Nicaragua,0,0,0,0
Niger,0,0,0,0.496
Nigeria,0,0,0,0.286
