country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.051,15.002
Albania,0,0,0.347,3.127
Algeria,0,0,0.182,4.401
Andorra,0,0,0,0
Angola,0,0,0,0.243
Antigua and Barbuda,0,0,0,0
Argentina,0,0.073,0.155,15.997
Armenia,2,0,1.35,121.151
Australia,0,1.276,0,0
Austria,0,0.61,0.111,1.888
Azerbaijan,0,0,0,13.808
Bahamas,0,0,0,0
Bahrain,1,2.734,0.588,197.463
Bangladesh,0,0.054,0.17,9.302
Barbados,0,0,0,0
Belarus,2,0,0.529,100.96
Belgium,0,0.606,3.71,24.332
Belize,0,0,0,0
Benin,0,0,0,4.619
Bhutan,0,0,0,0
Bolivia,0,0.068,0.857,29.812
Bosnia and Herzegovina,0,0,0.914,3.048
Botswana,0,0,0,2.126
Brazil,2,0,3.072,74.393
Brunei,0,0,0,0
Bulgaria,0,0.128,0.576,2.734
Burkina Faso,0,0,0,0
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0.226,18.459
Canada,0,0.723,1.802,25.303
Cape Verde,0,0.09,0,16.187
Central African Republic,0,0,0,10.767
Chad,0,0,0,1.644
Chile,1,0.755,2.354,194.024
China,0,0,0,0.008
Colombia,0,0.189,0.432,19.614
Comoros,0,0,0,10.35
Congo,0,0,0,0
Costa Rica,0,0.08,0,2.356
Cote d'Ivoire,0,0.018,0,0.379
Croatia,0,0.151,0,0.244
Cuba,0,0.128,0.088,0.883
Cyprus,0,2.23,0,9.133
Czechia,0,0.359,0.093,6.07
Democratic Republic of Congo,0,0.004,0,1.295
Denmark,0,1.496,0.173,12.431
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0.154,0,34.938
Ecuador,0,0.07,0.68,28.226
Egypt,0,0,0.283,7.348
El Salvador,0,0.39,0.308,14.801
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0.741,0,1.508
Eswatini,0,0,0,10.343
Ethiopia,0,0.009,0,0.765
Fiji,0,0.004,0,0
Finland,0,0.28,0.18,1.985
France,0,0.109,0.536,0.23
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,0,0,0,0.501
Germany,0,0,0.263,4.082
Ghana,0,0.127,0.032,2.124
Greece,0,0.093,0,0.192
Grenada,0,0,0,0
