country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,0.848
Albania,1,0,0.695,52.818
Algeria,0,0,0.16,9.327
Andorra,2,0,0,271.792
Angola,0,0,0.03,0.73
Antigua and Barbuda,0,0,0,0
Argentina,2,0.434,4.713,180.526
Armenia,1,0,2.025,53.32
Australia,0,0,0.51,7.647
Austria,0,1.551,0.111,36.752
Azerbaijan,0,0,0.197,15.978
Bahamas,2,0,10.172,236.492
Bahrain,2,0,1.175,210.392
Bangladesh,0,0.079,0.237,14.579
Barbados,0,0,0,3.48
Belarus,0,0,0.529,17.038
Belgium,1,1.796,0.777,61.779
Belize,1,0,0,108.143
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,1,0.222,5.226,117.365
Bosnia and Herzegovina,1,0,3.353,111.862
Botswana,0,0,0,0
Brazil,1,0,4.959,142.807
Brunei,0,0,0,0
Bulgaria,0,0.985,1.007,24.322
Burkina Faso,0,0,0,0
Burundi,0,0,0,0.336
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,1.586,0.344,18.388
Cape Verde,1,0.653,0,79.138
Central African Republic,0,0,0,0
Chad,0,0,0,0.548
Chile,1,1.5,2.72,100.438
China,0,0,0,0.034
Colombia,2,0.602,7.566,165.458
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,2,0.361,1.374,207.887
Cote d'Ivoire,0,0.036,0,2.313
Croatia,1,0.401,0.244,64.551
Cuba,0,0.403,0.088,1.501
Cyprus,0,3.655,0,12.559
Czechia,1,0.907,0.467,47.25
Democratic Republic of Congo,0,0.003,0.011,0.502
Denmark,0,6.164,0,12.431
Djibouti,0,0,1.012,8.097
Dominica,0,0,0,0
Dominican Republic,1,0.363,2.581,79.001
Ecuador,1,0.156,2.721,55.149
Egypt,0,0,0.186,1.202
El Salvador,0,0.382,0.925,36.385
Equatorial Guinea,0,0,0,24.234
Eritrea,0,0,0,0
Estonia,0,1.046,0,12.815
Eswatini,0,0,0,15.515
Ethiopia,0,0.2,0.148,15.909
Fiji,0,0.059,0,0
Finland,0,2.915,0,5.234
France,2,2.527,1.134,236.329
Gabon,0,0,0,31.001
Gambia,0,0,1.241,14.897
Georgia,0,0,0,3.76
Germany,0,0,0.036,20.732
Ghana,0,0.052,0,2.092
Greece,0,0,0.288,19.572
Grenada,0,0,0,0
Guatemala,1,0.188,1.451,53.473
Guinea,0,0,0,4.264
Guinea-Bissau,0,0,0,0
Guyana,1,0,1.271,44.498
Haiti,0,0,0,1.666
Honduras,1,0,1.313,56.741
Hungary,0,0.347,0.207,5.383
Iceland,0,1.723,0,29.304
India,1,0.584,0.685,50.635
Indonesia,0,0,0.3,8.032
International,0,0,0,0
Iran,0,0,1.333,26.264
Iraq,1,0,1.865,106.607
Ireland,0,2.649,0,15.999
Israel,2,3.145,1.502,172.491
Italy,0,1.191,0.149,15.663
Jamaica,0,0.365,0.338,18.912
Japan,0,0.173,0.142,8.294
Jordan,0,0,0,3.332
Kazakhstan,1,0.816,0.32,52.139
Kenya,0,0,0.298,5.988
Kosovo,1,0,5.174,83.817
Kuwait,1,0.827,0.468,117.549
Kyrgyzstan,0,0,-67.901,30.042
Laos,0,0,0,0
Latvia,0,0.849,0,1.59
Lebanon,1,0,0.44,92.009
Lesotho,0,0,0,8.869
Liberia,0,0,0,0.198
Libya,1,0.373,1.019,60.251
Liechtenstein,0,0,0,0
Lithuania,0,1.693,0.367,13.224
Luxembourg,1,12.521,0,107.033
Madagascar,0,0.017,0.036,2.311
Malawi,0,0.023,0.052,2.091
Malaysia,0,0.255,0,0.278
Maldives,2,2.769,3.7,358.899
Mali,0,0,0,1.037
Malta,1,5.232,2.265,81.533
Marshall Islands,0,0,0,0
Mauritania,0,0,0,7.958
Mauritius,0,0,0,0
Mexico,1,0.111,3.909,45.977
Moldova,1,0,1.983,135.599
Monaco,1,0,0,101.926
Mongolia,0,0,0,0
Montenegro,1,0,1.592,76.426
Morocco,0,0.601,1.138,43.592
Mozambique,0,0.052,0,2.56
Myanmar,0,0.028,0,0.662
Namibia,1,0.542,0.394,123.971
Nepal,0,0.469,0.378,28.761
Netherlands,0,0,0.233,35.775
New Zealand,0,2.49,0,1.244
Nicaragua,0,0,0,0
Niger,0,0,0,0.124
Nigeria,0,0.018,0.019,1.649
North Macedonia,1,0.832,1.44,54.719
Norway,0,2.817,0,14.388
Oman,0,0,0,0
Pakistan,0,0.116,0.045,2.852
