Nation,Similarity Score
Afghanistan,56
Albania,62
Algeria,42
Andorra,51
Angola,24
Antigua and Barbuda,154
Armenia,129
Australia,2
Austria,55
Azerbaijan,64
Bahamas,124
Belgium,16
Belize,52
Benin,36
Bosnia and Herzegovina,21
Brazil,61
Bulgaria,51
Burkina Faso,56
Burundi,111
Cambodia,59
Cameroon,52
Canada,86
Cape Verde,44
Central African Republic,61
Chad,50
Chile,84
Comoros,154
Congo,52
Costa Rica,19
Cote d'Ivoire,65
Croatia,28
Cuba,9
Cyprus,68
Czechia,19
Democratic Republic of Congo,43
Denmark,70
Djibouti,63
Dominica,81
Dominican Republic,54
Ecuador,38
Egypt,53
Equatorial Guinea,156
Eritrea,51
Estonia,132
Eswatini,20
Ethiopia,40
Finland,44
France,13
Gambia,23
Georgia,10
Germany,27
Ghana,43
Greece,60
Grenada,153
Guatemala,14
Guinea,12
Guinea-Bissau,155
Guyana,25
Haiti,81
Honduras,60
Hungary,46
India,10
International,152
Iran,88
Iraq,59
Ireland,47
Israel,33
Italy,22
Jamaica,10
Japan,48
Jordan,48
Kazakhstan,10
Kenya,28
Kosovo,60
Kyrgyzstan,36
Laos,93
Latvia,66
Lebanon,46
Lesotho,44
Liberia,9
Libya,46
Liechtenstein,141
Lithuania,79
Luxembourg,49
Madagascar,54
Malawi,24
Maldives,146
Mali,56
Malta,122
Marshall Islands,152
Mauritania,62
Mauritius,120
Mexico,62
Moldova,28
Monaco,82
Montenegro,100
Morocco,77
Mozambique,26
Myanmar,37
Namibia,56
Netherlands,53
Nicaragua,136
Niger,121
North Macedonia,144
Norway,57
Pakistan,21
Palestine,66
Papua New Guinea,9
Peru,90
Philippines,1
Portugal,12
Qatar,42
Romania,17
Russia,90
Saint Kitts and Nevis,154
Saint Lucia,155
Saint Vincent and the Grenadines,151
Samoa,152
San Marino,73
Sao Tome and Principe,152
Saudi Arabia,37
Senegal,69
Serbia,47
Seychelles,48
Sierra Leone,82
Slovakia,70
Slovenia,52
Solomon Islands,46
Somalia,93
South Africa,47
South Korea,10
South Sudan,38
Spain,13
Sri Lanka,22
Sudan,7
Suriname,55
Sweden,82
Switzerland,42
Syria,37
Tanzania,107
Thailand,29
Timor,51
Togo,53
Trinidad and Tobago,9
Tunisia,112
Turkey,18
Uganda,7
Ukraine,63
United Arab Emirates,94
United States,49
Uruguay,86
Vanuatu,83
Vatican,145
Venezuela,36
Vietnam,6
Yemen,75
Zambia,33
Zimbabwe,7
Gabon,17
Kuwait,48
Nigeria,3
Paraguay,34
Poland,30
Tajikistan,37
United Kingdom,23
Bangladesh,1
Botswana,9
Nepal,26
Taiwan,71
Bahrain,40
Panama,42
Singapore,45
Oman,35
Bolivia,10
Argentina,15
Colombia,37
New Zealand,40
Iceland,25
Brunei,16
Barbados,10
Uzbekistan,4
El Salvador,10
Malaysia,3
