Nation,Similarity Score
Afghanistan,146
Albania,167
Algeria,146
Andorra,169
Angola,146
Antigua and Barbuda,144
Argentina,122
Armenia,152
Australia,143
Austria,191
Azerbaijan,120
Bahamas,159
Bahrain,72
Bangladesh,145
Barbados,148
Belarus,113
Belize,172
Benin,146
Bhutan,147
Bolivia,101
Bosnia and Herzegovina,169
Botswana,149
Brazil,102
Brunei,150
Bulgaria,153
Burkina Faso,146
Burundi,146
Cambodia,146
Cameroon,143
Canada,162
Cape Verde,147
Central African Republic,141
Chad,146
Chile,106
China,119
Colombia,117
Comoros,142
Congo,145
Costa Rica,134
Cote d'Ivoire,146
Croatia,170
Cuba,146
Cyprus,166
Czechia,201
Democratic Republic of Congo,146
Denmark,193
Djibouti,130
Dominica,149
Dominican Republic,124
Ecuador,146
Egypt,146
El Salvador,135
Equatorial Guinea,137
Eritrea,146
Estonia,164
Eswatini,145
Ethiopia,146
Fiji,146
Finland,151
France,221
Gabon,121
Gambia,156
Georgia,165
Germany,176
Ghana,146
Greece,160
Grenada,147
Guatemala,130
Guinea,146
Guinea-Bissau,148
Guyana,159
Haiti,146
Honduras,126
Hungary,186
Iceland,172
India,170
Indonesia,146
International,146
Iran,139
Iraq,142
Ireland,201
Israel,121
Italy,180
Jamaica,156
Japan,143
Jordan,168
Kazakhstan,138
Kenya,146
Kosovo,137
Kuwait,88
Kyrgyzstan,130
Laos,146
Latvia,163
Lebanon,192
Lesotho,149
Liberia,146
Libya,176
Liechtenstein,163
Lithuania,155
Luxembourg,174
Madagascar,146
Malawi,146
Malaysia,142
Maldives,117
Mali,146
Malta,205
Marshall Islands,146
Mauritania,136
Mauritius,146
Mexico,132
Moldova,144
Monaco,175
Mongolia,146
Montenegro,146
Morocco,171
Mozambique,146
Myanmar,146
Namibia,157
Nepal,156
Netherlands,249
New Zealand,146
Nicaragua,137
Niger,146
Nigeria,146
North Macedonia,149
Norway,151
Oman,106
Pakistan,143
Palestine,159
Panama,113
Papua New Guinea,146
Paraguay,172
Peru,79
Philippines,153
Poland,162
Portugal,192
Qatar,113
Romania,198
Russia,109
Rwanda,146
Saint Kitts and Nevis,148
Saint Lucia,147
Saint Vincent and the Grenadines,143
Samoa,146
San Marino,136
Sao Tome and Principe,133
Saudi Arabia,98
Senegal,146
Serbia,140
Seychelles,142
Sierra Leone,146
Singapore,87
Slovakia,178
Slovenia,182
Solomon Islands,146
Somalia,146
South Africa,107
South Korea,131
South Sudan,146
Spain,186
Sri Lanka,146
Sudan,146
Suriname,125
Sweden,132
Switzerland,188
Syria,146
Taiwan,143
Tajikistan,147
Tanzania,146
Thailand,145
Timor,146
Togo,146
Trinidad and Tobago,161
Tunisia,157
Turkey,159
Uganda,146
Ukraine,186
United Arab Emirates,125
United Kingdom,218
United States,135
Uruguay,146
Uzbekistan,146
Vanuatu,146
Vatican,147
Venezuela,157
Vietnam,145
Yemen,146
Zambia,147
Zimbabwe,146
Hong Kong,13
