country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,78.7
Albania,2,0,0,71.3
Algeria,2,0,0,76.85
Andorra,2,0,0,42.59
Angola,2,0,0,75.93
Antigua and Barbuda,2,0,0,0
Argentina,2,0.128,5.3,88.89
Armenia,2,0,0,0
Australia,1,0.673,3562,60.19
Austria,2,0.684,202.5,47.22
Azerbaijan,2,0,0,77.78
Bahamas,2,0,0,0
Bahrain,2,2.276,13.9,75
Bangladesh,2,0.089,4.8,62.96
Barbados,2,0,0,75
Belarus,2,0,14.4,16.67
Belgium,2,1.302,104.6,51.85
Belize,2,0,0,75.93
Benin,2,0,0,41.67
Bhutan,2,0,0,83.33
Bolivia,2,0.13,2.3,84.26
Bosnia and Herzegovina,2,0,0,54.63
Botswana,2,0,0,57.41
Brazil,2,0,0,77.31
Brunei,2,0,0,49.07
Bulgaria,2,0.202,25.1,44.44
Burkina Faso,2,0,0,45.37
Burundi,2,0,0,13.89
Cambodia,2,0,0,40.74
Cameroon,2,0,0,60.19
Canada,2,0.678,54.1,70.83
Cape Verde,2,0.291,9.1,79.17
Central African Republic,2,0,0,75.93
Chad,2,0,0,74.07
Chile,2,0.93,3.1,78.24
China,2,0,0,78.24
Colombia,2,0.219,0,87.04
Comoros,2,0,0,0
Congo,2,0,0,73.15
Costa Rica,2,0.045,0,72.22
Cote d'Ivoire,2,0.02,4.9,64.81
Croatia,1,0.061,1818.2,50.93
Cuba,2,0.207,129.2,100
Cyprus,0,0.553,623,62.96
Czechia,2,0.425,72.4,41.67
Democratic Republic of Congo,2,0.004,0,80.56
Denmark,0,2.702,311.6,57.41
Djibouti,2,0,0,59.26
Dominica,2,0,0,72.22
Dominican Republic,2,0.178,5.2,87.04
Ecuador,2,0.084,0,83.33
Egypt,2,0,0,71.3
El Salvador,2,0.367,31.6,96.3
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,93.52
Estonia,2,1.081,104.3,41.67
Eswatini,2,0,0,84.26
Ethiopia,2,0.04,36.3,80.56
Fiji,2,0.09,0,78.7
Finland,2,0.532,114.3,44.44
France,2,0.673,76.9,72.22
Gabon,2,0,0,80.56
Gambia,2,0,0,74.07
Georgia,2,0,0,69.44
Germany,2,0,0,59.72
Ghana,2,0.065,10.1,56.48
Greece,0,0.215,381.6,54.63
Grenada,2,0,0,0
Guatemala,2,0.043,2.6,96.3
Guinea,2,0,0,78.7
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,83.33
Haiti,2,0,0,80.56
Honduras,2,0,0,96.3
Hungary,2,0.385,255.2,61.11
Iceland,1,0.12,1552.4,39.81
India,2,0.103,13.8,76.85
Indonesia,2,0.026,7.9,68.06
International,2,0,0,0
Iran,2,0,8.3,44.44
Iraq,2,0.266,10.3,92.59
Ireland,2,0.477,128,72.22
Israel,2,1.74,107.8,75
Italy,2,0.91,174.2,44.44
Jamaica,2,0.071,106.9,73.15
Japan,2,0.036,100.7,28.7
Jordan,2,0,0,48.15
Kazakhstan,2,0.915,103.1,81.02
Kenya,2,0.042,19.8,88.89
Kosovo,2,0,0,59.26
Kuwait,2,0.754,4.7,85.19
Kyrgyzstan,2,0,0,76.39
Laos,2,0,0,39.81
Latvia,0,0.917,480.4,61.11
Lebanon,2,0,0,74.07
Lesotho,2,0,0,62.04
Liberia,2,0,0,79.63
Libya,2,0.079,23.1,96.3
Liechtenstein,2,0,0,0
Lithuania,0,1.902,641.3,56.48
Luxembourg,0,4.157,517.8,47.22
Madagascar,2,0,7.7,70.37
Malawi,2,0.005,10.7,60.19
Malaysia,2,0.188,115.5,75
Maldives,2,0,57,0
Mali,2,0,0,52.78
Malta,0,1.927,514.6,0
Marshall Islands,2,0,0,0
Mauritania,2,0,5.7,77.78
Mauritius,2,0,0,65.74
Mexico,2,0.091,2.4,72.69
Moldova,2,0,0,80.56
Monaco,2,0,0,0
Mongolia,2,0,0,71.3
Montenegro,2,0,0,0
Morocco,2,0.457,183.8,93.52
Mozambique,2,0.02,27,62.04
Myanmar,0,0.033,892.5,80.56
Namibia,2,0.011,161,62.96
Nepal,2,0.184,15.6,92.59
Netherlands,2,0,0,62.96
New Zealand,2,0.548,0,25.93
Nicaragua,2,0,0,18.52
Niger,2,0,0,25.93
Nigeria,2,0.008,5.3,84.26
North Macedonia,2,0.474,8,0
Norway,2,1.044,184,43.52
Oman,2,0.526,0,86.11
Pakistan,2,0.111,4.6,61.11
Palestine,2,0,0,80.56
Panama,2,0.329,3.5,83.33
Papua New Guinea,2,0,0,56.02
Paraguay,2,0.153,45.5,81.48
