country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,84.26
Albania,1,0,0,89.81
Algeria,1,0,0,76.85
Andorra,1,0,0,52.78
Angola,1,0,0,78.7
Antigua and Barbuda,1,0,0,0
Argentina,1,0.041,16.4,88.89
Armenia,1,0,0,0
Australia,0,0.844,1172.7,69.44
Austria,2,0.526,125.6,64.81
Azerbaijan,1,0,0,87.96
Bahamas,1,0,0,0
Bahrain,1,3.454,40.8,75
Bangladesh,1,0.038,9.2,89.81
Barbados,1,0,0,88.89
Belarus,1,0.932,9.1,16.67
Belgium,1,1.159,36.8,81.48
Belize,1,0,0,76.85
Benin,1,0,0,70.83
Bhutan,1,0,0,83.33
Bolivia,1,0.037,3.6,84.26
Bosnia and Herzegovina,1,0,0,90.74
Botswana,1,0,0,86.11
Brazil,1,0,0,77.31
Brunei,1,0,0,58.33
Bulgaria,1,0.141,35.3,73.15
Burkina Faso,1,0,0,84.26
Burundi,1,0,0,13.89
Cambodia,1,0,0,57.41
Cameroon,1,0,0,63.89
Canada,1,0.827,15.2,72.69
Cape Verde,1,0,0,87.96
Central African Republic,1,0,0,68.52
Chad,1,0,0,88.89
Chile,1,0.357,6.8,73.15
China,1,0,0,56.94
Colombia,1,0.083,0,90.74
Comoros,1,0,0,0
Congo,1,0,0,97.22
Costa Rica,1,0.024,0,72.22
Cote d'Ivoire,1,0.011,10.1,80.56
Croatia,2,0.128,97.9,89.81
Cuba,1,0.176,49.6,83.33
Cyprus,2,2.247,287.5,94.44
Czechia,2,0.362,115.3,57.41
Democratic Republic of Congo,1,0,0,80.56
Denmark,2,1.554,105.7,68.52
Djibouti,1,0,0,94.44
Dominica,1,0,0,79.63
Dominican Republic,1,0.125,5.4,100
Ecuador,1,0.272,0,93.52
Egypt,1,0,0,84.26
El Salvador,1,0.276,53.5,94.44
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,93.52
Estonia,2,0.506,152,75
Eswatini,1,0,0,84.26
Ethiopia,0,0.022,724,80.56
Fiji,1,0.087,0,88.89
Finland,1,0.298,31.5,60.19
France,1,0,0,87.96
Gabon,1,0,0,79.63
Gambia,1,0,0,78.7
Georgia,1,0,0,96.3
Germany,1,0,25.6,75.46
