country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,59.26
Albania,0,0,0,84.26
Algeria,0,0,0,75
Andorra,0,0,0,48.15
Angola,0,0,0,33.33
Antigua and Barbuda,0,0,0,0
Argentina,0,0.01,6.4,100
Armenia,0,0,0,0
Australia,0,0,0,68.52
Austria,0,0.446,5.2,81.48
Azerbaijan,0,0,0,68.52
Bahamas,0,0,0,0
Bahrain,2,0,77.8,69.44
Bangladesh,0,0.001,19.6,82.41
Barbados,0,0,0,50
Belarus,1,0,200,8.33
Belgium,0,0.369,6.3,81.48
Belize,0,0,0,54.63
Benin,0,0,0,27.78
Bhutan,0,0,0,38.89
Bolivia,0,0,15.4,84.26
Bosnia and Herzegovina,0,0,0,89.81
Botswana,0,0,0,61.11
Brazil,0,0,0,71.76
Brunei,0,0,0,52.78
Bulgaria,0,0,0,73.15
Burkina Faso,0,0,0,84.26
Burundi,0,0,0,13.89
Cambodia,0,0,0,46.3
Cameroon,0,0,0,57.41
Canada,2,0.602,36.3,72.69
Cape Verde,0,0,0,50.93
Central African Republic,0,0,0,11.11
Chad,0,0,0,27.78
Chile,0,0.172,0,73.15
China,0,0,0,79.17
Colombia,0,0.015,0,87.96
Comoros,0,0,0,0
Congo,0,0,0,16.67
Costa Rica,0,0.017,0,71.3
Cote d'Ivoire,0,0,0,80.56
Croatia,0,0.112,6.7,96.3
Cuba,0,0.014,0,66.67
Cyprus,0,0,0,92.59
Czechia,0,0.384,14.7,82.41
Democratic Republic of Congo,0,0,0,77.78
Denmark,0,0.237,10.4,72.22
Djibouti,0,0,0,94.44
Dominica,0,0,0,25
Dominican Republic,0,0.031,3.7,92.59
Ecuador,0,0.016,0,93.52
Egypt,0,0,0,84.26
El Salvador,0,0,0,88.89
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,56.48
Estonia,2,0.801,31.6,61.11
Eswatini,0,0,0,55.56
Ethiopia,2,0,59.5,51.85
Fiji,0,0.031,26.6,81.48
Finland,0,0.334,17.4,64.81
France,0,0,0,87.96
Gabon,0,0,0,66.67
Gambia,0,0,0,56.48
Georgia,0,0,0,88.89
Germany,0,0,0,76.85
Ghana,0,0,13.3,52.78
Greece,0,0.137,11.2,84.26
Grenada,0,0,0,0
Guatemala,0,0.005,21.8,93.52
Guinea,0,0,0,25
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,41.67
Haiti,0,0,0,82.41
Honduras,0,0,0,100
Hungary,0,0.073,29.8,67.59
Iceland,0,2.602,9.7,53.7
India,0,0.003,24,100
Indonesia,0,0,3.5,48.15
International,0,0,0,0
Iran,0,0,0,57.41
Iraq,0,0,0,94.44
Ireland,0,0.359,8.6,48.15
Israel,0,0.686,11.5,81.48
Italy,0,0.455,4.1,91.67
Jamaica,0,0,0,75
Japan,0,0.005,17.1,40.74
Jordan,0,0,0,100
Kazakhstan,1,0.078,198.1,80.09
Kenya,0,0,16.2,68.52
Kosovo,0,0,0,92.59
Kuwait,0,0,0,81.48
Kyrgyzstan,0,0,0,92.13
Laos,0,0,0,25.93
Latvia,2,0.61,45.6,63.89
Lebanon,0,0,0,85.19
Lesotho,0,0,0,75.93
Liberia,0,0,0,79.63
Libya,0,0.004,0,90.74
Liechtenstein,0,0,0,0
Lithuania,0,0.282,0,81.48
Luxembourg,0,1.438,4.6,79.63
