country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,78.7
Albania,1,0,0,62.96
Algeria,1,0,0,74.07
Andorra,1,0,0,45.37
Angola,1,0,0,76.39
Antigua and Barbuda,1,0,0,0
Argentina,1,0.307,2.5,90.74
Armenia,1,0,0,0
Australia,0,2.718,182.9,68.06
Austria,1,1.26,120.2,35.19
Azerbaijan,1,0,0,96.3
Bahamas,1,0,0,0
Bahrain,1,0,23.1,69.44
Bangladesh,1,0.075,4.3,80.09
Barbados,1,0,0,50.93
Belarus,1,1.091,57.2,16.67
Belgium,1,1.578,53.6,50
Belize,1,0,0,69.44
Benin,1,0,0,41.67
Bhutan,1,0,0,62.96
Bolivia,1,0.192,1.6,84.26
Bosnia and Herzegovina,1,0,0,56.48
Botswana,1,0,0,57.41
Brazil,1,0,0,81.02
Brunei,1,0,0,49.07
Bulgaria,1,0,18.6,36.11
Burkina Faso,1,0,0,45.37
Burundi,1,0,0,13.89
Cambodia,1,0,0,38.89
Cameroon,1,0,0,60.19
Canada,1,0.995,95.1,67.13
Cape Verde,1,0.646,9.2,68.06
Central African Republic,1,0,0,53.7
Chad,1,0,0,67.59
Chile,1,0.987,7.5,84.72
China,1,0,0,78.24
Colombia,1,0.559,0,87.04
Comoros,1,0,0,0
Congo,1,0,0,62.04
Costa Rica,1,0.359,0,73.61
Cote d'Ivoire,1,0.085,6.4,60.65
Croatia,1,0.345,14.8,35.19
Cuba,2,0.271,775.2,66.67
Cyprus,2,1.798,803,47.22
Czechia,1,0.519,27.7,37.5
Democratic Republic of Congo,1,0.007,8.5,55.56
Denmark,0,2.727,383.7,54.63
Djibouti,1,0,0,50.93
Dominica,1,0,0,44.44
Dominican Republic,1,0.365,2.8,78.7
Ecuador,1,0.122,0,81.02
Egypt,1,0,0,60.19
El Salvador,1,0.374,7.1,89.81
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,89.81
Estonia,0,0.338,250.8,25.93
Eswatini,1,0,0,80.56
Ethiopia,1,0.06,13.7,80.56
Fiji,0,0.055,258.7,51.85
Finland,0,0.989,388,35.19
France,1,1.354,83.3,46.3
Gabon,1,0,0,66.67
Gambia,1,0,0,35.65
Georgia,1,0,0,51.85
Germany,1,0,0,55.09
Ghana,1,0.109,7.2,52.78
Greece,0,0.594,190.1,57.41
Grenada,1,0,0,0
