country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,5.56
Albania,2,0,0,50.93
Algeria,2,0,0,71.3
Andorra,2,0,0,62.96
Angola,2,0,0,60.19
Antigua and Barbuda,2,0,0,0
Argentina,2,0.659,2.2,81.94
Armenia,2,0,0,0
Australia,1,1.709,4249.6,50.46
Austria,2,3.124,4.8,75
Azerbaijan,2,0,0,64.35
Bahamas,2,0,0,0
Bahrain,2,6.789,45.9,58.33
Bangladesh,2,0.092,8.2,80.09
Barbados,2,0,0,40.74
Belarus,2,0,23,22.22
Belgium,2,3.945,3.7,65.74
Belize,2,0,0,66.67
Benin,2,0,0,31.48
Bhutan,2,0,0,77.78
Bolivia,2,0.107,8,84.26
Bosnia and Herzegovina,2,0,0,40.74
Botswana,2,0,0,52.78
Brazil,2,0,0,57.87
Brunei,2,0,0,35.19
Bulgaria,2,1.9,3.4,48.15
Burkina Faso,2,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,2,0,0,34.26
Cameroon,2,0,0,45.37
Canada,2,1.678,17.7,60.65
Cape Verde,2,1.308,6.2,71.3
Central African Republic,2,0,0,24.07
Chad,2,0,0,70.37
Chile,2,1.791,24.1,81.94
China,2,0,0,63.43
Colombia,2,0.496,0,65.74
Comoros,2,0,0,0
Congo,2,0,0,47.22
Costa Rica,2,0,0,55.56
Cote d'Ivoire,2,0.036,29.2,25
Croatia,2,2.169,3.6,31.48
Cuba,0,0.722,142.6,59.26
Cyprus,2,4.288,20,69.44
Czechia,2,4.037,3.3,73.15
Democratic Republic of Congo,2,0.002,5.6,22.22
Denmark,2,12.275,58.6,39.81
Djibouti,2,0,0,43.52
Dominica,2,0,0,37.04
Dominican Republic,2,0,9.5,67.59
Ecuador,2,0.152,0,52.78
Egypt,2,0,0,60.19
El Salvador,2,0,12.6,52.78
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,82.41
Estonia,2,3.027,29.9,25.93
Eswatini,2,0,0,48.15
Ethiopia,2,0.051,13.3,57.41
Fiji,2,0.091,0,49.07
Finland,2,2.764,55.1,40.74
France,2,5.634,6.8,78.7
Gabon,2,0,0,69.44
Gambia,2,0,0,56.48
Georgia,2,0,0,55.56
Germany,2,0,0,62.04
Ghana,2,0.129,20.3,38.89
Greece,2,2.224,10.2,63.43
Grenada,2,0,0,0
Guatemala,2,0.239,6.9,49.54
Guinea,2,0,0,35.65
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,72.22
Haiti,2,0,0,47.22
Honduras,2,0,0,87.04
Hungary,2,1.86,4.3,57.41
Iceland,2,3.798,33.5,52.78
India,2,0.876,23.7,61.57
Indonesia,2,0.114,7.8,50.46
International,2,0,0,0
Iran,2,0.449,4.7,68.06
Iraq,2,0.486,5.4,51.85
Ireland,2,2.399,22.7,81.48
