country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,84.26
Albania,0,0,0,83.33
Algeria,0,0,0,76.85
Andorra,0,0,0,50
Angola,0,0,0,81.48
Antigua and Barbuda,0,0,0,0
Argentina,0,0.077,11,90.74
Armenia,0,0,0,0
Australia,2,0.781,2111.4,67.13
Austria,0,0.374,119.9,59.26
Azerbaijan,0,0,0,77.78
Bahamas,0,0,0,0
Bahrain,0,3.645,26.8,75
Bangladesh,0,0.059,6.8,93.52
Barbados,0,0,0,81.48
Belarus,0,0,13.3,16.67
Belgium,0,0.924,56.9,75
Belize,0,0,0,85.19
Benin,0,0,0,57.41
Bhutan,0,0,0,83.33
Bolivia,0,0.032,3,84.26
Bosnia and Herzegovina,0,0,0,76.85
Botswana,0,0,0,78.7
Brazil,0,0,0,81.02
Brunei,0,0,0,52.78
Bulgaria,0,0.052,33.9,62.96
Burkina Faso,0,0,0,60.19
Burundi,0,0,0,13.89
Cambodia,0,0,0,57.41
Cameroon,0,0,0,63.89
Canada,0,0.602,24.8,70.83
Cape Verde,0,0.185,0,79.17
Central African Republic,0,0,0,75.93
Chad,0,0,0,74.07
Chile,0,0.916,4.4,78.24
China,0,0,0,81.94
Colombia,0,0.108,0,87.04
Comoros,0,0,0,0
Congo,0,0,0,82.41
Costa Rica,0,0.04,0,72.22
Cote d'Ivoire,0,0.012,11.4,64.81
Croatia,0,0.23,273.5,70.37
Cuba,0,0.149,146.9,100
Cyprus,1,1.469,727.9,92.59
Czechia,0,0.696,110.6,57.41
Democratic Republic of Congo,0,0,0,80.56
Denmark,0,2.638,187.4,65.74
Djibouti,0,0,0,59.26
Dominica,0,0,0,72.22
Dominican Republic,0,0,5.9,96.3
Ecuador,0,0.075,0,86.11
Egypt,0,0,0,84.26
El Salvador,0,0.379,33.9,100
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,93.52
Estonia,0,1.144,184.8,50
Eswatini,0,0,0,84.26
Ethiopia,0,0.015,219.7,80.56
Fiji,0,0,0,78.7
Finland,0,0.426,61.7,53.7
France,0,0.795,0,76.85
Gabon,0,0,0,80.56
Gambia,0,0,0,77.78
Georgia,0,0,0,96.3
Germany,0,0,0,61.57
Ghana,0,0.122,21.4,62.04
Greece,0,0.303,293.8,68.52
Grenada,0,0,0,0
Guatemala,0,0.048,5.3,96.3
Guinea,0,0,0,78.7
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,87.04
Haiti,0,0,0,89.81
Honduras,0,0,0,100
Hungary,0,0.218,99.9,66.67
Iceland,2,0.894,2391.6,50
India,0,0.054,21.3,79.17
Indonesia,0,0.009,7.1,74.54
International,0,0,0,0
Iran,0,0.175,7.6,45.37
Iraq,0,0.088,32,82.41
Ireland,0,0.803,37.1,83.33
Israel,0,0.889,305.9,77.78
Italy,0,0.602,71.6,63.89
Jamaica,0,0,103.6,87.04
Japan,0,0.047,87,40.74
Jordan,0,0,0,77.78
Kazakhstan,0,0.707,85.5,83.8
Kenya,0,0.021,56.2,88.89
Kosovo,0,0,0,87.04
Kuwait,0,0.899,0,100
Kyrgyzstan,0,0,0,84.72
Laos,0,0,0,56.48
Latvia,0,0.381,190.1,61.11
Lebanon,0,0,0,77.78
Lesotho,0,0,0,62.04
Liberia,0,0,0,87.96
Libya,1,0.026,650.3,100
Liechtenstein,0,0,0,0
Lithuania,1,1.725,702.6,71.3
Luxembourg,0,1.585,124.1,56.48
Madagascar,0,0,13.6,70.37
Malawi,0,0.003,46.8,60.19
Malaysia,1,0,868.4,69.44
Maldives,0,0.788,14.5,0
Mali,0,0,0,56.48
Malta,0,3.429,174.7,0
Marshall Islands,0,0,0,0
Mauritania,0,0.031,9.8,77.78
Mauritius,0,0,0,78.7
Mexico,0,0.066,2.9,82.41
Moldova,0,0,0,80.56
Monaco,0,0,0,68.52
Mongolia,0,0,0,71.3
Montenegro,0,0,0,0
Morocco,0,0.151,39.6,93.52
Mozambique,0,0.008,50,56.48
Myanmar,0,0.011,301.7,80.56
Namibia,0,0,0,66.67
Nepal,0,0.088,53.6,92.59
Netherlands,0,0,0,68.52
New Zealand,2,1.119,18003.5,39.81
Nicaragua,0,0,0,18.52
