country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,84.26
Albania,1,0,0,89.81
Algeria,1,0,0,76.85
Andorra,1,0,0,52.78
Angola,1,0,0,78.7
Antigua and Barbuda,0,0,0,0
Argentina,1,0.055,14.5,100
Armenia,0,0,0,0
Australia,2,0.616,586.1,69.44
Austria,1,0.761,91.2,75
Azerbaijan,1,0,0,91.67
Bahamas,0,0,0,0
Bahrain,1,3.135,33.1,75
Bangladesh,1,0.02,7.6,93.52
Barbados,1,0,0,88.89
Belarus,0,0.876,11,16.67
Belgium,1,1.645,11.3,81.48
Belize,1,0,0,75
Benin,1,0,0,70.83
Bhutan,1,0,0,83.33
Bolivia,1,0.026,5,84.26
Bosnia and Herzegovina,1,0,0,90.74
Botswana,1,0,0,86.11
Brazil,1,0,0,74.54
Brunei,1,0,0,58.33
Bulgaria,1,0,20,73.15
Burkina Faso,1,0,0,84.26
Burundi,0,0,0,13.89
Cambodia,1,0,0,57.41
Cameroon,1,0,0,71.3
Canada,1,0.667,12.6,72.69
Cape Verde,1,0,0,79.63
Central African Republic,1,0,0,68.52
Chad,1,0,0,88.89
Chile,1,0.372,11,73.15
China,1,0,0,56.94
Colombia,1,0.061,0,87.04
Comoros,0,0,0,0
Congo,1,0,0,97.22
Costa Rica,1,0.02,0,75.93
Cote d'Ivoire,1,0.022,7.2,80.56
Croatia,1,0.331,47.5,96.3
Cuba,1,0.164,35.3,83.33
Cyprus,1,3.08,268,94.44
Czechia,1,0.666,66.8,60.19
Democratic Republic of Congo,1,0.002,9,80.56
Denmark,1,2.558,52.2,68.52
Djibouti,1,0,0,94.44
Dominica,1,0,0,79.63
Dominican Republic,1,0.093,4.3,96.3
Ecuador,1,0,0,93.52
Egypt,1,0,0,84.26
El Salvador,1,0.155,74.5,94.44
Equatorial Guinea,0,0,0,0
Eritrea,1,0,0,93.52
Estonia,1,0.926,60.3,77.78
Eswatini,1,0,0,84.26
Ethiopia,1,0.008,259,80.56
Fiji,1,0.002,244.8,88.89
Finland,1,0.772,26.1,60.19
France,1,0,0,87.96
Gabon,1,0,0,81.48
Gambia,1,0,0,78.7
Georgia,1,0,0,100
Germany,1,0,0,76.85
Ghana,1,0,57.8,62.04
