country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,8.33
Albania,2,0,0,65.74
Algeria,2,0,0,68.52
Andorra,2,0,0,59.26
Angola,2,0,0,57.41
Antigua and Barbuda,2,0,0,0
Argentina,2,0.429,2.7,79.17
Armenia,2,0,0,0
Australia,0,0.95,3702.5,47.22
Austria,2,1.671,6.1,82.41
Azerbaijan,2,0,0,69.91
Bahamas,2,0,0,0
Bahrain,2,5.786,66.3,58.33
Bangladesh,2,0.093,7.1,80.09
Barbados,2,0,0,40.74
Belarus,2,0,0,22.22
Belgium,2,2.03,11.8,63.89
Belize,2,0,0,72.22
Benin,2,0,0,40.74
Bhutan,2,0,0,64.81
Bolivia,2,0.084,11.1,84.26
Bosnia and Herzegovina,2,0,0,48.15
Botswana,2,0,0,50.93
Brazil,2,0,0,56.94
Brunei,2,0,0,35.19
Bulgaria,2,0.283,2.5,57.41
Burkina Faso,2,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,2,0,0,58.33
Cameroon,2,0,0,31.48
Canada,2,1.671,13.1,64.35
Cape Verde,2,0.73,5.5,71.3
Central African Republic,2,0,0,20.37
Chad,2,0,0,70.37
Chile,2,1.961,24.6,76.39
China,2,0,0,81.94
Colombia,2,0.523,0,60.19
Comoros,2,0,0,0
Congo,2,0,0,43.52
Costa Rica,2,0,0,55.56
Cote d'Ivoire,2,0.028,38.3,25
Croatia,2,1.225,2.9,44.44
Cuba,1,0.936,183.3,56.48
Cyprus,2,2.903,22.9,65.74
Czechia,2,2.079,5,69.44
Democratic Republic of Congo,2,0.004,5.1,22.22
Denmark,2,13.834,57.7,45.37
Djibouti,2,0,0,37.96
Dominica,2,0,0,25.93
Dominican Republic,2,0,7.1,0
Ecuador,2,0.166,0,52.78
Egypt,2,0,0,60.19
El Salvador,2,0,21.4,47.22
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,75
Estonia,2,3.102,15.2,37.96
Eswatini,2,0,0,38.89
Ethiopia,2,0.042,9.3,51.85
Fiji,2,0.076,113,49.07
Finland,2,2.627,44.6,44.91
France,2,3.62,15.9,75
Gabon,2,0,0,66.67
Gambia,2,0,0,36.11
Georgia,2,0,0,84.26
Germany,2,0,0,67.59
Ghana,2,0.037,19.7,38.89
Greece,2,0.691,9.7,78.7
Grenada,2,0,0,0
Guatemala,2,0.28,7.5,49.54
Guinea,2,0,0,56.48
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,68.52
Haiti,2,0,0,41.67
Honduras,2,0,0,87.04
Hong Kong,2,0,0,68.52
Hungary,2,0.926,3.3,72.22
Iceland,2,4.58,59.1,52.78
India,2,0.635,27.4,68.98
Indonesia,2,0.109,6.7,64.35
International,2,0,0,0
Iran,2,0,3.1,70.83
Iraq,2,0.659,12.6,48.15
Ireland,2,1.834,41.2,81.48
Israel,2,6.799,49.3,65.74
Italy,2,2.159,8.3,79.63
Jamaica,2,0.29,12,0
Japan,2,0.327,17.1,40.74
Jordan,2,2.474,5.4,78.7
Kazakhstan,2,1.701,33.4,69.91
Kenya,2,0,8.3,62.96
Kosovo,2,0,0,74.07
Kuwait,2,0.955,17.4,62.96
Kyrgyzstan,2,0,0,56.02
Laos,2,0,0,29.63
Latvia,2,1.132,11.9,53.7
Lebanon,2,0,0,87.04
Lesotho,2,0,0,47.22
Liberia,2,0,0,57.41
Libya,2,0.653,0,79.63
Liechtenstein,2,0,0,0
Lithuania,2,3.307,6.2,62.96
Luxembourg,2,14.913,19.7,60.19
Madagascar,2,0,0,37.04
Malawi,2,0,125.6,50.93
Malaysia,2,0.537,13.7,80.09
Maldives,2,1.885,31.8,0
Mali,2,0,0,37.96
Malta,2,6.269,23.9,0
Marshall Islands,2,0,0,0
Mauritania,2,0,10.5,17.59
Mauritius,2,0,0,16.67
Mexico,2,0,0,71.76
Moldova,2,0,0,57.41
Monaco,2,0,0,0
Mongolia,2,0,0,85.19
Montenegro,2,0,0,0
