country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,78.7
Albania,1,0,0,71.3
Algeria,1,0,0,76.85
Andorra,1,0,0,42.59
Angola,1,0,0,75.93
Antigua and Barbuda,1,0,0,0
Argentina,1,0.144,4.9,88.89
Armenia,1,0,0,0
Australia,0,1.455,3148.7,50.46
Austria,1,0,194.8,47.22
Azerbaijan,1,0,0,77.78
Bahamas,1,0,0,0
Bahrain,1,4.587,14.9,75
Bangladesh,1,0.101,4.9,62.96
Barbados,1,0,0,75
Belarus,1,0,18.9,16.67
Belgium,1,1.08,103.9,51.85
Belize,1,0,0,73.15
Benin,1,0,0,41.67
Bhutan,1,0,0,83.33
Bolivia,1,0.133,2.1,84.26
Bosnia and Herzegovina,1,0,0,51.85
Botswana,1,0,0,77.78
Brazil,1,0,0,77.31
Brunei,1,0,0,49.07
Bulgaria,1,0.38,21.7,38.89
Burkina Faso,1,0,0,45.37
Burundi,1,0,0,13.89
Cambodia,1,0,0,40.74
Cameroon,1,0,0,60.19
Canada,1,1.108,68.8,70.83
Cape Verde,1,0.322,8,79.17
Central African Republic,1,0,0,64.81
Chad,1,0,0,74.07
Chile,1,1.058,3.2,78.24
China,1,0,0,78.24
Colombia,1,0.245,0,87.04
Comoros,1,0,0,0
Congo,1,0,0,73.15
Costa Rica,1,0.1,0,72.22
Cote d'Ivoire,1,0,4.1,62.96
Croatia,2,0.06,364.3,54.63
Cuba,2,0.188,235,100
Cyprus,2,1.842,521.9,62.96
Czechia,1,0.154,57.9,41.67
Democratic Republic of Congo,1,0.004,0,80.56
Denmark,2,1.728,440.2,57.41
Djibouti,1,0,0,59.26
Dominica,1,0,0,72.22
Dominican Republic,1,0.17,4.3,87.04
Ecuador,1,0.079,0,83.33
Egypt,1,0,0,71.3
El Salvador,1,0.373,25.3,96.3
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,93.52
Estonia,1,0.556,183,41.67
Eswatini,1,0,0,84.26
Ethiopia,1,0.049,32.2,80.56
Fiji,1,0.114,0,78.7
Finland,1,0.28,127.9,44.44
France,1,0.292,76.9,72.22
Gabon,1,0,0,80.56
Gambia,1,0,0,74.07
Georgia,1,0,0,69.44
Germany,1,0,0,59.72
Ghana,1,0.111,11.4,56.48
Greece,2,0.344,270.7,54.63
Grenada,1,0,0,0
Guatemala,1,0.023,2,96.3
Guinea,1,0,0,78.7
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,83.33
Haiti,1,0,0,80.56
Honduras,1,0,0,96.3
Hungary,2,0.362,315.1,61.11
Iceland,1,0.176,195.8,39.81
India,1,0.104,13.2,76.85
Indonesia,1,0.041,7,68.06
International,1,0,0,0
Iran,1,0.267,10.3,44.44
Iraq,1,0.257,8.3,92.59
Ireland,1,0.549,176.6,72.22
Israel,1,0.807,79,75
Italy,1,0.823,203.9,50
Jamaica,1,0.1,100.6,73.15
Japan,1,0.021,96.5,28.7
Jordan,1,0,0,48.15
Kazakhstan,1,1.618,96.3,81.02
Kenya,1,0.065,20.6,88.89
Kosovo,1,0,0,59.26
Kuwait,1,0.506,4.8,85.19
Kyrgyzstan,1,0,0,76.39
Laos,1,0,0,39.81
Latvia,2,0.738,865.7,50
Lebanon,1,0,0,74.07
Lesotho,1,0,0,62.04
Liberia,1,0,0,79.63
Libya,1,0.121,31.7,96.3
Liechtenstein,1,0,0,0
Lithuania,2,1.154,487.1,56.48
Luxembourg,2,5.385,828,41.67
Madagascar,1,0,9.4,70.37
Malawi,1,0.018,16,60.19
Malaysia,2,0.166,328.2,57.41
Maldives,1,1.413,48.2,0
Mali,1,0,0,52.78
Malta,2,2.967,362.9,0
Marshall Islands,1,0,0,0
Mauritania,1,0,6.5,77.78
Mauritius,1,0,0,38.89
Mexico,1,0.044,2.4,70.83
Moldova,1,0,0,80.56
Monaco,1,0,0,0
Mongolia,1,0,0,71.3
Montenegro,1,0,0,0
Morocco,1,0.454,215.2,76.85
Mozambique,1,0.037,32.4,62.04
Myanmar,2,0.037,591,80.56
Namibia,2,0.066,363.6,62.96
Nepal,1,0.186,16.6,92.59
Netherlands,1,0,0,62.96
New Zealand,1,0.515,0,25.93
Nicaragua,1,0,0,18.52
Niger,1,0,0,25.93
Nigeria,1,0,4.5,84.26
North Macedonia,1,0.582,6.9,0
Norway,2,0.229,285,43.52
Oman,1,0.614,3.4,87.96
