country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,78.7
Albania,0,0,0,84.26
Algeria,0,0,0,86.57
Andorra,0,0,0,56.48
Angola,0,0,0,90.74
Antigua and Barbuda,1,0,0,0
Argentina,0,0.03,16.9,100
Armenia,1,0,0,0
Australia,0,0.373,83.6,73.15
Austria,0,0.692,18.2,81.48
Azerbaijan,0,0,0,88.89
Bahamas,1,0,0,0
Bahrain,0,1.778,60.9,75
Bangladesh,0,0.008,16.4,93.52
Barbados,0,0,0,88.89
Belarus,1,0,12.4,18.52
Belgium,0,0.703,5.2,81.48
Belize,0,0,0,75
Benin,0,0,0,70.83
Bhutan,0,0,0,83.33
Bolivia,0,0.015,8,84.26
Bosnia and Herzegovina,0,0,0,92.59
Botswana,0,0,0,86.11
Brazil,0,0,0,74.54
Brunei,0,0,0,58.33
Bulgaria,0,0,0,71.3
Burkina Faso,0,0,0,84.26
Burundi,1,0,0,13.89
Cambodia,0,0,0,68.52
Cameroon,0,0,0,68.52
Canada,0,0.352,9,72.69
Cape Verde,0,0,0,79.63
Central African Republic,0,0,0,68.52
Chad,1,0,0,33.33
Chile,0,0.187,9.2,73.15
China,0,0,0,56.94
Colombia,0,0.054,0,87.96
Comoros,1,0,0,0
Congo,0,0,0,97.22
Costa Rica,0,0.031,0,77.78
Cote d'Ivoire,0,0,0,80.56
Croatia,0,0.263,14.4,96.3
Cuba,0,0.167,26.1,73.15
Cyprus,0,0.926,36.7,92.59
Czechia,0,0.457,34.3,74.07
Democratic Republic of Congo,0,0.001,0,80.56
Denmark,0,0.385,14.5,72.22
Djibouti,0,0,0,94.44
Dominica,0,0,0,79.63
Dominican Republic,0,0.074,3.2,92.59
Ecuador,0,0.031,0,93.52
Egypt,0,0,0,84.26
El Salvador,0,0.079,0,88.89
Equatorial Guinea,1,0,0,0
Eritrea,0,0,0,93.52
Estonia,0,0.713,38.2,77.78
Eswatini,0,0,0,89.81
Ethiopia,0,0.003,73.2,80.56
Fiji,0,0.01,43.8,88.89
Finland,0,0.238,15.9,67.59
France,0,0,0,87.96
Gabon,0,0,0,76.85
Gambia,0,0,0,78.7
Georgia,0,0,0,100
Germany,0,0,0,76.85
Ghana,0,0.341,139.8,86.11
Greece,0,0.183,34.3,84.26
Grenada,1,0,0,0
Guatemala,0,0.015,9.5,93.52
Guinea,0,0,0,78.7
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,87.04
Haiti,0,0,0,90.74
Honduras,0,0,0,100
Hungary,0,0.208,19.8,76.85
Iceland,0,1.811,36.2,53.7
India,0,0.013,18.5,100
Indonesia,0,0.001,6.7,71.76
International,1,0,0,0
Iran,0,0.109,0,50.93
Iraq,0,0.043,0,96.3
Ireland,0,1.416,7.9,90.74
Israel,0,0.774,17.7,91.67
Italy,0,0.936,11.1,87.96
Jamaica,0,0,38.5,78.7
Japan,1,0.013,7,45.37
Jordan,0,0,0,100
Kazakhstan,0,0.208,60.8,92.13
Kenya,0,0.009,55.4,88.89
Kosovo,0,0,0,92.59
Kuwait,0,0,0,93.52
Kyrgyzstan,0,0,0,92.13
Laos,0,0,0,96.3
Latvia,0,0.604,69.5,69.44
Lebanon,0,0,0,85.19
Lesotho,0,0,0,90.74
Liberia,0,0,0,84.26
Libya,0,0.002,37.3,88.89
Liechtenstein,1,0,0,0
Lithuania,0,1.011,66,87.04
Luxembourg,0,0.494,10,79.63
Madagascar,0,0,0,95.37
Malawi,0,0.001,23.6,56.48
Malaysia,0,0.122,29.6,73.15
Maldives,1,0,0,0
Mali,0,0,0,72.22
Malta,1,2.319,41.9,0
Marshall Islands,1,0,0,0
Mauritania,2,0,356.6,77.78
Mauritius,0,0,0,82.41
Mexico,0,0.011,5.2,82.41
Moldova,0,0,0,87.04
Monaco,0,0,0,85.19
Mongolia,0,0,0,65.74
Montenegro,1,0,0,0
Morocco,0,0.019,5.8,93.52
Mozambique,0,0,20.3,56.48
Myanmar,0,0.004,35.4,79.63
Namibia,0,0,35,66.67
Nepal,0,0.031,0,96.3
Netherlands,0,0,0,79.63
New Zealand,0,0.372,60.1,96.3
Nicaragua,1,0,0,15.74
Niger,0,0,0,61.11
Nigeria,0,0,0,82.87
North Macedonia,1,0.281,9.9,0
Norway,0,0.262,16.3,79.63
Oman,0,0,0,92.59
Pakistan,0,0.018,13,96.3
Palestine,0,0,0,96.3
Panama,0,0.2,3.9,90.74
Papua New Guinea,0,0,0,82.41
Paraguay,0,0.032,40.3,94.44
Peru,0,0.044,0,94.44
Philippines,0,0.012,8.5,100
Poland,0,0,0,83.33
Portugal,0,0.893,12.7,87.96
Qatar,0,0.837,11.3,86.11
Romania,0,0.2,9.8,87.04
Russia,0,0.646,65.7,85.19
Rwanda,0,0.065,0,90.74
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,0,0,87.04
Sao Tome and Principe,1,0,0,0
Saudi Arabia,0,0.258,26.8,91.67
Senegal,0,0.01,16.5,77.78
Serbia,0,0.317,5.7,100
Seychelles,0,0,0,93.52
Sierra Leone,0,0,0,75.93
Singapore,0,0,0,79.63
Slovakia,0,0.289,47.7,87.04
Slovenia,0,0.275,33.6,89.81
Solomon Islands,0,0,0,52.78
Somalia,0,0,0,60.19
South Africa,0,0.034,47.7,87.96
South Korea,0,0.169,195.7,82.41
South Sudan,0,0,0,73.15
Spain,0,0,0,85.19
Sri Lanka,0,0.018,79,100
Sudan,0,0,0,76.85
Suriname,0,0,0,82.41
Sweden,0,0,0,64.81
Switzerland,0,0.322,7.3,73.15
Syria,0,0,0,87.04
Taiwan,2,0.046,342.3,31.48
