country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,16.67
Albania,1,0,0,54.63
Algeria,1,0,0,75.93
Andorra,1,0,0,53.7
Angola,1,0,0,71.3
Antigua and Barbuda,1,0,0,0
Argentina,1,0.336,2,82.87
Armenia,1,0,0,0
Australia,0,0,1785.2,68.06
Austria,1,1.534,17.1,40.74
Azerbaijan,1,0,0,66.2
Bahamas,1,0,0,0
Bahrain,1,5.167,23.8,63.89
Bangladesh,1,0.057,8.5,80.09
Barbados,1,0,0,29.63
Belarus,1,0,37.3,16.67
Belgium,1,2.621,9.7,45.37
Belize,1,0,0,69.44
Benin,1,0,0,47.22
Bhutan,1,0,0,77.78
Bolivia,1,0.045,4.4,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,1,0,0,63.89
Brazil,1,0,0,63.43
Brunei,1,0,0,35.19
Bulgaria,1,0.546,10.7,35.19
Burkina Faso,1,0,0,36.11
Burundi,1,0,0,14.81
Cambodia,1,0,0,37.04
Cameroon,1,0,0,41.67
Canada,1,1.798,37.3,60.65
Cape Verde,1,0.558,4.9,67.13
Central African Republic,1,0,0,56.48
Chad,1,0,0,73.15
Chile,1,2.051,20.3,81.94
China,1,0,0,52.31
Colombia,1,0.525,0,71.3
Comoros,1,0,0,0
Congo,1,0,0,56.48
Costa Rica,1,0.478,0,58.33
Cote d'Ivoire,1,0.034,24.6,36.11
Croatia,1,1.215,11.6,28.7
Cuba,2,0.698,287.6,73.15
Cyprus,1,3.842,124.2,50
Czechia,1,1.074,4.2,48.15
Democratic Republic of Congo,1,0,0,48.15
Denmark,1,4.621,108.2,41.67
Djibouti,1,0,0,47.22
Dominica,1,0,0,28.7
Dominican Republic,1,0,6.5,67.59
Ecuador,1,0.059,0,51.39
Egypt,1,0,0,62.96
El Salvador,1,0.376,22.9,52.78
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,82.41
Estonia,1,1.086,70.2,25.93
Eswatini,1,0,0,59.26
Ethiopia,1,0.064,9,65.74
Fiji,1,0,0,49.07
Finland,1,1.771,70.9,36.57
France,1,0.484,10.4,43.98
Gabon,1,0,0,74.07
Gambia,1,0,0,75.93
Georgia,1,0,0,61.11
Germany,1,0,40,49.54
Ghana,1,0.014,54.5,44.44
Greece,1,0.879,29.4,50.46
Grenada,1,0,0,0
Guatemala,1,0.048,6.8,49.54
Guinea,1,0,0,51.85
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,80.56
Haiti,1,0,0,47.22
Honduras,1,0,0,84.26
Hong Kong,1,0,0,51.85
Hungary,1,1.056,9.4,40.74
Iceland,1,3.092,27.9,40.74
India,1,0.782,15.9,73.61
Indonesia,1,0.081,7,72.69
International,1,0,0,0
Iran,1,0,7.8,69.44
Iraq,1,0.411,5.9,61.11
Ireland,1,1.62,21,61.57
Israel,1,2.671,11.4,85.19
Italy,1,1.731,26.4,55.56
Jamaica,1,0.183,5.1,71.3
Japan,1,0.04,33,33.33
Jordan,1,0,0,78.7
Kazakhstan,1,1.04,65.1,78.7
Kenya,1,0.08,13.1,64.81
Kosovo,1,0,0,52.78
Kuwait,1,0.636,6,62.96
Kyrgyzstan,1,0,0,67.13
Laos,1,0,0,36.11
Latvia,1,1.773,46.3,32.41
Lebanon,1,0,0,59.26
Lesotho,1,0,0,47.22
Liberia,1,0,0,57.41
Libya,1,0,0,80.56
Liechtenstein,1,0,0,0
Lithuania,1,1.042,44.5,54.17
Luxembourg,1,1.288,39.3,47.22
Madagascar,1,0,14.1,44.44
Malawi,1,0.005,51,54.63
Malaysia,1,0.495,37.8,60.19
Maldives,1,2.372,25.9,0
Mali,1,0,0,37.96
Malta,1,4.394,32.5,0
Marshall Islands,1,0,0,0
Mauritania,1,0.02,42.2,17.59
Mauritius,1,0,0,16.67
Mexico,1,0.032,1.4,71.76
Moldova,1,0,0,48.15
Monaco,1,0,0,0
Mongolia,1,0,0,42.59
Montenegro,1,0,0,0
Morocco,1,0.643,8.7,60.19
Mozambique,1,0.03,11.5,62.04
Myanmar,1,0,0,81.02
Namibia,1,0.529,21.2,37.96
Nepal,1,0.427,4.9,63.89
Netherlands,1,0,8.3,62.04
New Zealand,0,0.42,1944,22.22
Nicaragua,1,0,0,8.33
Niger,1,0,0,21.3
Nigeria,1,0.008,22,54.63
North Macedonia,1,0.373,6.1,0
Norway,1,1.199,81.6,32.41
Oman,1,0,0,84.26
Pakistan,1,0.131,45.3,67.13
Palestine,1,0.5,9.2,82.41
Panama,1,1.057,8,87.04
Papua New Guinea,1,0,0,45.37
Paraguay,1,0.405,3.6,67.59
Peru,1,0.084,0,82.41
Philippines,1,0.275,14.7,68.98
Poland,1,0.8,8.3,37.04
Portugal,1,1.32,20.7,56.94
Qatar,1,2.232,24.3,64.81
Romania,1,0.817,8.4,44.44
Russia,1,2.809,38.1,47.69
Rwanda,2,0.173,477.1,75.93
