country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,67.59
Albania,0,0,0,84.26
Algeria,0,0,0,86.57
Andorra,2,0,0,48.15
Angola,1,0,0,90.74
Antigua and Barbuda,2,0,0,0
Argentina,1,0.02,5.9,100
Armenia,2,0,0,0
Australia,1,0,30.3,71.3
Austria,0,0.391,4.6,81.48
Azerbaijan,0,0,0,88.89
Bahamas,2,0,0,0
Bahrain,1,0,48.1,78.7
Bangladesh,1,0.001,65.8,87.04
Barbados,0,0,0,73.15
Belarus,2,0.106,97.4,8.33
Belgium,0,0.508,3.5,81.48
Belize,0,0,0,75
Benin,0,0,0,70.83
Bhutan,0,0,0,83.33
Bolivia,0,0.005,5.7,84.26
Bosnia and Herzegovina,1,0,0,89.81
Botswana,0,0,0,61.11
Brazil,0,0,0,74.54
Brunei,2,0,0,52.78
Bulgaria,0,0,0,71.3
Burkina Faso,0,0,0,84.26
Burundi,2,0,0,13.89
Cambodia,0,0,0,57.41
Cameroon,0,0,0,57.41
Canada,1,0.418,17.3,74.54
Cape Verde,0,0,0,79.63
Central African Republic,0,0,0,68.52
Chad,2,0,0,27.78
Chile,0,0.152,14,73.15
China,0,0,0,73.61
Colombia,0,0.047,0,87.96
Comoros,2,0,0,0
Congo,1,0,0,97.22
Costa Rica,0,0.073,0,75
Cote d'Ivoire,0,0,0,80.56
Croatia,1,0.162,7.8,96.3
Cuba,0,0.051,15.8,66.67
Cyprus,1,0.889,0,92.59
Czechia,1,0.57,18.9,82.41
Democratic Republic of Congo,0,0,0,77.78
Denmark,0,0.614,11.5,72.22
Djibouti,1,0,0,94.44
Dominica,0,0,0,79.63
Dominican Republic,1,0.029,2.9,92.59
Ecuador,1,0.043,0,93.52
Egypt,0,0,0,84.26
El Salvador,0,0,0,88.89
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,93.52
Estonia,1,1.067,24.1,77.78
Eswatini,0,0,0,86.11
Ethiopia,2,0.001,28.8,68.52
Fiji,0,0.019,0,88.89
Finland,0,0.291,16.7,67.59
France,0,0,0,87.96
Gabon,0,0,0,66.67
Gambia,0,0,0,78.7
Georgia,1,0,0,100
Germany,0,0,0,76.85
Ghana,1,0,51.3,86.11
Greece,1,0.059,11.5,84.26
Grenada,2,0,0,0
Guatemala,1,0.002,21.5,93.52
Guinea,0,0,0,78.7
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,57.41
Haiti,0,0,0,82.41
Honduras,1,0,0,100
Hungary,1,0.11,28.1,76.85
Iceland,2,4.144,17.2,53.7
India,1,0,14.5,100
Indonesia,2,0,3.8,50.93
International,2,0,0,0
Iran,0,0,0,57.41
Iraq,1,0,0,96.3
Ireland,1,0.407,8.2,85.19
Israel,1,1.041,12.6,85.19
Italy,1,0.57,6,91.67
