Nation,Similarity Score
Afghanistan,41
Albania,119
Algeria,65
Andorra,56
Angola,44
Antigua and Barbuda,45
Armenia,56
Australia,7
Austria,48
Azerbaijan,78
Bahamas,46
Belarus,58
Belgium,29
Belize,73
Benin,24
Bosnia and Herzegovina,90
Brazil,33
Bulgaria,41
Burkina Faso,49
Burundi,11
Cambodia,46
Cameroon,54
Canada,58
Cape Verde,60
Central African Republic,65
Chad,64
Chile,96
Comoros,45
Congo,93
Costa Rica,60
Cote d'Ivoire,50
Croatia,51
Cuba,22
Cyprus,106
Czechia,18
Democratic Republic of Congo,51
Denmark,62
Djibouti,79
Dominica,52
Dominican Republic,135
Ecuador,84
Egypt,68
Equatorial Guinea,45
Eritrea,85
Estonia,57
Eswatini,84
Ethiopia,40
Finland,16
France,23
Gambia,37
Georgia,63
Germany,34
Ghana,38
Greece,83
Grenada,45
Guatemala,99
Guinea,18
Guinea-Bissau,45
Guyana,60
Haiti,71
Honduras,137
Hungary,60
India,73
International,45
Iran,79
Iraq,108
Ireland,35
Israel,51
Italy,40
Jamaica,60
Japan,11
Jordan,93
Kazakhstan,77
Kenya,49
Kyrgyzstan,87
Laos,65
Latvia,43
Lebanon,59
Lesotho,79
Liberia,42
Libya,79
Liechtenstein,50
Lithuania,67
Luxembourg,63
Madagascar,71
Malawi,31
Maldives,52
Mali,51
Malta,54
Marshall Islands,45
Mauritania,34
Mauritius,51
Mexico,100
Moldova,70
Monaco,18
Montenegro,50
Morocco,108
Mozambique,31
Myanmar,45
Namibia,81
Netherlands,65
Nicaragua,34
Niger,45
North Macedonia,57
Norway,19
Pakistan,65
Palestine,127
Papua New Guinea,11
Peru,94
Philippines,80
Portugal,47
Qatar,53
Romania,61
Russia,57
Saint Kitts and Nevis,45
Saint Lucia,45
Saint Vincent and the Grenadines,45
Samoa,45
San Marino,42
Sao Tome and Principe,45
Saudi Arabia,67
Senegal,53
Serbia,72
Seychelles,19
Sierra Leone,57
Slovakia,49
Slovenia,65
Solomon Islands,18
Somalia,50
South Africa,83
South Korea,21
South Sudan,46
Spain,46
Sri Lanka,36
Sudan,35
Suriname,101
Sweden,71
Switzerland,46
Syria,52
Tanzania,27
Thailand,44
Timor,10
Togo,60
Trinidad and Tobago,55
Tunisia,83
Turkey,40
Uganda,54
Ukraine,121
United Arab Emirates,44
United States,36
Uruguay,52
Vanuatu,48
Vatican,44
Venezuela,92
Vietnam,24
Yemen,51
Zambia,36
Zimbabwe,40
Paraguay,73
Panama,26
Argentina,75
Nigeria,23
Bhutan,20
Brunei,4
El Salvador,80
Indonesia,11
Malaysia,22
Nepal,67
Poland,32
Rwanda,31
Singapore,33
Taiwan,1
Mongolia,16
Bolivia,76
China,27
Kuwait,40
Bangladesh,47
Fiji,35
Oman,34
New Zealand,15
Colombia,44
Uzbekistan,55
Botswana,20
Barbados,18
Bahrain,6
Gabon,19
United Kingdom,25
Tajikistan,4
Iceland,5
Hong Kong,7
