Nation,Similarity Score
Afghanistan,69
Albania,25
Algeria,12
Andorra,15
Angola,48
Antigua and Barbuda,182
Armenia,62
Australia,6
Austria,15
Azerbaijan,8
Bahamas,131
Belarus,93
Belgium,18
Belize,29
Benin,25
Bosnia and Herzegovina,24
Brazil,43
Bulgaria,26
Burkina Faso,44
Cambodia,19
Cameroon,13
Canada,10
Cape Verde,21
Central African Republic,45
Chad,15
Chile,12
Comoros,190
Congo,23
Costa Rica,25
Cote d'Ivoire,39
Croatia,13
Cuba,23
Cyprus,15
Czechia,9
Democratic Republic of Congo,44
Denmark,10
Djibouti,11
Dominica,27
Dominican Republic,22
Ecuador,38
Egypt,13
Equatorial Guinea,185
Eritrea,19
Estonia,52
Eswatini,23
Ethiopia,10
Finland,28
France,11
Gambia,47
Georgia,7
Germany,16
Ghana,15
Greece,10
Grenada,190
Guatemala,17
Guinea,31
Guinea-Bissau,188
Guyana,15
Haiti,49
Honduras,18
Hungary,16
India,13
International,191
Iran,10
Iraq,11
Ireland,40
Israel,10
Italy,8
Jamaica,22
Japan,49
Jordan,20
Kazakhstan,36
Kenya,12
Kosovo,11
Kyrgyzstan,8
Laos,58
Latvia,17
Lebanon,14
Lesotho,23
Liberia,46
Libya,35
Liechtenstein,150
Lithuania,41
Luxembourg,12
Madagascar,18
Malawi,45
Maldives,87
Mali,17
Malta,104
Marshall Islands,191
Mauritania,120
Mauritius,128
Mexico,11
Moldova,32
Monaco,68
Montenegro,94
Morocco,13
Mozambique,36
Myanmar,14
Namibia,17
Netherlands,11
Nicaragua,195
Niger,136
North Macedonia,90
Norway,26
Pakistan,13
Palestine,21
Papua New Guinea,22
Peru,13
Philippines,2
Portugal,18
Qatar,13
Romania,32
Russia,33
Saint Kitts and Nevis,186
Saint Lucia,182
Saint Vincent and the Grenadines,190
Samoa,191
San Marino,42
Sao Tome and Principe,178
Saudi Arabia,21
Senegal,23
Serbia,19
Seychelles,61
Sierra Leone,38
Slovakia,17
Slovenia,12
Solomon Islands,66
Somalia,49
South Africa,16
South Korea,8
South Sudan,25
Spain,21
Sri Lanka,44
Sudan,56
Suriname,11
Sweden,11
Switzerland,11
Syria,15
Tanzania,122
Thailand,9
Timor,95
Togo,11
Trinidad and Tobago,21
Tunisia,55
Turkey,11
Uganda,12
Ukraine,17
United Arab Emirates,10
United States,38
Uruguay,35
Vanuatu,61
Vatican,180
Venezuela,17
Vietnam,6
Yemen,50
Zambia,16
Zimbabwe,35
Colombia,27
Gabon,14
Kuwait,18
Panama,29
Paraguay,34
Poland,34
Tajikistan,54
United Kingdom,21
Argentina,17
Bahrain,7
Barbados,18
Nigeria,24
Uzbekistan,15
Bangladesh,10
Bhutan,5
Botswana,10
Rwanda,5
Brunei,11
El Salvador,2
Fiji,4
Iceland,5
Malaysia,2
Nepal,3
New Zealand,82
Oman,5
Indonesia,1
Singapore,1
Taiwan,106
Mongolia,2
