Nation,Similarity Score
Afghanistan,55
Albania,63
Algeria,103
Andorra,7
Angola,99
Antigua and Barbuda,1
Armenia,1
Australia,80
Austria,8
Azerbaijan,56
Bahamas,1
Belarus,1
Belgium,28
Belize,44
Benin,3
Bosnia and Herzegovina,42
Brazil,8
Bulgaria,7
Burkina Faso,2
Burundi,2
Cambodia,4
Cameroon,4
Canada,32
Cape Verde,26
Central African Republic,7
Chad,80
Chile,10
Comoros,1
Congo,69
Costa Rica,21
Cote d'Ivoire,5
Croatia,48
Cuba,96
Cyprus,53
Czechia,41
Democratic Republic of Congo,44
Denmark,17
Djibouti,29
Dominica,12
Dominican Republic,67
Ecuador,68
Egypt,43
Equatorial Guinea,1
Eritrea,146
Estonia,3
Eswatini,78
Ethiopia,85
Finland,17
France,26
Gambia,65
Georgia,110
Germany,33
Ghana,4
Greece,32
Grenada,1
Guatemala,131
Guinea,41
Guinea-Bissau,1
Guyana,95
Haiti,51
Honduras,117
Hungary,7
India,158
International,1
Iran,45
Iraq,51
Ireland,41
Israel,49
Italy,38
Jamaica,108
Japan,29
Jordan,60
Kazakhstan,95
Kenya,116
Kosovo,80
Kyrgyzstan,105
Laos,34
Latvia,2
Lebanon,43
Lesotho,42
Liberia,64
Libya,119
Liechtenstein,1
Lithuania,11
Luxembourg,8
Madagascar,48
Malawi,10
Maldives,1
Mali,2
Malta,1
Marshall Islands,1
Mauritania,15
Mauritius,3
Mexico,71
Moldova,16
Monaco,20
Montenegro,1
Morocco,121
Mozambique,60
Myanmar,107
Namibia,22
Netherlands,11
Nicaragua,2
Niger,1
North Macedonia,1
Norway,6
Pakistan,82
Palestine,104
Papua New Guinea,14
Peru,41
Portugal,47
Qatar,19
Romania,17
Russia,36
Saint Kitts and Nevis,1
Saint Lucia,1
Saint Vincent and the Grenadines,1
Samoa,1
San Marino,12
Sao Tome and Principe,1
Saudi Arabia,68
Senegal,6
Serbia,37
Seychelles,47
Sierra Leone,7
Slovakia,10
Slovenia,16
Solomon Islands,4
Somalia,2
South Africa,38
South Korea,25
South Sudan,50
Spain,25
Sri Lanka,63
Sudan,45
Suriname,63
Sweden,19
Switzerland,18
Syria,35
Tanzania,1
Thailand,11
Timor,4
Togo,18
Trinidad and Tobago,99
Tunisia,39
Turkey,69
Uganda,148
Ukraine,64
United Arab Emirates,10
United States,8
Uruguay,4
Vanuatu,10
Vatican,1
Venezuela,146
Vietnam,52
Yemen,1
Zambia,10
Zimbabwe,103
Argentina,70
Bahrain,35
Bangladesh,140
Barbados,34
Bhutan,109
Bolivia,72
Botswana,35
Brunei,40
China,87
Colombia,20
El Salvador,142
Fiji,74
Gabon,76
Iceland,36
Indonesia,80
Kuwait,24
Malaysia,81
Mongolia,35
Nepal,163
New Zealand,65
Nigeria,52
Oman,69
Panama,15
Paraguay,121
Poland,11
Rwanda,117
Singapore,55
Taiwan,42
Tajikistan,7
United Kingdom,37
Uzbekistan,78
Hong Kong,4
