Nation,Similarity Score
Afghanistan,61
Albania,45
Algeria,122
Andorra,68
Angola,96
Antigua and Barbuda,52
Armenia,52
Australia,93
Austria,49
Azerbaijan,41
Bahamas,53
Belarus,57
Belgium,10
Belize,94
Benin,104
Bosnia and Herzegovina,37
Brazil,11
Bulgaria,36
Burkina Faso,90
Burundi,18
Cambodia,93
Cameroon,171
Canada,95
Cape Verde,19
Central African Republic,156
Chad,141
Chile,47
Comoros,53
Congo,192
Costa Rica,66
Cote d'Ivoire,129
Croatia,35
Cuba,50
Cyprus,87
Czechia,7
Democratic Republic of Congo,109
Denmark,49
Djibouti,140
Dominica,130
Dominican Republic,50
Ecuador,24
Egypt,129
Equatorial Guinea,53
Eritrea,92
Estonia,60
Eswatini,56
Ethiopia,73
Finland,23
France,33
Gambia,103
Georgia,75
Germany,47
Ghana,116
Greece,66
Grenada,53
Guatemala,50
Guinea,157
Guinea-Bissau,53
Guyana,35
Haiti,110
Honduras,64
Hungary,80
India,45
International,53
Iran,36
Iraq,52
Ireland,41
Israel,21
Italy,23
Jamaica,72
Japan,50
Jordan,94
Kazakhstan,31
Kenya,69
Kosovo,71
Kyrgyzstan,40
Laos,110
Latvia,51
Lebanon,74
Lesotho,156
Liberia,107
Libya,56
Liechtenstein,51
Lithuania,57
Luxembourg,53
Malawi,124
Maldives,51
Mali,141
Malta,45
Marshall Islands,53
Mauritania,34
Mauritius,69
Mexico,43
Moldova,3
Monaco,24
Montenegro,53
Morocco,106
Mozambique,93
Myanmar,67
Namibia,131
Netherlands,52
Nicaragua,38
Niger,69
North Macedonia,53
Norway,33
Pakistan,93
Palestine,65
Papua New Guinea,104
Peru,58
Philippines,48
Portugal,24
Qatar,7
Romania,17
Russia,12
Saint Kitts and Nevis,53
Saint Lucia,52
Saint Vincent and the Grenadines,52
Samoa,53
San Marino,62
Sao Tome and Principe,53
Saudi Arabia,61
Senegal,147
Serbia,56
Seychelles,65
Sierra Leone,130
Slovakia,66
Slovenia,57
Solomon Islands,64
Somalia,122
South Africa,50
South Korea,68
South Sudan,122
Spain,38
Sri Lanka,53
Sudan,119
Suriname,70
Sweden,75
Switzerland,48
Syria,175
Tanzania,35
Thailand,119
Timor,66
Togo,148
Trinidad and Tobago,31
Tunisia,72
Turkey,41
Uganda,66
Ukraine,62
United Arab Emirates,15
United States,11
Uruguay,105
Vanuatu,160
Vatican,52
Venezuela,65
Vietnam,118
Yemen,102
Zambia,111
Zimbabwe,75
Paraguay,53
Nigeria,114
Tajikistan,68
Bangladesh,48
Bolivia,4
China,67
Fiji,91
Kuwait,5
Malaysia,86
Oman,26
Nepal,44
Argentina,23
El Salvador,36
Rwanda,97
Colombia,6
New Zealand,45
Uzbekistan,136
Botswana,40
Barbados,66
Panama,1
Bahrain,1
Indonesia,104
Mongolia,149
Gabon,56
Brunei,49
Hong Kong,50
Iceland,5
Taiwan,16
Poland,2
United Kingdom,60
Bhutan,38
Singapore,52
