Nation,Similarity Score
Afghanistan,55
Algeria,66
Andorra,63
Angola,56
Antigua and Barbuda,22
Armenia,22
Australia,22
Austria,44
Azerbaijan,53
Bahamas,22
Belarus,22
Belgium,115
Belize,93
Benin,32
Bosnia and Herzegovina,79
Brazil,44
Bulgaria,33
Burkina Faso,62
Burundi,28
Cambodia,26
Cameroon,95
Canada,90
Cape Verde,44
Central African Republic,104
Chad,97
Chile,24
Comoros,22
Congo,116
Costa Rica,86
Cote d'Ivoire,52
Croatia,23
Cuba,28
Cyprus,83
Czechia,29
Democratic Republic of Congo,53
Denmark,56
Djibouti,56
Dominica,49
Dominican Republic,49
Ecuador,85
Egypt,121
Equatorial Guinea,22
Eritrea,30
Estonia,22
Eswatini,73
Ethiopia,39
Finland,7
France,80
Gambia,75
Georgia,99
Germany,84
Ghana,56
Greece,110
Grenada,22
Guatemala,42
Guinea,55
Guinea-Bissau,22
Guyana,50
Haiti,89
Honduras,33
Hungary,57
India,32
International,22
Iran,101
Iraq,64
Ireland,117
Israel,74
Italy,71
Jamaica,79
Japan,10
Jordan,62
Kazakhstan,77
Kenya,71
Kosovo,103
Kyrgyzstan,41
Laos,22
Latvia,34
Lebanon,126
Lesotho,68
Liberia,106
Libya,47
Liechtenstein,22
Lithuania,75
Luxembourg,57
Madagascar,83
Malawi,120
Maldives,22
Mali,30
Malta,22
Marshall Islands,22
Mauritania,42
Mauritius,41
Mexico,91
Moldova,97
Monaco,45
Montenegro,22
Morocco,94
Mozambique,56
Myanmar,37
Namibia,43
Netherlands,53
Nicaragua,35
Niger,22
North Macedonia,22
Norway,28
Pakistan,105
Palestine,52
Papua New Guinea,27
Peru,49
Philippines,23
Portugal,119
Qatar,59
Romania,70
Russia,90
Saint Kitts and Nevis,22
Saint Lucia,22
Saint Vincent and the Grenadines,22
Samoa,22
San Marino,50
Sao Tome and Principe,22
Saudi Arabia,137
Senegal,29
Serbia,118
Seychelles,9
Sierra Leone,32
Slovakia,45
Slovenia,65
Solomon Islands,36
Somalia,32
South Africa,54
South Korea,62
South Sudan,47
Spain,89
Sri Lanka,32
Sudan,67
Suriname,54
Sweden,126
Switzerland,32
Syria,111
Tanzania,19
Thailand,52
Timor,16
Togo,70
Trinidad and Tobago,93
Tunisia,92
Turkey,57
Uganda,31
Ukraine,127
United Arab Emirates,96
United States,75
Uruguay,22
Vanuatu,61
Vatican,22
Venezuela,67
Vietnam,69
Yemen,27
Zambia,42
Zimbabwe,100
Gabon,59
Kuwait,59
Nigeria,89
Paraguay,52
Poland,43
Tajikistan,26
United Kingdom,91
Argentina,28
Barbados,45
Colombia,62
Panama,47
Uzbekistan,65
Bahrain,42
Bangladesh,45
Bhutan,82
Botswana,64
Brunei,2
El Salvador,46
Fiji,98
Iceland,16
Indonesia,94
Malaysia,69
Nepal,22
New Zealand,3
Oman,39
Rwanda,31
Singapore,78
Taiwan,1
Mongolia,89
Bolivia,51
China,46
Hong Kong,24
