Nation,Similarity Score
Argentina,54
Bahrain,64
Bangladesh,65
Barbados,130
Bhutan,52
Bolivia,22
Botswana,62
Brunei,57
China,37
Colombia,56
El Salvador,45
Fiji,93
Gabon,77
Iceland,71
Indonesia,27
Kuwait,54
Malaysia,30
Mongolia,61
Nepal,43
New Zealand,34
Nigeria,89
Oman,85
Panama,62
Paraguay,49
Poland,41
Rwanda,93
Singapore,53
Taiwan,11
Tajikistan,92
United Kingdom,74
Czechia,40
France,101
Germany,57
Moldova,71
Monaco,31
Philippines,35
Australia,50
India,64
Ecuador,63
Portugal,86
Papua New Guinea,106
Cuba,69
Kyrgyzstan,78
Georgia,33
Guinea,117
Seychelles,69
Uganda,74
Vietnam,24
Saudi Arabia,117
Belgium,61
Bosnia and Herzegovina,119
Croatia,48
Guatemala,54
Norway,57
Spain,45
Brazil,52
Burundi,15
Finland,62
Jamaica,77
Japan,54
Kazakhstan,58
Liberia,64
Pakistan,100
Qatar,45
Romania,92
Russia,107
Sri Lanka,36
Sudan,86
Timor,32
Trinidad and Tobago,67
Zimbabwe,67
Israel,56
South Korea,42
Costa Rica,67
United States,67
Ireland,65
Italy,51
Angola,56
Cape Verde,50
Guyana,51
Mauritania,30
Solomon Islands,46
Turkey,57
Gambia,60
Libya,35
Bulgaria,38
Malawi,14
Mozambique,22
Albania,65
Eswatini,53
Belize,74
Iraq,11
Iran,8
Zambia,72
Afghanistan,43
Benin,77
Lebanon,35
Austria,32
Palestine,38
San Marino,39
South Sudan,44
United Arab Emirates,64
Greece,16
Nicaragua,2
Switzerland,51
Kenya,62
Serbia,24
Denmark,69
Latvia,38
Azerbaijan,32
Lithuania,13
Venezuela,29
Dominican Republic,44
Honduras,12
Hungary,66
Slovakia,17
Slovenia,62
Tunisia,48
Ukraine,62
Cyprus,56
Jordan,15
Lesotho,66
Luxembourg,51
Peru,35
South Africa,106
Thailand,56
Cambodia,52
Chad,71
Algeria,53
Netherlands,34
Syria,102
Haiti,82
Myanmar,24
Niger,4
Ghana,94
Laos,37
Cameroon,39
Canada,46
Chile,11
Cote d'Ivoire,40
Morocco,55
Democratic Republic of Congo,56
Estonia,16
Mauritius,3
Namibia,40
Senegal,68
Suriname,6
Uruguay,59
Burkina Faso,28
Egypt,29
Vanuatu,58
Kosovo,53
Madagascar,96
Djibouti,76
Eritrea,18
Sierra Leone,25
Congo,54
Mexico,57
Ethiopia,9
Central African Republic,39
Togo,30
Dominica,26
Sweden,11
Yemen,28
Hong Kong,3
Andorra,27
Mali,84
Somalia,43
