Nation,Similarity Score
Afghanistan,68
Albania,32
Algeria,50
Andorra,73
Angola,33
Antigua and Barbuda,55
Armenia,55
Australia,45
Austria,119
Azerbaijan,32
Bahamas,55
Belarus,101
Belgium,51
Belize,44
Benin,86
Bosnia and Herzegovina,56
Brazil,19
Bulgaria,79
Burkina Faso,112
Burundi,32
Cambodia,125
Cameroon,84
Canada,68
Cape Verde,30
Central African Republic,77
Chad,68
Chile,56
Comoros,55
Congo,64
Costa Rica,44
Cote d'Ivoire,137
Croatia,156
Cuba,16
Cyprus,70
Czechia,54
Democratic Republic of Congo,60
Denmark,73
Djibouti,72
Dominica,196
Dominican Republic,42
Ecuador,4
Egypt,58
Equatorial Guinea,55
Eritrea,49
Estonia,138
Eswatini,26
Ethiopia,52
Finland,108
France,37
Gambia,62
Georgia,24
Germany,28
Ghana,72
Greece,75
Grenada,55
Guatemala,7
Guinea,48
Guinea-Bissau,55
Guyana,18
Haiti,73
Honduras,40
Hungary,90
India,4
International,55
Iran,44
Iraq,29
Ireland,39
Israel,32
Italy,30
Jamaica,23
Japan,90
Jordan,73
Kazakhstan,11
Kenya,29
Kosovo,61
Kyrgyzstan,9
Laos,140
Latvia,86
Lebanon,41
Lesotho,67
Liberia,9
Libya,21
Liechtenstein,55
Lithuania,121
Luxembourg,68
Madagascar,109
Malawi,37
Maldives,55
Mali,115
Malta,54
Marshall Islands,55
Mauritania,89
Mauritius,109
Mexico,62
Moldova,7
Monaco,26
Montenegro,55
Morocco,40
Mozambique,32
Myanmar,41
Namibia,106
Netherlands,111
Nicaragua,62
Niger,94
North Macedonia,55
Norway,80
Pakistan,29
Palestine,37
Papua New Guinea,57
Peru,43
Philippines,2
Portugal,34
Qatar,10
Romania,40
Russia,23
Saint Kitts and Nevis,55
Saint Lucia,55
Saint Vincent and the Grenadines,55
Samoa,55
San Marino,156
Sao Tome and Principe,55
Saudi Arabia,16
Senegal,167
Serbia,34
Seychelles,103
Slovakia,119
Slovenia,59
Solomon Islands,91
Somalia,140
South Africa,55
South Korea,53
South Sudan,76
Spain,28
Sri Lanka,90
Sudan,34
Suriname,66
Sweden,72
Switzerland,86
Syria,51
Tanzania,78
Thailand,76
Timor,131
Togo,101
Trinidad and Tobago,24
Tunisia,86
Turkey,35
Uganda,12
Ukraine,63
United Arab Emirates,70
United States,34
Uruguay,115
Vanuatu,122
Vatican,55
Venezuela,44
Vietnam,53
Yemen,135
Zambia,60
Zimbabwe,15
Gabon,17
Kuwait,4
Nigeria,10
Paraguay,2
Poland,96
Tajikistan,70
United Kingdom,42
Bhutan,9
Singapore,37
Taiwan,59
Brunei,97
Iceland,41
Indonesia,37
Botswana,13
Hong Kong,1
Mongolia,49
Colombia,6
El Salvador,5
Fiji,9
Panama,3
Rwanda,19
Uzbekistan,25
Bangladesh,6
Barbados,62
Bolivia,3
Oman,21
Bahrain,23
Malaysia,45
New Zealand,46
Argentina,3
Nepal,1
