country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,84.26
Albania,4,0,0,71.3
Algeria,4,0,0,76.85
Andorra,0,0,0,42.59
Angola,4,0,0,77.78
Antigua and Barbuda,3,0,0,0
Argentina,4,0.112,5.9,90.74
Armenia,3,0,0,0
Australia,5,1.319,2181.6,62.04
Austria,2,0.945,249.1,47.22
Azerbaijan,4,0,0,85.19
Bahamas,3,0,0,0
Bahrain,4,4.445,14.6,75
Bangladesh,0,0.077,4.8,62.96
Barbados,4,0,0,78.7
Belarus,3,0,14.2,16.67
Belgium,6,1.108,80.5,75
Belize,4,0,0,75.93
Benin,0,0,0,41.67
Bhutan,4,0,0,83.33
Bolivia,4,0.125,2,84.26
Bosnia and Herzegovina,0,0,0,54.63
Botswana,0,0,0,57.41
Brazil,4,0,0,77.31
Brunei,0,0,0,49.07
Bulgaria,6,0.226,75.6,44.44
Burkina Faso,0,0,0,45.37
Burundi,3,0,0,13.89
Cambodia,0,0,0,40.74
Cameroon,0,0,0,60.19
Canada,4,0.932,38.9,70.83
Cape Verde,4,0.273,0,79.17
Central African Republic,4,0,0,75.93
Chad,4,0,0,74.07
Chile,4,0.949,2.9,78.24
China,4,0,0,78.24
Colombia,4,0.239,0,87.04
Comoros,3,0,0,0
Congo,4,0,0,73.15
Costa Rica,4,0.074,0,72.22
Cote d'Ivoire,4,0.027,5.2,64.81
Croatia,1,0.045,1451,50.93
Cuba,6,0.178,98.2,100
Cyprus,1,2.279,825.9,76.85
Czechia,6,0.468,97,41.67
Democratic Republic of Congo,4,0.005,0,80.56
Denmark,2,2.049,254.8,57.41
Djibouti,0,0,0,59.26
Dominica,4,0,0,72.22
Dominican Republic,4,0.192,5.9,87.04
Ecuador,4,0.08,0,83.33
Egypt,4,0,0,84.26
El Salvador,4,0.374,28.9,96.3
Equatorial Guinea,3,0,0,0
Eritrea,4,0,0,93.52
Estonia,6,1.008,213.6,41.67
Eswatini,4,0,0,84.26
Ethiopia,4,0.045,36,80.56
Fiji,4,0.074,0,78.7
Finland,6,0.505,96.8,44.44
France,6,0.637,66.7,72.22
Gabon,4,0,0,80.56
Gambia,4,0,0,74.07
Georgia,4,0,0,69.44
Germany,0,0,0,59.72
Ghana,0,0.076,11,56.48
Greece,2,0,510.1,54.63
Grenada,3,0,0,0
Guatemala,4,0.051,2.6,96.3
Guinea,4,0,0,78.7
Guinea-Bissau,3,0,0,0
Guyana,4,0,0,87.04
Haiti,4,0,0,80.56
Honduras,4,0,0,100
Hungary,6,0.447,158.6,61.11
Iceland,5,1.612,1734.3,39.81
India,4,0.101,14.4,75.46
Indonesia,4,0.019,11.8,71.76
International,3,0,0,0
Iran,0,0.266,7,44.44
Iraq,4,0.297,18.3,92.59
Ireland,6,0.628,69.6,83.33
Israel,6,1.721,82.1,75
Italy,6,0.826,160.6,44.44
Jamaica,6,0,98,76.85
Japan,6,0.036,78.9,28.7
Jordan,4,0,0,77.78
Kazakhstan,6,1.322,63,81.02
Kenya,4,0.049,24.3,88.89
Kosovo,4,0,0,73.15
Kuwait,4,0.637,4.1,84.26
Kyrgyzstan,4,0,0,76.39
Laos,0,0,0,39.81
Latvia,2,0.788,426,61.11
Lebanon,4,0,0,74.07
Lesotho,0,0,0,62.04
Liberia,4,0,0,87.04
Libya,4,0.094,35,96.3
Liechtenstein,3,0,0,0
Lithuania,1,1.822,1048.3,56.48
