country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,6,0,0,78.7
Albania,6,0,0,71.3
Algeria,6,0,0,76.85
Andorra,1,0,0,42.59
Angola,6,0,0,75.93
Antigua and Barbuda,4,0,0,0
Argentina,6,0.144,4.9,88.89
Armenia,4,0,0,0
Australia,5,1.455,3148.7,50.46
Austria,0,0,194.8,47.22
Azerbaijan,6,0,0,77.78
Bahamas,4,0,0,0
Bahrain,6,4.587,14.9,75
Bangladesh,6,0.101,4.9,62.96
Barbados,6,0,0,75
Belarus,4,0,18.9,16.67
Belgium,2,1.08,103.9,51.85
Belize,6,0,0,73.15
Benin,1,0,0,41.67
Bhutan,6,0,0,83.33
Bolivia,6,0.133,2.1,84.26
Bosnia and Herzegovina,1,0,0,51.85
Botswana,6,0,0,77.78
Brazil,6,0,0,77.31
Brunei,1,0,0,49.07
Bulgaria,1,0.38,21.7,38.89
Burkina Faso,1,0,0,45.37
Burundi,4,0,0,13.89
Cambodia,1,0,0,40.74
Cameroon,1,0,0,60.19
Canada,2,1.108,68.8,70.83
Cape Verde,6,0.322,8,79.17
Central African Republic,6,0,0,64.81
Chad,6,0,0,74.07
Chile,6,1.058,3.2,78.24
China,6,0,0,78.24
Colombia,6,0.245,0,87.04
Comoros,4,0,0,0
Congo,6,0,0,73.15
Costa Rica,6,0.1,0,72.22
Cote d'Ivoire,6,0,4.1,62.96
Croatia,0,0.06,364.3,54.63
Cuba,0,0.188,235,100
Cyprus,3,1.842,521.9,62.96
Czechia,2,0.154,57.9,41.67
Democratic Republic of Congo,6,0.004,0,80.56
Denmark,3,1.728,440.2,57.41
Djibouti,1,0,0,59.26
Dominica,6,0,0,72.22
Dominican Republic,6,0.17,4.3,87.04
Ecuador,6,0.079,0,83.33
Egypt,6,0,0,71.3
El Salvador,6,0.373,25.3,96.3
Equatorial Guinea,4,0,0,0
Eritrea,6,0,0,93.52
Estonia,2,0.556,183,41.67
Eswatini,6,0,0,84.26
Ethiopia,6,0.049,32.2,80.56
Fiji,6,0.114,0,78.7
Finland,2,0.28,127.9,44.44
France,2,0.292,76.9,72.22
Gabon,6,0,0,80.56
Gambia,6,0,0,74.07
Georgia,6,0,0,69.44
Germany,1,0,0,59.72
Ghana,1,0.111,11.4,56.48
Greece,0,0.344,270.7,54.63
Grenada,4,0,0,0
Guatemala,6,0.023,2,96.3
Guinea,6,0,0,78.7
Guinea-Bissau,4,0,0,0
Guyana,6,0,0,83.33
Haiti,6,0,0,80.56
Honduras,6,0,0,96.3
Hungary,0,0.362,315.1,61.11
Iceland,0,0.176,195.8,39.81
India,6,0.104,13.2,76.85
Indonesia,6,0.041,7,68.06
International,4,0,0,0
Iran,1,0.267,10.3,44.44
Iraq,6,0.257,8.3,92.59
Ireland,2,0.549,176.6,72.22
Israel,2,0.807,79,75
Italy,0,0.823,203.9,50
Jamaica,2,0.1,100.6,73.15
Japan,2,0.021,96.5,28.7
Jordan,1,0,0,48.15
Kazakhstan,2,1.618,96.3,81.02
Kenya,6,0.065,20.6,88.89
Kosovo,1,0,0,59.26
Kuwait,6,0.506,4.8,85.19
Kyrgyzstan,6,0,0,76.39
Laos,1,0,0,39.81
Latvia,3,0.738,865.7,50
Lebanon,6,0,0,74.07
Lesotho,1,0,0,62.04
Liberia,6,0,0,79.63
Libya,6,0.121,31.7,96.3
Liechtenstein,4,0,0,0
Lithuania,3,1.154,487.1,56.48
Luxembourg,3,5.385,828,41.67
Madagascar,6,0,9.4,70.37
Malawi,6,0.018,16,60.19
Malaysia,0,0.166,328.2,57.41
Maldives,4,1.413,48.2,0
Mali,1,0,0,52.78
Malta,0,2.967,362.9,0
Marshall Islands,4,0,0,0
Mauritania,6,0,6.5,77.78
Mauritius,1,0,0,38.89
Mexico,6,0.044,2.4,70.83
Moldova,6,0,0,80.56
Monaco,4,0,0,0
Mongolia,6,0,0,71.3
Montenegro,4,0,0,0
Morocco,0,0.454,215.2,76.85
Mozambique,6,0.037,32.4,62.04
Myanmar,3,0.037,591,80.56
Namibia,0,0.066,363.6,62.96
Nepal,6,0.186,16.6,92.59
Netherlands,1,0,0,62.96
New Zealand,1,0.515,0,25.93
Nicaragua,4,0,0,18.52
Niger,1,0,0,25.93
Nigeria,6,0,4.5,84.26
North Macedonia,4,0.582,6.9,0
