country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,21.3
Albania,4,0,0,54.63
Algeria,2,0,0,75.93
Andorra,1,0,0,45.37
Angola,2,0,0,81.02
Antigua and Barbuda,3,0,0,0
Argentina,2,0.6,2.1,87.96
Armenia,3,0,0,0
Australia,6,0,1063.4,75.46
Austria,1,1.531,25.9,36.11
Azerbaijan,2,0,0,82.41
Bahamas,3,0,0,0
Bahrain,4,0,18.9,60.19
Bangladesh,2,0.09,7.6,80.09
Barbados,1,0,0,38.89
Belarus,3,0,51.3,16.67
Belgium,4,3.282,45.4,52.78
Belize,2,0,0,72.22
Benin,1,0,0,41.67
Bhutan,2,0,0,89.35
Bolivia,2,0.226,3.4,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,4,0,0,52.78
Brazil,2,0,0,69.91
Brunei,1,0,0,37.96
Bulgaria,4,0,39.2,38.89
Burkina Faso,1,0,0,36.11
Burundi,3,0,0,14.81
Cambodia,1,0,0,37.04
Cameroon,4,0,0,55.56
Canada,5,1.769,78.4,60.65
Cape Verde,4,1.196,6.8,68.98
Central African Republic,4,0,0,54.63
Chad,4,0,0,64.81
Chile,2,1.783,17.7,81.94
China,1,0,0,46.76
Colombia,2,0.564,0,71.3
Comoros,3,0,0,0
Congo,4,0,0,62.04
Costa Rica,4,0.619,0,61.11
Cote d'Ivoire,1,0.068,13.2,39.81
Croatia,1,1.352,16,28.7
Cuba,5,0.718,156.8,86.11
Cyprus,0,3.548,991.4,55.56
Czechia,1,1.794,13.7,38.89
Democratic Republic of Congo,4,0.003,8.7,46.3
Denmark,5,8.731,183,47.69
Djibouti,4,0,0,50.93
Dominica,1,0,0,28.7
Dominican Republic,2,0,4.3,78.7
Ecuador,2,0.274,0,73.61
Egypt,4,0,0,62.96
El Salvador,2,0.385,25.5,80.56
Equatorial Guinea,3,0,0,0
Eritrea,2,0,0,88.89
Estonia,5,2.278,84,23.15
Eswatini,4,0,0,64.81
Ethiopia,2,0.106,18.7,77.78
Fiji,0,0.029,216.8,51.85
Finland,0,2.606,295.1,32.41
France,4,3.991,21.3,48.61
Gabon,4,0,0,66.67
Gambia,2,0,0,72.22
Georgia,4,0,0,67.59
Germany,4,0,0,49.54
Ghana,1,0.026,10,44.44
Greece,5,0,59.5,64.81
Grenada,3,0,0,0
Guatemala,2,0.144,4.2,87.04
Guinea,4,0,0,65.28
Guinea-Bissau,3,0,0,0
Guyana,2,0,0,75
Haiti,1,0,0,21.3
Honduras,2,0,0,82.41
Hong Kong,4,0,0,62.96
Hungary,1,1.205,18.5,40.74
Iceland,5,1.726,137.6,37.96
India,2,0.843,11.7,81.02
Indonesia,4,0.074,4.2,59.72
International,3,0,0,0
Iran,4,0,11.8,60.19
Iraq,2,0.576,5.5,73.15
Ireland,5,2.648,55.8,70.83
Israel,1,5.049,11.5,37.96
Italy,5,1.635,60.9,54.63
Jamaica,2,0.224,8.3,78.7
Japan,4,0.13,31.6,38.89
Jordan,4,0,0,61.11
Kazakhstan,2,0.984,39.5,80.56
Kenya,2,0,25,71.3
Kosovo,4,0,0,60.19
Kuwait,4,1.14,6.1,65.74
Kyrgyzstan,2,0,0,69.91
Laos,1,0,0,36.11
Latvia,0,1.296,328.5,41.67
Lebanon,4,0,0,61.11
Lesotho,4,0,0,65.74
Liberia,4,0,0,60.19
Libya,2,0.291,4.3,86.11
Liechtenstein,3,0,0,0
Lithuania,5,1.983,115.5,34.26
Luxembourg,0,15.975,214.9,47.22
Madagascar,4,0,6.7,58.33
Malawi,4,0,23.1,55.56
Malaysia,5,0.351,148.8,55.56
Maldives,3,2.379,15.2,0
Mali,1,0,0,47.22
Malta,3,3.73,46.7,0
Marshall Islands,3,0,0,0
Mauritania,1,0,14,17.59
Mauritius,1,0,0,22.22
Mexico,4,0.111,2.4,67.13
Moldova,4,0,0,50
Monaco,3,0,0,0
Mongolia,4,0,0,56.48
Montenegro,3,0,0,0
Morocco,4,0.636,11.8,68.52
Mozambique,4,0.05,12.9,62.04
Myanmar,2,0.061,16,78.7
Namibia,4,0.752,9.1,63.89
Nepal,2,0.367,9.9,74.07
Netherlands,4,0,0,50.93
New Zealand,6,1.849,1773.5,34.72
Nicaragua,3,0,0,11.11
Niger,3,0,0,14.81
Nigeria,4,0.015,16.4,60.19
North Macedonia,3,0.723,11.9,0
Norway,5,2.764,130.8,37.96
Oman,2,0,0,86.11
Pakistan,5,0.134,58.8,47.69
Palestine,2,1.172,8.7,83.33
Panama,2,1.16,7.1,81.48
Papua New Guinea,1,0,0,47.22
Paraguay,2,0.422,3.3,81.48
Peru,2,0.213,0,85.19
Philippines,4,0.409,12.8,68.98
Poland,4,0.494,40.5,36.11
Portugal,4,2.185,37,56.94
Qatar,4,1.549,18.4,64.81
Romania,4,1.359,18.1,45.37
Russia,5,2.442,58.3,38.89
Rwanda,5,0.234,109.9,78.7
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
