country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,84.26
Albania,4,0,0,89.81
Algeria,1,0,0,76.85
Andorra,6,0,0,52.78
Angola,1,0,0,78.7
Antigua and Barbuda,0,0,0,0
Argentina,4,0.055,14.5,100
Armenia,0,0,0,0
Australia,2,0.616,586.1,69.44
Austria,3,0.761,91.2,75
Azerbaijan,4,0,0,91.67
Bahamas,0,0,0,0
Bahrain,3,3.135,33.1,75
Bangladesh,4,0.02,7.6,93.52
Barbados,4,0,0,88.89
Belarus,0,0.876,11,16.67
Belgium,1,1.645,11.3,81.48
Belize,1,0,0,75
Benin,1,0,0,70.83
Bhutan,1,0,0,83.33
Bolivia,1,0.026,5,84.26
Bosnia and Herzegovina,4,0,0,90.74
Botswana,1,0,0,86.11
Brazil,1,0,0,74.54
Brunei,6,0,0,58.33
Bulgaria,1,0,20,73.15
Burkina Faso,1,0,0,84.26
Burundi,0,0,0,13.89
Cambodia,6,0,0,57.41
Cameroon,1,0,0,71.3
Canada,1,0.667,12.6,72.69
Cape Verde,1,0,0,79.63
Central African Republic,1,0,0,68.52
Chad,4,0,0,88.89
Chile,1,0.372,11,73.15
China,6,0,0,56.94
Colombia,4,0.061,0,87.04
Comoros,0,0,0,0
Congo,4,0,0,97.22
Costa Rica,1,0.02,0,75.93
Cote d'Ivoire,1,0.022,7.2,80.56
Croatia,3,0.331,47.5,96.3
Cuba,3,0.164,35.3,83.33
Cyprus,5,3.08,268,94.44
Czechia,3,0.666,66.8,60.19
Democratic Republic of Congo,1,0.002,9,80.56
Denmark,3,2.558,52.2,68.52
Djibouti,4,0,0,94.44
Dominica,1,0,0,79.63
Dominican Republic,4,0.093,4.3,96.3
Ecuador,4,0,0,93.52
Egypt,1,0,0,84.26
El Salvador,3,0.155,74.5,94.44
Equatorial Guinea,0,0,0,0
Eritrea,4,0,0,93.52
Estonia,3,0.926,60.3,77.78
Eswatini,1,0,0,84.26
Ethiopia,5,0.008,259,80.56
