country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,6,0,0,48.15
Albania,6,0,0,57.41
Algeria,1,0,0,79.63
Andorra,6,0,0,45.37
Angola,1,0,0,79.17
Antigua and Barbuda,3,0,0,0
Argentina,1,0.43,2.6,87.96
Armenia,3,0,0,0
Australia,2,2.68,239.7,79.17
Austria,5,1.468,38.1,35.19
Azerbaijan,1,0,0,85.19
Bahamas,3,0,0,0
Bahrain,1,0,26,69.44
Bangladesh,1,0.085,4.9,80.09
Barbados,6,0,0,48.15
Belarus,5,0,76.4,16.67
Belgium,6,2.058,33.3,58.33
Belize,1,0,0,72.69
Benin,6,0,0,41.67
Bhutan,1,0,0,97.22
Bolivia,1,0.23,2.3,84.26
Bosnia and Herzegovina,6,0,0,59.26
Botswana,6,0,0,47.22
Brazil,1,0,0,69.91
Brunei,6,0,0,40.74
Bulgaria,6,1.245,30.8,38.89
Burkina Faso,6,0,0,48.15
Burundi,3,0,0,11.11
Cambodia,6,0,0,47.22
Cameroon,6,0,0,60.19
Canada,5,1.292,138.7,64.35
Cape Verde,6,0.631,7.5,65.28
Central African Republic,6,0,0,54.63
Chad,6,0,0,64.81
Chile,1,1.375,15.3,81.94
China,1,0,0,78.24
Colombia,1,0.628,0,87.04
Comoros,3,0,0,0
Congo,1,0,0,67.59
Costa Rica,1,0.235,0,72.22
Cote d'Ivoire,6,0.013,16.6,31.94
Croatia,6,0.584,8.6,35.19
Cuba,5,0.461,82.4,82.41
Cyprus,2,3.656,263.6,47.22
Czechia,6,0.769,28.5,36.11
Democratic Republic of Congo,6,0.003,14.6,40.74
Denmark,2,6.563,271.1,50.93
Djibouti,6,0,0,50.93
Dominica,6,0,0,36.11
Dominican Republic,1,0.404,4.5,78.7
Ecuador,1,0.199,0,76.39
Egypt,6,0,0,62.96
El Salvador,1,0.375,8.7,89.81
Equatorial Guinea,3,0,0,0
Eritrea,1,0,0,89.81
Estonia,2,0.792,154,23.15
Eswatini,6,0,0,64.81
Ethiopia,1,0.187,14.9,80.56
Fiji,6,0.054,0,54.63
Finland,0,2.882,552.5,32.41
France,6,2.358,31.2,48.15
Gabon,1,0,0,66.67
Gambia,1,0,0,77.78
Georgia,6,0,0,57.41
Germany,6,0,0,56.94
Ghana,6,0.036,6,52.78
Greece,5,1.167,83.1,56.02
Grenada,3,0,0,0
Guatemala,1,0.214,3.8,87.04
Guinea,1,0,0,70.83
Guinea-Bissau,3,0,0,0
Guyana,1,0,0,73.15
Haiti,3,0,0,21.3
Honduras,1,0,0,87.96
Hungary,5,0.307,88.1,49.07
Iceland,5,1.732,46.9,46.3
India,1,0.666,13.1,79.63
Indonesia,6,0,5.9,59.72
International,3,0,0,0
Iran,6,0.285,10.8,60.19
Iraq,1,0,5,92.59
Ireland,5,2.312,80.1,70.83
Israel,6,3.334,16,37.96
Italy,5,1.281,95.2,54.63
Jamaica,1,0.5,24.5,73.15
Japan,6,0.173,22.2,32.41
Jordan,6,0,0,56.48
Kazakhstan,1,0.917,14.1,79.63
Kenya,1,0,11.8,70.37
Kosovo,1,0,0,69.44
Kuwait,6,1.016,6.9,65.74
Kyrgyzstan,1,0,0,79.17
Laos,6,0,0,36.11
Latvia,0,1.059,604.5,41.67
Lebanon,3,0,0,24.07
Lesotho,1,0,0,71.3
Liberia,6,0,0,64.81
Libya,1,0.407,7.9,87.96
Liechtenstein,3,0,0,0
Lithuania,5,1.507,125.9,34.26
Luxembourg,5,7.936,126.2,37.96
Madagascar,6,0.015,5.5,65.74
Malawi,6,0.02,8.9,64.81
Malaysia,0,0.323,604.5,57.41
Maldives,3,1.726,8.1,0
Mali,6,0,0,47.22
Malta,5,5.537,63,0
Marshall Islands,3,0,0,0
Mauritania,3,0,11.1,29.63
Mauritius,3,0,0,16.67
Mexico,1,0.102,2.2,74.54
Moldova,6,0,0,57.41
Monaco,3,0,0,0
Mongolia,6,0,0,60.19
Montenegro,3,0,0,0
Morocco,1,0.592,15.9,70.37
Mozambique,6,0.043,18.4,64.35
Myanmar,2,0.027,340.6,77.78
Namibia,6,0.69,5.8,63.89
Nepal,1,0.406,17.7,85.19
Netherlands,6,0,0,50.93
New Zealand,4,3.041,2313.8,68.98
Nicaragua,3,0,0,20.37
Niger,3,0,0,17.59
Nigeria,6,0.014,8.7,65.74
North Macedonia,3,0.876,13.9,0
Norway,2,2.888,267.4,40.74
Oman,1,0,0,86.11
Pakistan,5,0.107,36.9,47.69
Palestine,1,0,0,83.33
Panama,1,1.001,4.6,83.33
Papua New Guinea,6,0,0,47.22
Paraguay,1,0.531,5.8,78.7
Peru,1,0.237,0,85.19
Philippines,1,0.323,7.8,71.76
Poland,6,0.651,30.8,39.81
Portugal,5,1.407,68.6,66.2
Qatar,1,2.173,17.3,77.78
Romania,6,1.267,16.9,42.59
Russia,5,2.089,56.1,68.06
Rwanda,5,0.422,62.1,75.93
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,6,0,0,33.33
Sao Tome and Principe,3,0,0,0
Saudi Arabia,5,1.883,47.3,60.19
Senegal,6,0.091,12.4,37.96
Serbia,5,1.582,51.5,58.33
Seychelles,6,0,0,34.26
Sierra Leone,3,0,0,29.63
Singapore,2,0,208.3,50
Slovakia,5,0.594,48.7,32.41
Slovenia,6,0.527,30.9,50
Solomon Islands,6,0,0,33.33
Somalia,3,0,0,17.59
South Africa,1,0.415,6.1,77.78
South Korea,5,0.293,34.5,50.46
South Sudan,1,0,0,77.78
Spain,6,0,11.9,62.5
Sri Lanka,0,0.134,485.1,29.63
Sudan,1,0,0,75.46
Suriname,1,0,0,85.19
Sweden,5,0.927,34.2,55.56
Switzerland,6,1.171,32.7,43.06
Syria,6,0,0,62.04
Taiwan,2,0.009,263.3,23.15
Tajikistan,6,0,0,47.22
Tanzania,3,0,0,22.22
Thailand,0,0.078,993.7,50
Timor,3,0,0,29.63
Togo,5,0.077,45,48.15
Trinidad and Tobago,1,0.589,13.2,80.56
Tunisia,3,0.189,17.4,24.07
Turkey,5,1.094,60.8,48.15
Uganda,5,0.09,70.7,81.48
Ukraine,6,0.496,9.7,57.87
United Arab Emirates,2,7.308,216.4,43.52
United Kingdom,2,2.513,153.4,66.2
United States,1,2.932,0,67.13
Uruguay,2,0.665,162.2,32.41
Uzbekistan,6,0,0,51.85
Vanuatu,1,0,0,66.67
Vatican,3,0,0,0
Venezuela,1,0,0,86.11
Vietnam,4,0,1812.5,78.24
Yemen,3,0,0,31.48
Zambia,6,0.063,4.4,49.07
Zimbabwe,1,0.085,12.1,80.56
